@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/winequality-white-3_vs_7/EFQ1winequality-white-3_vs_7-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative'}
@data
0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
2,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,' negativ
3,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,' negativ
4,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,' negativ
5,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,' negativ
6,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,' negativ
7,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
8,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
9,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,' negativ
10,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,' negativ
11,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,' negativ
12,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,' negativ
13,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,' negativ
14,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
15,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,' negativ
16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,' negativ
17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,' negativ
18,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
19,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,' negativ
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
22,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
23,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
24,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,' negativ
25,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negativ
26,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negativ
27,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negativ
28,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,' negativ
29,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,' negativ
30,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,' negativ
31,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,' negativ
32,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negativ
33,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,' negativ
34,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,' negativ
35,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,' negativ
36,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,' negativ
37,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
38,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,' negativ
40,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,' negativ
41,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,' negativ
42,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,' negativ
43,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,' negativ
44,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
45,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,' negativ
46,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,' negativ
47,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,' negativ
48,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,' negativ
49,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,' negativ
50,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,' negativ
51,0.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,' negativ
52,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,' negativ
53,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,' negativ
54,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,' negativ
55,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,' negativ
56,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,' negativ
57,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negativ
58,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negativ
59,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
60,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,' negativ
61,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
62,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,' negativ
63,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negativ
64,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,' negativ
65,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
66,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,' negativ
67,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
68,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,' negativ
69,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,' negativ
70,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,' negativ
71,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,' negativ
72,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,' negativ
73,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negativ
74,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,' negativ
75,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
76,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,' negativ
77,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,' negativ
78,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,' negativ
79,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,' negativ
80,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
81,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
82,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
83,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
