,0,1,2,3,4,5,6,7,8,9,10,Class
0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
1,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
2,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
3,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
4,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
5,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
6,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
7,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
8,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
9,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
10,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
11,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
12,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
13,2.0,0.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
14,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0, negative
15,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
16,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
17,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
18,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
19,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
20,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
21,3.0,3.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
22,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
23,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
24,1.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0, negative
25,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
26,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
27,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
28,4.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0, negative
29,1.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
30,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
31,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0, negative
32,0.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
33,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
34,1.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
35,1.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0, negative
36,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
37,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0, negative
38,1.0,3.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
39,1.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0, negative
