,0,1,2,3,4,5,6,7,8,9,Class
0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0, negative
1,3.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0, negative
2,0.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0, negative
3,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0, positive
4,0.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,4.0,1.0, negative
5,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0, negative
6,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0, negative
7,0.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0, negative
8,4.0,3.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0, negative
9,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0, negative
10,0.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,4.0, negative
11,1.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0, negative
12,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0, negative
13,1.0,4.0,3.0,2.0,1.0,2.0,0.0,2.0,4.0,2.0, negative
14,3.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0, negative
15,1.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0, negative
16,0.0,3.0,0.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0, negative
17,1.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,3.0,4.0, negative
18,3.0,2.0,0.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0, negative
19,3.0,4.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0,2.0, negative
20,0.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0, negative
21,4.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0, negative
22,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0, negative
23,1.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,1.0,3.0, negative
24,1.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,0.0,2.0, negative
25,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, negative
26,1.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,0.0,4.0, negative
27,3.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,4.0,3.0, negative
28,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0, negative
29,4.0,3.0,3.0,3.0,4.0,2.0,0.0,3.0,1.0,3.0, negative
30,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0, negative
31,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0, negative
32,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0, negative
33,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0, negative
34,0.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0, negative
35,4.0,4.0,1.0,4.0,4.0,0.0,3.0,4.0,0.0,4.0, negative
36,0.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0, negative
37,4.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,1.0,3.0, negative
38,3.0,2.0,1.0,2.0,4.0,2.0,0.0,2.0,3.0,0.0, negative
39,0.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0, negative
40,1.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0, negative
41,1.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0, negative
42,0.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0, negative
43,3.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0, negative
44,4.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0, negative
45,3.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0, negative
46,3.0,2.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0, negative
47,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0, negative
48,1.0,3.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0,4.0, positive
49,4.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0, positive
50,0.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0, positive
51,1.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,0.0, positive
52,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0, positive
53,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0, positive
54,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0, positive
