,0,1,2,3,4,5,6,7,8,9,10,Class
0,3.0,3.0,6.0,5.0,3.0,6.0,5.0,8.0,2.0,3.0,2.0, negative
1,4.0,3.0,6.0,5.0,3.0,5.0,5.0,8.0,3.0,3.0,2.0, negative
2,4.0,1.0,4.0,5.0,3.0,4.0,3.0,8.0,2.0,4.0,1.0, negative
3,1.0,2.0,3.0,4.0,0.0,0.0,1.0,5.0,7.0,1.0,4.0, negative
4,2.0,4.0,5.0,5.0,1.0,5.0,6.0,8.0,5.0,4.0,1.0, negative
5,3.0,2.0,4.0,7.0,1.0,4.0,5.0,8.0,5.0,4.0,2.0, negative
6,3.0,4.0,9.0,4.0,2.0,5.0,4.0,7.0,4.0,2.0,1.0, negative
7,3.0,0.0,5.0,0.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0, negative
8,4.0,2.0,4.0,3.0,3.0,2.0,4.0,7.0,3.0,4.0,2.0, negative
9,1.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0, negative
10,3.0,2.0,3.0,3.0,3.0,5.0,6.0,6.0,4.0,3.0,1.0, negative
11,3.0,3.0,3.0,5.0,3.0,5.0,5.0,8.0,3.0,3.0,1.0, negative
12,1.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,6.0,0.0,4.0, negative
13,1.0,2.0,3.0,3.0,2.0,5.0,4.0,6.0,6.0,1.0,2.0, negative
14,4.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0, negative
15,3.0,2.0,5.0,8.0,2.0,3.0,4.0,9.0,1.0,3.0,1.0, negative
16,3.0,2.0,5.0,3.0,1.0,1.0,2.0,5.0,4.0,0.0,4.0, negative
17,3.0,2.0,5.0,8.0,2.0,3.0,4.0,9.0,1.0,3.0,1.0, negative
18,1.0,7.0,0.0,2.0,2.0,3.0,4.0,5.0,6.0,4.0,3.0, negative
19,1.0,7.0,0.0,2.0,2.0,3.0,4.0,5.0,6.0,4.0,3.0, negative
20,3.0,3.0,3.0,7.0,3.0,4.0,5.0,8.0,4.0,3.0,1.0, negative
21,6.0,7.0,5.0,0.0,3.0,3.0,5.0,7.0,5.0,1.0,0.0, positive
22,5.0,4.0,6.0,0.0,2.0,1.0,5.0,4.0,2.0,4.0,6.0, negative
23,3.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0,1.0,4.0, negative
24,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0, negative
25,3.0,4.0,4.0,5.0,2.0,2.0,1.0,5.0,4.0,0.0,6.0, negative
26,5.0,2.0,5.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,6.0, negative
27,2.0,3.0,0.0,0.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0, negative
28,3.0,2.0,4.0,8.0,2.0,5.0,6.0,9.0,3.0,4.0,1.0, negative
29,3.0,0.0,5.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0, negative
30,3.0,2.0,2.0,3.0,2.0,5.0,5.0,6.0,3.0,3.0,1.0, negative
31,1.0,2.0,3.0,0.0,3.0,3.0,4.0,2.0,9.0,2.0,7.0, negative
32,2.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0, negative
33,3.0,1.0,3.0,3.0,3.0,2.0,2.0,6.0,1.0,3.0,2.0, negative
34,2.0,1.0,7.0,4.0,4.0,3.0,3.0,6.0,1.0,2.0,1.0, negative
35,3.0,4.0,8.0,4.0,2.0,6.0,5.0,7.0,4.0,3.0,1.0, negative
36,1.0,2.0,3.0,5.0,2.0,4.0,3.0,7.0,6.0,2.0,2.0, negative
37,3.0,5.0,4.0,3.0,2.0,3.0,4.0,7.0,5.0,5.0,2.0, negative
38,2.0,4.0,4.0,2.0,9.0,6.0,5.0,6.0,6.0,4.0,2.0, negative
39,4.0,6.0,3.0,1.0,4.0,0.0,3.0,5.0,2.0,3.0,1.0, negative
40,3.0,0.0,5.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0, negative
41,5.0,0.0,3.0,0.0,1.0,0.0,3.0,5.0,3.0,7.0,3.0, negative
42,5.0,3.0,6.0,7.0,2.0,5.0,4.0,8.0,3.0,3.0,1.0, negative
43,1.0,1.0,3.0,5.0,2.0,5.0,4.0,7.0,5.0,1.0,2.0, negative
44,3.0,3.0,7.0,7.0,2.0,4.0,5.0,8.0,3.0,4.0,1.0, negative
45,3.0,4.0,4.0,4.0,2.0,3.0,4.0,7.0,5.0,3.0,2.0, negative
46,2.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,5.0, negative
47,1.0,3.0,1.0,2.0,2.0,5.0,5.0,4.0,6.0,6.0,4.0, negative
48,3.0,2.0,3.0,1.0,3.0,4.0,5.0,3.0,5.0,1.0,6.0, negative
49,2.0,3.0,6.0,4.0,2.0,5.0,5.0,7.0,3.0,5.0,2.0, negative
50,2.0,4.0,3.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,1.0, negative
51,4.0,3.0,6.0,6.0,2.0,5.0,5.0,8.0,3.0,5.0,2.0, negative
52,3.0,2.0,5.0,3.0,3.0,5.0,5.0,7.0,2.0,2.0,1.0, negative
53,2.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0, negative
54,3.0,4.0,3.0,4.0,2.0,3.0,5.0,7.0,6.0,5.0,2.0, negative
55,4.0,4.0,3.0,3.0,2.0,2.0,4.0,6.0,4.0,2.0,3.0, negative
56,1.0,3.0,6.0,0.0,5.0,1.0,3.0,4.0,3.0,3.0,1.0, negative
57,3.0,1.0,6.0,8.0,3.0,5.0,6.0,9.0,2.0,4.0,1.0, negative
58,3.0,6.0,8.0,5.0,4.0,6.0,6.0,8.0,3.0,2.0,2.0, negative
59,6.0,2.0,6.0,4.0,1.0,3.0,3.0,7.0,5.0,2.0,4.0, positive
60,3.0,1.0,2.0,6.0,3.0,4.0,5.0,8.0,4.0,4.0,1.0, negative
61,2.0,3.0,3.0,5.0,2.0,5.0,5.0,7.0,4.0,2.0,2.0, negative
62,5.0,0.0,5.0,1.0,1.0,0.0,1.0,5.0,4.0,3.0,6.0, negative
63,4.0,1.0,4.0,0.0,1.0,3.0,3.0,2.0,6.0,3.0,8.0, positive
64,6.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0, negative
65,2.0,2.0,5.0,5.0,1.0,6.0,6.0,7.0,3.0,1.0,1.0, negative
66,5.0,1.0,5.0,0.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0, negative
67,4.0,3.0,3.0,0.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0, negative
68,5.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0, negative
69,4.0,3.0,3.0,1.0,3.0,2.0,2.0,6.0,4.0,3.0,2.0, negative
70,2.0,2.0,5.0,2.0,2.0,5.0,6.0,6.0,3.0,2.0,2.0, negative
71,3.0,4.0,6.0,4.0,4.0,4.0,3.0,7.0,2.0,9.0,2.0, negative
72,4.0,1.0,4.0,3.0,2.0,3.0,4.0,6.0,3.0,4.0,1.0, negative
73,3.0,1.0,3.0,3.0,4.0,4.0,5.0,7.0,6.0,4.0,2.0, negative
74,2.0,2.0,4.0,7.0,3.0,5.0,5.0,9.0,8.0,2.0,3.0, negative
75,3.0,4.0,4.0,6.0,2.0,3.0,4.0,8.0,4.0,4.0,1.0, negative
76,6.0,3.0,6.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,6.0, negative
77,3.0,1.0,4.0,0.0,2.0,3.0,3.0,4.0,5.0,2.0,4.0, negative
78,6.0,3.0,4.0,0.0,2.0,1.0,5.0,6.0,4.0,3.0,2.0, negative
79,2.0,1.0,4.0,2.0,1.0,3.0,3.0,5.0,9.0,2.0,4.0, negative
80,3.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,1.0,2.0, negative
81,6.0,3.0,4.0,0.0,2.0,1.0,5.0,6.0,4.0,2.0,2.0, negative
82,4.0,2.0,5.0,2.0,3.0,3.0,5.0,6.0,6.0,0.0,3.0, negative
83,5.0,2.0,5.0,2.0,2.0,4.0,4.0,6.0,4.0,2.0,4.0, negative
84,5.0,7.0,5.0,5.0,8.0,2.0,6.0,9.0,1.0,3.0,2.0, negative
85,5.0,2.0,5.0,2.0,2.0,4.0,4.0,6.0,4.0,2.0,4.0, negative
86,4.0,3.0,4.0,0.0,1.0,4.0,5.0,4.0,2.0,3.0,4.0, negative
87,7.0,2.0,6.0,0.0,2.0,3.0,4.0,8.0,4.0,5.0,3.0, negative
88,1.0,1.0,4.0,0.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0, negative
89,4.0,3.0,3.0,4.0,2.0,2.0,3.0,7.0,3.0,1.0,2.0, negative
90,5.0,1.0,5.0,0.0,3.0,2.0,2.0,5.0,0.0,2.0,2.0, negative
91,3.0,0.0,4.0,2.0,2.0,4.0,6.0,6.0,6.0,3.0,3.0, negative
92,4.0,6.0,3.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,4.0, negative
93,4.0,0.0,5.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,6.0, negative
94,4.0,2.0,3.0,1.0,3.0,2.0,2.0,6.0,4.0,2.0,1.0, negative
95,4.0,8.0,6.0,6.0,6.0,4.0,5.0,8.0,1.0,3.0,2.0, negative
96,3.0,3.0,9.0,0.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0, negative
