@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/poker-8-9_vs_6/EWD2poker-8-9_vs_6-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,3.0,0.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,' negativ
1,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,' negativ
2,3.0,3.0,1.0,2.0,0.0,2.0,4.0,3.0,4.0,2.0,' negativ
3,4.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,' positiv
4,3.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,4.0,0.0,' negativ
5,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,0.0,2.0,' negativ
6,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,' negativ
7,0.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,' negativ
8,1.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,' negativ
9,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,' negativ
10,3.0,1.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,' negativ
11,0.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,' negativ
12,1.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,' negativ
13,4.0,2.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,4.0,' negativ
14,3.0,3.0,0.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,' negativ
15,1.0,2.0,0.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,' negativ
16,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,' negativ
17,1.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,0.0,4.0,' negativ
18,4.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,' negativ
19,0.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,' negativ
20,1.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,' negativ
21,4.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,' negativ
22,0.0,3.0,4.0,0.0,3.0,0.0,4.0,3.0,1.0,0.0,' negativ
23,4.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,4.0,' negativ
24,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,' negativ
25,0.0,1.0,3.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,' negativ
26,4.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,' negativ
27,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,' negativ
28,1.0,2.0,4.0,2.0,0.0,4.0,4.0,4.0,3.0,2.0,' negativ
29,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
30,3.0,2.0,4.0,2.0,0.0,4.0,3.0,4.0,4.0,4.0,' negativ
31,3.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,1.0,1.0,' negativ
32,4.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,' negativ
33,4.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,1.0,3.0,' negativ
34,3.0,3.0,3.0,0.0,4.0,3.0,4.0,0.0,1.0,3.0,' negativ
35,4.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,' negativ
36,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,0.0,4.0,' negativ
37,1.0,3.0,3.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0,' negativ
38,0.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,0.0,4.0,' negativ
39,3.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,' negativ
40,4.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0,' negativ
41,0.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,' negativ
42,0.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,4.0,3.0,' negativ
43,3.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,' negativ
44,1.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,' negativ
45,4.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,4.0,4.0,' negativ
46,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,' negativ
47,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,' negativ
48,4.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,' negativ
49,0.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,3.0,4.0,' negativ
50,3.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,' negativ
51,0.0,0.0,4.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,' negativ
52,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,' negativ
53,0.0,0.0,3.0,0.0,3.0,4.0,4.0,4.0,1.0,4.0,' negativ
54,1.0,4.0,0.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,' negativ
55,3.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,' negativ
56,3.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,' negativ
57,0.0,0.0,4.0,1.0,4.0,0.0,3.0,1.0,1.0,1.0,' negativ
58,4.0,3.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,' negativ
59,4.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,2.0,' negativ
60,3.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,' negativ
61,1.0,4.0,1.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,' negativ
62,4.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,' negativ
63,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,' negativ
64,1.0,0.0,4.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,' negativ
65,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,' negativ
66,4.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,' negativ
67,4.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,0.0,' negativ
68,1.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,3.0,3.0,' negativ
69,4.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,3.0,4.0,' negativ
70,3.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,' negativ
71,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,' negativ
72,4.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,0.0,4.0,' negativ
73,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,' negativ
74,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,' negativ
75,4.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,' negativ
76,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,' negativ
77,1.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
78,0.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,4.0,0.0,' negativ
79,3.0,1.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,' negativ
80,1.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,3.0,0.0,' negativ
81,1.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,3.0,2.0,' negativ
82,0.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,' negativ
83,3.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,3.0,' negativ
84,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,' negativ
85,1.0,1.0,3.0,1.0,3.0,3.0,0.0,3.0,4.0,3.0,' negativ
86,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
87,4.0,0.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,' negativ
88,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,' negativ
89,0.0,2.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,' negativ
90,3.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,' negativ
91,1.0,3.0,0.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,' negativ
92,0.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,2.0,' negativ
93,0.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,' negativ
94,3.0,2.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,' negativ
95,1.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,' negativ
96,1.0,4.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,' negativ
97,4.0,2.0,0.0,4.0,3.0,4.0,0.0,2.0,1.0,2.0,' negativ
