@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/shuttle-6_vs_2-3/EWD2shuttle-6_vs_2-3-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,0.0,1.0,4.0,0.0,3.0,1.0,4.0,2.0,0.0,' negativ
1,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,' negativ
2,3.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,' negativ
3,2.0,2.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,' negativ
4,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,' negativ
5,0.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,' negativ
6,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,' negativ
7,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,' negativ
8,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,' negativ
9,4.0,1.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,' negativ
10,4.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,' negativ
11,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,' negativ
12,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,' negativ
13,2.0,4.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,' negativ
14,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,' negativ
15,2.0,4.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,' negativ
16,4.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,' negativ
17,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
18,0.0,0.0,4.0,1.0,3.0,2.0,4.0,2.0,0.0,' negativ
19,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
20,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,' negativ
21,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,' negativ
22,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,' negativ
23,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,' negativ
24,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,' negativ
25,0.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,0.0,' negativ
26,0.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,' negativ
27,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,' negativ
28,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,' negativ
29,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,' negativ
30,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,' negativ
31,0.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,' negativ
32,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,' negativ
33,2.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,' negativ
34,2.0,2.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,' negativ
35,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
36,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,' negativ
37,2.0,2.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,' negativ
38,0.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,' negativ
39,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,' negativ
40,4.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,' negativ
41,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,' negativ
42,4.0,2.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,' negativ
43,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,' negativ
44,2.0,2.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,' negativ
45,0.0,4.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,' negativ
46,3.0,2.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,' negativ
47,0.0,4.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,' negativ
48,0.0,4.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,' negativ
49,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,' negativ
50,3.0,1.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,' negativ
51,2.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,' negativ
52,3.0,1.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,' negativ
53,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,' negativ
54,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,' negativ
55,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
56,0.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,0.0,' negativ
57,0.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,' negativ
58,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,' negativ
59,3.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,' negativ
60,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
