,0,1,2,3,4,5,6,Class
0,7.0,0.0,1.0,0.0,6.0,4.0,6.0, negative
1,2.0,3.0,1.0,0.0,7.0,2.0,4.0, negative
2,8.0,4.0,1.0,0.0,4.0,4.0,6.0, negative
3,3.0,2.0,1.0,0.0,5.0,2.0,4.0, negative
4,2.0,3.0,1.0,0.0,7.0,3.0,5.0, negative
5,0.0,5.0,1.0,0.0,6.0,6.0,8.0, negative
6,5.0,2.0,1.0,0.0,8.0,2.0,5.0, negative
7,3.0,5.0,1.0,0.0,5.0,1.0,3.0, negative
8,5.0,3.0,1.0,0.0,6.0,2.0,4.0, negative
9,6.0,0.0,1.0,0.0,6.0,3.0,4.0, negative
10,2.0,4.0,1.0,0.0,6.0,1.0,3.0, negative
11,3.0,0.0,1.0,0.0,6.0,5.0,7.0, negative
12,4.0,5.0,1.0,0.0,4.0,2.0,4.0, negative
13,2.0,0.0,1.0,0.0,4.0,3.0,5.0, negative
14,5.0,6.0,1.0,0.0,4.0,2.0,3.0, negative
15,1.0,5.0,1.0,0.0,4.0,2.0,0.0, negative
16,6.0,6.0,1.0,0.0,5.0,3.0,6.0, negative
17,1.0,1.0,1.0,0.0,7.0,1.0,2.0, negative
18,3.0,0.0,1.0,0.0,6.0,3.0,6.0, negative
19,5.0,4.0,1.0,0.0,7.0,4.0,6.0, negative
20,5.0,4.0,1.0,0.0,6.0,3.0,5.0, negative
21,6.0,4.0,1.0,0.0,5.0,2.0,4.0, negative
22,4.0,3.0,1.0,0.0,4.0,4.0,6.0, negative
23,7.0,5.0,1.0,0.0,4.0,4.0,6.0, negative
24,1.0,2.0,1.0,0.0,5.0,4.0,6.0, negative
25,3.0,3.0,1.0,0.0,3.0,1.0,3.0, negative
26,4.0,6.0,1.0,0.0,5.0,4.0,6.0, negative
27,3.0,6.0,1.0,0.0,5.0,3.0,5.0, negative
28,4.0,4.0,1.0,0.0,4.0,3.0,5.0, negative
29,4.0,5.0,1.0,0.0,6.0,2.0,3.0, negative
30,4.0,5.0,1.0,0.0,7.0,3.0,5.0, negative
31,1.0,4.0,1.0,0.0,8.0,4.0,7.0, negative
32,1.0,0.0,1.0,0.0,6.0,4.0,6.0, negative
33,3.0,4.0,1.0,0.0,0.0,3.0,6.0, negative
34,7.0,5.0,1.0,0.0,6.0,4.0,5.0, negative
35,2.0,4.0,1.0,0.0,6.0,4.0,0.0, negative
36,5.0,3.0,1.0,0.0,7.0,6.0,8.0, negative
37,5.0,0.0,1.0,0.0,4.0,3.0,5.0, negative
38,2.0,3.0,1.0,0.0,5.0,3.0,6.0, negative
39,4.0,6.0,1.0,0.0,5.0,4.0,4.0, negative
40,3.0,0.0,1.0,0.0,6.0,0.0,1.0, negative
41,2.0,3.0,1.0,0.0,4.0,4.0,6.0, negative
42,2.0,6.0,1.0,0.0,4.0,6.0,8.0, negative
43,6.0,5.0,1.0,0.0,2.0,1.0,2.0, negative
44,7.0,5.0,1.0,0.0,3.0,3.0,6.0, negative
45,1.0,3.0,1.0,0.0,6.0,3.0,6.0, negative
46,5.0,3.0,1.0,0.0,0.0,3.0,6.0, negative
47,5.0,4.0,1.0,0.0,7.0,3.0,6.0, negative
48,5.0,6.0,1.0,0.0,0.0,5.0,7.0, negative
49,4.0,4.0,1.0,0.0,6.0,5.0,7.0, negative
50,6.0,2.0,1.0,0.0,7.0,3.0,6.0, negative
51,3.0,4.0,1.0,0.0,7.0,6.0,8.0, negative
52,3.0,4.0,1.0,0.0,5.0,3.0,6.0, negative
53,6.0,6.0,1.0,0.0,5.0,5.0,7.0, negative
54,3.0,4.0,1.0,0.0,5.0,2.0,4.0, negative
55,5.0,5.0,1.0,0.0,6.0,2.0,4.0, negative
56,5.0,4.0,1.0,0.0,5.0,2.0,0.0, negative
57,3.0,4.0,1.0,0.0,4.0,3.0,5.0, negative
58,5.0,0.0,1.0,0.0,6.0,2.0,4.0, negative
59,6.0,4.0,1.0,0.0,6.0,2.0,4.0, negative
60,5.0,5.0,1.0,0.0,7.0,5.0,7.0, negative
61,3.0,4.0,1.0,0.0,6.0,4.0,6.0, negative
