,0,1,2,3,4,5,6,7,8,Class
0,5.0,3.0,9.0,4.0,3.0,5.0,2.0,0.0,1.0, negative
1,5.0,3.0,9.0,4.0,4.0,5.0,2.0,0.0,0.0, negative
2,5.0,4.0,9.0,5.0,3.0,4.0,2.0,0.0,0.0, negative
3,5.0,3.0,7.0,5.0,3.0,5.0,4.0,0.0,0.0, negative
4,5.0,3.0,9.0,4.0,4.0,6.0,2.0,0.0,0.0, negative
5,5.0,3.0,9.0,5.0,4.0,5.0,3.0,0.0,1.0, negative
6,5.0,2.0,9.0,5.0,4.0,5.0,3.0,0.0,0.0, negative
7,5.0,2.0,9.0,6.0,4.0,5.0,3.0,0.0,0.0, negative
8,8.0,3.0,9.0,3.0,2.0,2.0,5.0,0.0,1.0, negative
9,5.0,3.0,9.0,5.0,3.0,5.0,2.0,0.0,0.0, negative
10,5.0,3.0,7.0,5.0,3.0,5.0,4.0,0.0,9.0, negative
11,8.0,5.0,9.0,3.0,0.0,1.0,4.0,0.0,0.0, negative
12,8.0,0.0,4.0,6.0,5.0,5.0,8.0,0.0,0.0, negative
13,4.0,2.0,0.0,8.0,6.0,9.0,6.0,0.0,0.0, negative
14,9.0,3.0,0.0,7.0,2.0,3.0,9.0,0.0,0.0, negative
15,1.0,5.0,4.0,6.0,7.0,0.0,1.0,0.0,0.0, positive
16,6.0,4.0,6.0,6.0,2.0,0.0,5.0,0.0,0.0, positive
17,6.0,5.0,0.0,1.0,5.0,0.0,8.0,0.0,0.0, positive
18,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0, positive
19,6.0,4.0,6.0,4.0,3.0,0.0,5.0,0.0,0.0, positive
20,5.0,5.0,5.0,7.0,2.0,0.0,4.0,0.0,0.0, positive
21,5.0,4.0,5.0,7.0,3.0,0.0,4.0,0.0,0.0, positive
22,6.0,6.0,2.0,8.0,2.0,0.0,5.0,0.0,0.0, positive
23,6.0,4.0,0.0,9.0,3.0,0.0,7.0,0.0,0.0, positive
