%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 434
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,4.0,0.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,' negative'
1,3.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,4.0,' negative'
2,3.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,' negative'
3,3.0,3.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,0.0,' negative'
4,4.0,0.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,2.0,' negative'
5,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,' negative'
6,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
7,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,' negative'
8,3.0,4.0,3.0,1.0,3.0,4.0,3.0,0.0,3.0,0.0,' negative'
9,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,' negative'
10,0.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,' negative'
11,4.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,' negative'
12,3.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0,' negative'
13,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,2.0,' negative'
14,4.0,2.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,2.0,' negative'
15,4.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,' negative'
16,1.0,2.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,' negative'
17,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,' negative'
18,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,4.0,' negative'
19,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,' negative'
20,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,' negative'
21,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,' negative'
22,3.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,4.0,' negative'
23,0.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,' negative'
24,3.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,3.0,3.0,' negative'
25,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,3.0,' negative'
26,4.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,' negative'
27,3.0,0.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,' negative'
28,3.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,' negative'
29,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,' negative'
30,4.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,2.0,' negative'
31,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,' negative'
32,3.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,' negative'
33,4.0,2.0,4.0,0.0,4.0,3.0,4.0,0.0,4.0,2.0,' negative'
34,0.0,2.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,' negative'
35,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,' negative'
36,4.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,3.0,' negative'
37,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,' negative'
38,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,' negative'
39,1.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,' negative'
40,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,3.0,' negative'
41,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,4.0,' negative'
42,3.0,0.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,' negative'
43,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
44,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,' negative'
45,4.0,4.0,4.0,2.0,4.0,3.0,4.0,0.0,4.0,0.0,' negative'
46,4.0,0.0,4.0,2.0,4.0,0.0,4.0,2.0,4.0,1.0,' negative'
47,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,0.0,' negative'
48,3.0,1.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,' negative'
49,1.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,' positive'
50,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,' negative'
51,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,' negative'
52,4.0,4.0,4.0,4.0,4.0,0.0,4.0,1.0,4.0,3.0,' negative'
53,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,' negative'
54,1.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,' negative'
55,1.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,0.0,' negative'
56,1.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,' negative'
57,3.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,' negative'
58,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,4.0,' negative'
59,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,' negative'
60,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,' negative'
61,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,' negative'
62,1.0,4.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,' negative'
63,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,' negative'
64,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
65,4.0,4.0,4.0,0.0,4.0,2.0,4.0,1.0,4.0,0.0,' negative'
66,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,' negative'
67,1.0,4.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,' negative'
68,4.0,0.0,4.0,0.0,4.0,3.0,4.0,1.0,4.0,4.0,' negative'
69,4.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,' negative'
70,3.0,0.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,' negative'
71,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,' negative'
72,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0,2.0,' negative'
73,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,0.0,' negative'
74,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,' negative'
75,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,' negative'
76,3.0,2.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,' negative'
77,3.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,0.0,' negative'
78,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,' negative'
79,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,' negative'
80,3.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,' negative'
81,0.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,' negative'
82,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,' negative'
83,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,' negative'
84,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,' negative'
85,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,' negative'
86,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,1.0,' negative'
87,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,' negative'
88,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,' negative'
89,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,' negative'
90,3.0,3.0,3.0,0.0,3.0,4.0,3.0,2.0,3.0,0.0,' negative'
91,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,' negative'
92,4.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,0.0,' negative'
93,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,0.0,' negative'
94,4.0,4.0,4.0,2.0,4.0,0.0,4.0,4.0,4.0,1.0,' negative'
95,0.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,' negative'
96,4.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,' negative'
97,3.0,0.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,' negative'
98,3.0,2.0,3.0,4.0,3.0,4.0,3.0,0.0,3.0,2.0,' negative'
99,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,' negative'
100,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,' negative'
101,1.0,4.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,' negative'
102,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,0.0,' negative'
103,3.0,0.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,0.0,' negative'
104,4.0,2.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,' negative'
105,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,' negative'
106,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,' negative'
107,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,' negative'
108,1.0,3.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0,4.0,' positive'
109,4.0,2.0,4.0,2.0,4.0,0.0,4.0,3.0,4.0,0.0,' negative'
110,4.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,' negative'
111,3.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,' negative'
112,3.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,' negative'
113,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,' negative'
114,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,' negative'
115,3.0,4.0,3.0,4.0,3.0,0.0,3.0,4.0,3.0,1.0,' negative'
116,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,' negative'
117,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,0.0,' negative'
118,4.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,' negative'
119,3.0,2.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,0.0,' negative'
120,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,' negative'
