%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 1639
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative'}

@data
0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' negative'
1,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,' negative'
2,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
3,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,' negative'
4,4.0,0.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,0.0,' negative'
5,4.0,0.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,' negative'
6,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,' negative'
7,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,' negative'
8,3.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,4.0,' negative'
9,3.0,3.0,3.0,0.0,3.0,4.0,3.0,2.0,3.0,1.0,' negative'
10,3.0,2.0,3.0,4.0,3.0,0.0,3.0,2.0,3.0,2.0,' negative'
11,3.0,0.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,2.0,' negative'
12,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
13,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,' negative'
14,3.0,4.0,3.0,0.0,3.0,4.0,3.0,3.0,3.0,1.0,' negative'
15,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,0.0,' negative'
16,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,' negative'
17,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,' negative'
18,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,' negative'
19,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,' negative'
20,3.0,1.0,3.0,0.0,3.0,4.0,3.0,2.0,3.0,2.0,' negative'
21,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,' negative'
22,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,' negative'
23,3.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,' negative'
24,3.0,3.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,0.0,' negative'
25,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,' negative'
26,4.0,0.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,2.0,' negative'
27,3.0,1.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,' negative'
28,1.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
29,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,' negative'
30,3.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,3.0,' negative'
31,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,' negative'
32,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,' negative'
33,3.0,4.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,1.0,' negative'
34,4.0,4.0,4.0,1.0,4.0,0.0,4.0,3.0,4.0,0.0,' negative'
35,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,2.0,' negative'
36,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
37,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,' negative'
38,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,4.0,' negative'
39,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,' negative'
40,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,' negative'
41,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,' negative'
42,3.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,' negative'
43,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,' negative'
44,3.0,4.0,3.0,1.0,3.0,4.0,3.0,0.0,3.0,0.0,' negative'
45,1.0,4.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,' negative'
46,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,' negative'
47,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,' negative'
48,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,' negative'
49,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,' negative'
50,4.0,2.0,4.0,4.0,4.0,2.0,4.0,0.0,4.0,2.0,' negative'
51,1.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,' negative'
52,3.0,4.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,0.0,' negative'
53,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,' negative'
54,0.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,' negative'
55,3.0,0.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,' negative'
56,4.0,0.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,' negative'
57,1.0,4.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,' negative'
58,4.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,4.0,3.0,' negative'
59,4.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,' negative'
60,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,' negative'
61,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,' negative'
62,3.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0,' negative'
63,3.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,' negative'
64,1.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,' negative'
65,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,' negative'
66,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,2.0,' negative'
67,4.0,3.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,' negative'
68,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,' negative'
69,3.0,4.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,' negative'
70,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,' negative'
71,4.0,2.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,2.0,' negative'
72,3.0,3.0,3.0,4.0,3.0,2.0,3.0,0.0,3.0,1.0,' negative'
73,3.0,0.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,' negative'
74,4.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,' negative'
75,3.0,3.0,3.0,0.0,3.0,4.0,3.0,3.0,3.0,1.0,' negative'
76,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,' negative'
77,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,' negative'
78,3.0,4.0,3.0,0.0,3.0,4.0,3.0,1.0,3.0,3.0,' negative'
79,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
80,3.0,3.0,3.0,4.0,3.0,0.0,3.0,0.0,3.0,2.0,' negative'
81,3.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,4.0,' negative'
82,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,' negative'
83,1.0,2.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,' negative'
84,4.0,3.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,' negative'
85,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,' negative'
86,1.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,' negative'
87,4.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,0.0,' negative'
88,3.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,0.0,' negative'
89,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,' negative'
90,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,4.0,' negative'
91,3.0,4.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,' negative'
92,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,0.0,' negative'
93,3.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,4.0,' negative'
94,1.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,' negative'
95,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,' negative'
96,4.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,1.0,' negative'
97,1.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,4.0,' negative'
98,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,' negative'
99,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,4.0,' negative'
100,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,' negative'
101,3.0,1.0,3.0,2.0,3.0,0.0,3.0,4.0,3.0,0.0,' negative'
102,1.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,' negative'
103,4.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,' negative'
104,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,' negative'
105,4.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,4.0,4.0,' negative'
106,3.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,4.0,' negative'
107,4.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,' negative'
108,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
109,4.0,1.0,4.0,0.0,4.0,1.0,4.0,2.0,4.0,2.0,' negative'
110,0.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,' negative'
111,3.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,3.0,3.0,' negative'
112,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,' negative'
113,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,' negative'
114,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,3.0,' negative'
115,4.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,' negative'
116,3.0,1.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,' negative'
117,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,' negative'
118,3.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,' negative'
119,3.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,' negative'
