%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 11     Instances: 702
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute 'y' {' negative',' positive'}

@data
0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
1,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
2,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negative'
3,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
4,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' positive'
5,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,' negative'
6,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
7,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negative'
8,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
9,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,' negative'
10,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negative'
11,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
12,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negative'
13,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,' negative'
14,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negative'
15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
16,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negative'
17,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
18,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negative'
19,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negative'
20,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,' negative'
21,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negative'
22,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,' negative'
23,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
24,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negative'
26,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negative'
27,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negative'
28,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,' negative'
29,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
30,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
31,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negative'
32,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,' negative'
33,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,' negative'
34,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negative'
35,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,' negative'
36,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negative'
37,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
38,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
39,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,' negative'
40,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negative'
41,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negative'
42,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negative'
43,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negative'
44,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
45,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negative'
46,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' positive'
47,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negative'
48,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
49,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
50,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,' negative'
51,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negative'
52,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,' negative'
53,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negative'
54,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negative'
55,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negative'
56,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,' negative'
57,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,' negative'
58,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
59,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,' negative'
60,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negative'
61,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negative'
62,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negative'
63,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negative'
64,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
65,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negative'
66,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
67,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negative'
68,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negative'
69,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
70,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negative'
71,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
72,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,' negative'
73,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
74,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negative'
