%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 145
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative'}

@data
0,6.0,0.0,9.0,9.0,6.0,3.0,5.0,' negative'
1,6.0,6.0,9.0,9.0,6.0,4.0,4.0,' negative'
2,2.0,3.0,9.0,9.0,7.0,2.0,3.0,' negative'
3,2.0,4.0,9.0,9.0,6.0,2.0,4.0,' negative'
4,0.0,5.0,9.0,9.0,5.0,5.0,6.0,' negative'
5,4.0,0.0,9.0,9.0,7.0,1.0,0.0,' negative'
6,4.0,2.0,9.0,9.0,7.0,2.0,4.0,' negative'
7,2.0,6.0,9.0,9.0,5.0,1.0,3.0,' negative'
8,4.0,3.0,9.0,9.0,5.0,2.0,3.0,' negative'
9,2.0,5.0,9.0,9.0,6.0,1.0,3.0,' negative'
10,2.0,0.0,9.0,9.0,5.0,4.0,5.0,' negative'
11,3.0,5.0,9.0,9.0,4.0,2.0,3.0,' negative'
12,2.0,0.0,9.0,9.0,5.0,2.0,4.0,' negative'
13,4.0,7.0,9.0,9.0,5.0,2.0,3.0,' negative'
14,0.0,5.0,9.0,9.0,4.0,2.0,0.0,' negative'
15,3.0,2.0,9.0,9.0,9.0,0.0,1.0,' negative'
16,5.0,6.0,9.0,9.0,5.0,3.0,4.0,' negative'
17,0.0,1.0,9.0,9.0,7.0,1.0,2.0,' negative'
18,4.0,4.0,9.0,9.0,6.0,2.0,2.0,' negative'
19,3.0,4.0,9.0,9.0,6.0,4.0,5.0,' negative'
20,2.0,0.0,9.0,9.0,6.0,3.0,4.0,' negative'
21,2.0,6.0,9.0,9.0,0.0,3.0,4.0,' negative'
22,4.0,4.0,9.0,9.0,6.0,3.0,5.0,' negative'
23,4.0,4.0,9.0,9.0,6.0,3.0,4.0,' negative'
24,0.0,3.0,9.0,9.0,5.0,3.0,5.0,' negative'
25,4.0,6.0,9.0,9.0,5.0,4.0,5.0,' negative'
26,3.0,6.0,9.0,9.0,5.0,3.0,4.0,' negative'
27,7.0,6.0,9.0,9.0,7.0,0.0,0.0,' negative'
28,3.0,5.0,9.0,9.0,4.0,2.0,4.0,' negative'
29,4.0,5.0,9.0,9.0,6.0,2.0,3.0,' negative'
30,3.0,5.0,9.0,9.0,6.0,3.0,4.0,' negative'
31,0.0,4.0,9.0,9.0,7.0,4.0,5.0,' negative'
32,0.0,0.0,9.0,9.0,5.0,4.0,5.0,' negative'
33,6.0,5.0,9.0,9.0,6.0,3.0,4.0,' negative'
34,1.0,4.0,9.0,9.0,5.0,4.0,0.0,' negative'
35,5.0,4.0,9.0,9.0,7.0,5.0,6.0,' negative'
36,4.0,4.0,9.0,9.0,7.0,1.0,3.0,' negative'
37,2.0,4.0,9.0,9.0,5.0,3.0,4.0,' negative'
38,4.0,6.0,9.0,9.0,5.0,4.0,4.0,' negative'
39,3.0,0.0,9.0,9.0,5.0,0.0,1.0,' negative'
40,6.0,6.0,9.0,9.0,3.0,3.0,4.0,' negative'
41,5.0,4.0,9.0,9.0,4.0,3.0,5.0,' negative'
42,4.0,4.0,9.0,9.0,7.0,3.0,4.0,' negative'
43,5.0,7.0,9.0,9.0,0.0,4.0,6.0,' negative'
44,5.0,4.0,9.0,9.0,5.0,2.0,4.0,' negative'
45,4.0,5.0,9.0,9.0,6.0,5.0,6.0,' negative'
46,2.0,0.0,9.0,9.0,5.0,2.0,3.0,' negative'
47,5.0,3.0,9.0,9.0,6.0,3.0,4.0,' negative'
48,2.0,5.0,9.0,9.0,7.0,5.0,6.0,' negative'
49,2.0,4.0,9.0,9.0,5.0,3.0,4.0,' negative'
50,5.0,7.0,9.0,9.0,5.0,5.0,6.0,' negative'
51,3.0,6.0,9.0,9.0,7.0,0.0,5.0,' negative'
52,2.0,3.0,9.0,9.0,4.0,2.0,3.0,' negative'
53,5.0,6.0,9.0,9.0,6.0,2.0,4.0,' negative'
54,5.0,5.0,9.0,9.0,5.0,2.0,0.0,' negative'
55,4.0,0.0,9.0,9.0,6.0,2.0,4.0,' negative'
