,0,1,2,3,4,5,y
0,1.0,0.0,0.0,7.0,3.0,5.0, negative
1,6.0,6.0,0.0,6.0,5.0,3.0, negative
2,1.0,1.0,0.0,7.0,2.0,3.0, negative
3,8.0,3.0,0.0,1.0,4.0,5.0, negative
4,2.0,1.0,0.0,3.0,1.0,2.0, negative
5,0.0,4.0,0.0,4.0,5.0,6.0, negative
6,4.0,0.0,0.0,7.0,1.0,0.0, negative
7,2.0,5.0,0.0,3.0,1.0,2.0, negative
8,4.0,1.0,0.0,4.0,1.0,3.0, negative
9,5.0,0.0,0.0,4.0,2.0,3.0, negative
10,2.0,0.0,0.0,4.0,5.0,6.0, negative
11,3.0,4.0,0.0,2.0,1.0,3.0, negative
12,5.0,1.0,0.0,7.0,6.0,6.0, negative
13,1.0,0.0,0.0,2.0,2.0,3.0, negative
14,4.0,8.0,0.0,2.0,1.0,2.0, negative
15,0.0,4.0,0.0,2.0,1.0,0.0, negative
16,2.0,1.0,0.0,9.0,0.0,1.0, negative
17,5.0,7.0,0.0,2.0,3.0,5.0, negative
18,0.0,1.0,0.0,7.0,0.0,1.0, negative
19,3.0,3.0,0.0,5.0,1.0,1.0, negative
20,2.0,2.0,0.0,5.0,5.0,6.0, negative
21,2.0,0.0,0.0,5.0,3.0,4.0, negative
22,1.0,6.0,0.0,0.0,2.0,4.0, negative
23,4.0,2.0,0.0,6.0,3.0,5.0, negative
24,4.0,3.0,0.0,5.0,2.0,4.0, negative
25,3.0,1.0,0.0,2.0,3.0,5.0, negative
26,1.0,2.0,0.0,1.0,1.0,2.0, negative
27,3.0,7.0,0.0,2.0,4.0,5.0, negative
28,2.0,6.0,0.0,3.0,2.0,4.0, negative
29,3.0,3.0,0.0,1.0,2.0,3.0, negative
30,4.0,5.0,0.0,5.0,1.0,2.0, negative
31,0.0,0.0,0.0,4.0,4.0,5.0, negative
32,2.0,3.0,0.0,0.0,3.0,4.0, negative
33,1.0,3.0,0.0,4.0,4.0,0.0, negative
34,4.0,2.0,0.0,8.0,1.0,1.0, negative
35,1.0,1.0,0.0,3.0,3.0,5.0, negative
36,2.0,0.0,0.0,4.0,0.0,1.0, negative
37,1.0,2.0,0.0,1.0,4.0,5.0, negative
38,1.0,8.0,0.0,1.0,6.0,6.0, negative
39,5.0,5.0,0.0,0.0,1.0,1.0, negative
40,0.0,2.0,0.0,4.0,3.0,4.0, negative
41,4.0,3.0,0.0,7.0,3.0,5.0, negative
42,5.0,7.0,0.0,0.0,5.0,6.0, negative
43,3.0,3.0,0.0,5.0,5.0,6.0, negative
44,5.0,1.0,0.0,6.0,3.0,5.0, negative
45,1.0,4.0,0.0,7.0,6.0,6.0, negative
46,2.0,2.0,0.0,2.0,3.0,4.0, negative
47,5.0,8.0,0.0,3.0,5.0,6.0, negative
48,2.0,2.0,0.0,3.0,2.0,3.0, negative
49,3.0,5.0,0.0,7.0,0.0,6.0, negative
50,2.0,1.0,0.0,1.0,2.0,3.0, negative
51,5.0,6.0,0.0,5.0,2.0,3.0, negative
52,5.0,3.0,0.0,3.0,2.0,0.0, negative
53,1.0,4.0,0.0,1.0,2.0,3.0, negative
54,5.0,3.0,0.0,4.0,2.0,3.0, negative
55,4.0,5.0,0.0,6.0,5.0,6.0, negative
56,3.0,1.0,0.0,2.0,3.0,5.0, negative
57,4.0,4.0,0.0,4.0,2.0,4.0, negative
58,2.0,5.0,0.0,2.0,1.0,2.0, negative
59,3.0,7.0,0.0,8.0,2.0,4.0, negative
60,0.0,5.0,0.0,6.0,5.0,6.0, negative
61,0.0,6.0,0.0,5.0,5.0,6.0, negative
62,5.0,4.0,0.0,1.0,3.0,4.0, negative
63,0.0,6.0,0.0,1.0,1.0,2.0, negative
64,6.0,3.0,0.0,0.0,2.0,4.0, negative
65,3.0,5.0,0.0,6.0,3.0,5.0, negative
66,4.0,4.0,0.0,0.0,1.0,1.0, negative
67,7.0,9.0,0.0,4.0,3.0,3.0, negative
68,3.0,2.0,0.0,0.0,3.0,5.0, negative
69,6.0,7.0,0.0,1.0,2.0,2.0, negative
70,7.0,7.0,0.0,1.0,4.0,1.0, negative
71,4.0,0.0,0.0,9.0,2.0,3.0, negative
72,1.0,8.0,0.0,9.0,3.0,5.0, negative
73,4.0,1.0,0.0,7.0,1.0,1.0, negative
74,3.0,5.0,0.0,6.0,1.0,2.0, negative
75,1.0,2.0,0.0,2.0,0.0,0.0, negative
76,2.0,0.0,0.0,3.0,2.0,4.0, negative
77,5.0,6.0,0.0,2.0,4.0,0.0, negative
78,4.0,1.0,0.0,1.0,5.0,6.0, negative
79,5.0,1.0,0.0,7.0,0.0,1.0, negative
80,3.0,2.0,0.0,6.0,5.0,6.0, negative
81,3.0,2.0,0.0,4.0,0.0,1.0, negative
82,4.0,0.0,0.0,3.0,2.0,4.0, negative
83,4.0,6.0,0.0,8.0,0.0,2.0, negative
84,3.0,3.0,0.0,2.0,3.0,5.0, negative
85,5.0,6.0,0.0,6.0,0.0,1.0, negative
86,2.0,6.0,0.0,1.0,4.0,0.0, negative
87,2.0,1.0,0.0,0.0,4.0,0.0, negative
88,1.0,3.0,0.0,6.0,0.0,4.0, negative
89,6.0,2.0,0.0,5.0,3.0,5.0, negative
90,3.0,6.0,0.0,3.0,4.0,5.0, negative
