,0,1,2,3,4,5,y
0,6.0,5.0,9.0,5.0,4.0,3.0, negative
1,2.0,3.0,9.0,5.0,2.0,4.0, negative
2,0.0,4.0,9.0,5.0,5.0,6.0, negative
3,5.0,0.0,9.0,5.0,3.0,3.0, negative
4,3.0,4.0,9.0,4.0,2.0,3.0, negative
5,2.0,0.0,9.0,4.0,2.0,3.0, negative
6,5.0,5.0,9.0,4.0,3.0,4.0, negative
7,0.0,1.0,9.0,6.0,0.0,2.0, negative
8,2.0,0.0,9.0,5.0,3.0,4.0, negative
9,4.0,4.0,9.0,5.0,3.0,4.0, negative
10,3.0,3.0,9.0,4.0,3.0,4.0, negative
11,0.0,0.0,9.0,5.0,3.0,4.0, negative
12,2.0,6.0,9.0,4.0,5.0,6.0, negative
13,5.0,3.0,9.0,3.0,3.0,4.0, negative
14,4.0,6.0,9.0,0.0,4.0,5.0, negative
15,4.0,0.0,9.0,4.0,3.0,4.0, negative
16,4.0,4.0,9.0,4.0,2.0,0.0, negative
17,4.0,5.0,9.0,5.0,4.0,5.0, negative
18,3.0,6.0,9.0,6.0,3.0,4.0, negative
19,5.0,4.0,9.0,4.0,3.0,4.0, negative
20,0.0,5.0,9.0,3.0,2.0,3.0, negative
21,3.0,5.0,9.0,3.0,2.0,4.0, negative
22,7.0,8.0,9.0,5.0,3.0,3.0, negative
23,6.0,5.0,9.0,4.0,2.0,3.0, negative
24,2.0,0.0,9.0,5.0,3.0,4.0, negative
25,4.0,3.0,9.0,3.0,4.0,5.0, negative
26,5.0,5.0,9.0,6.0,1.0,2.0, negative
27,2.0,4.0,9.0,5.0,2.0,3.0, negative
28,3.0,3.0,9.0,5.0,2.0,3.0, negative
29,2.0,4.0,9.0,4.0,3.0,4.0, negative
30,0.0,6.0,9.0,5.0,9.0,3.0, negative
31,5.0,6.0,9.0,5.0,9.0,9.0, negative
32,0.0,0.0,9.0,7.0,8.0,8.0, negative
33,5.0,4.0,9.0,5.0,0.0,9.0, negative
34,0.0,5.0,9.0,6.0,8.0,7.0, negative
35,7.0,7.0,9.0,7.0,7.0,7.0, negative
36,6.0,3.0,9.0,6.0,9.0,8.0, negative
37,6.0,6.0,9.0,6.0,0.0,7.0, negative
38,4.0,4.0,9.0,5.0,7.0,7.0, negative
39,1.0,0.0,9.0,6.0,7.0,7.0, negative
40,3.0,3.0,9.0,6.0,9.0,9.0, negative
41,0.0,5.0,9.0,4.0,6.0,3.0, negative
42,6.0,5.0,9.0,0.0,0.0,3.0, negative
43,7.0,8.0,9.0,7.0,7.0,6.0, negative
44,9.0,5.0,9.0,7.0,8.0,8.0, negative
45,8.0,3.0,9.0,5.0,8.0,0.0, negative
46,6.0,4.0,9.0,6.0,8.0,8.0, negative
47,9.0,5.0,9.0,6.0,9.0,9.0, negative
48,9.0,4.0,9.0,5.0,7.0,7.0, negative
49,8.0,5.0,9.0,0.0,6.0,7.0, negative
50,8.0,4.0,9.0,5.0,7.0,7.0, negative
51,8.0,6.0,0.0,4.0,5.0,0.0, negative
52,8.0,6.0,9.0,9.0,5.0,0.0, positive
53,7.0,6.0,9.0,8.0,3.0,2.0, positive
54,7.0,5.0,9.0,8.0,4.0,2.0, positive
55,8.0,7.0,9.0,7.0,4.0,3.0, positive
56,8.0,7.0,9.0,9.0,0.0,3.0, positive
57,7.0,7.0,9.0,7.0,4.0,2.0, positive
58,7.0,9.0,9.0,8.0,0.0,2.0, positive
59,6.0,8.0,9.0,5.0,3.0,3.0, positive
60,7.0,9.0,9.0,8.0,5.0,3.0, positive
61,8.0,0.0,9.0,6.0,5.0,3.0, positive
62,8.0,9.0,9.0,9.0,6.0,3.0, positive
63,8.0,8.0,9.0,9.0,5.0,0.0, positive
64,8.0,8.0,9.0,8.0,5.0,1.0, positive
65,7.0,8.0,9.0,9.0,4.0,2.0, positive
66,6.0,7.0,9.0,8.0,3.0,4.0, positive
67,7.0,5.0,9.0,7.0,5.0,3.0, positive
68,5.0,9.0,9.0,8.0,3.0,3.0, positive
69,7.0,6.0,9.0,0.0,3.0,2.0, positive
70,0.0,8.0,0.0,8.0,6.0,5.0, positive
71,7.0,7.0,9.0,8.0,0.0,0.0, positive
