,0,1,2,3,4,5,y
0,5.0,3.0,9.0,7.0,2.0,3.0, negative
1,6.0,0.0,9.0,6.0,3.0,4.0, negative
2,6.0,6.0,9.0,6.0,4.0,3.0, negative
3,7.0,4.0,9.0,4.0,3.0,4.0, negative
4,3.0,3.0,9.0,5.0,2.0,3.0, negative
5,2.0,4.0,9.0,6.0,2.0,3.0, negative
6,0.0,5.0,9.0,6.0,5.0,5.0, negative
7,4.0,2.0,9.0,7.0,2.0,3.0, negative
8,2.0,6.0,9.0,5.0,1.0,2.0, negative
9,4.0,3.0,9.0,6.0,2.0,3.0, negative
10,5.0,0.0,9.0,6.0,3.0,3.0, negative
11,2.0,5.0,9.0,6.0,1.0,2.0, negative
12,2.0,0.0,9.0,6.0,4.0,5.0, negative
13,3.0,5.0,9.0,5.0,2.0,3.0, negative
14,4.0,3.0,9.0,7.0,5.0,5.0, negative
15,2.0,0.0,9.0,5.0,2.0,3.0, negative
16,0.0,5.0,9.0,5.0,2.0,0.0, negative
17,3.0,2.0,9.0,9.0,0.0,1.0, negative
18,5.0,6.0,9.0,5.0,3.0,4.0, negative
19,0.0,1.0,9.0,7.0,1.0,2.0, negative
20,4.0,4.0,9.0,6.0,2.0,2.0, negative
21,2.0,0.0,9.0,6.0,3.0,4.0, negative
22,2.0,6.0,9.0,0.0,3.0,4.0, negative
23,4.0,4.0,9.0,7.0,3.0,4.0, negative
24,4.0,4.0,9.0,6.0,3.0,4.0, negative
25,5.0,4.0,9.0,5.0,2.0,3.0, negative
26,3.0,4.0,9.0,5.0,3.0,4.0, negative
27,6.0,6.0,9.0,4.0,3.0,4.0, negative
28,0.0,3.0,9.0,5.0,3.0,4.0, negative
29,2.0,4.0,9.0,4.0,1.0,3.0, negative
30,4.0,6.0,9.0,5.0,3.0,4.0, negative
31,3.0,6.0,9.0,5.0,3.0,3.0, negative
32,7.0,6.0,9.0,7.0,0.0,0.0, negative
33,3.0,5.0,9.0,4.0,2.0,3.0, negative
34,4.0,5.0,9.0,6.0,2.0,2.0, negative
35,3.0,5.0,9.0,6.0,3.0,4.0, negative
36,0.0,4.0,9.0,7.0,4.0,4.0, negative
37,0.0,0.0,9.0,6.0,4.0,4.0, negative
38,3.0,4.0,9.0,0.0,3.0,4.0, negative
39,6.0,5.0,9.0,6.0,3.0,4.0, negative
40,1.0,4.0,9.0,6.0,4.0,0.0, negative
41,4.0,4.0,9.0,7.0,5.0,6.0, negative
42,4.0,0.0,9.0,5.0,2.0,3.0, negative
43,4.0,4.0,9.0,7.0,1.0,2.0, negative
44,2.0,4.0,9.0,5.0,3.0,4.0, negative
45,4.0,6.0,9.0,5.0,4.0,3.0, negative
46,3.0,0.0,9.0,6.0,0.0,1.0, negative
47,2.0,4.0,9.0,4.0,4.0,4.0, negative
48,2.0,7.0,9.0,4.0,5.0,5.0, negative
49,5.0,4.0,9.0,4.0,3.0,4.0, negative
50,4.0,4.0,9.0,0.0,3.0,4.0, negative
51,4.0,4.0,9.0,7.0,3.0,4.0, negative
52,4.0,7.0,9.0,0.0,4.0,5.0, negative
53,4.0,5.0,9.0,6.0,4.0,5.0, negative
54,2.0,0.0,9.0,6.0,2.0,3.0, negative
55,5.0,3.0,9.0,6.0,3.0,4.0, negative
56,2.0,4.0,9.0,5.0,3.0,4.0, negative
57,5.0,7.0,9.0,5.0,4.0,5.0, negative
58,3.0,6.0,9.0,7.0,0.0,4.0, negative
59,2.0,3.0,9.0,4.0,2.0,3.0, negative
60,4.0,6.0,9.0,6.0,2.0,3.0, negative
61,4.0,0.0,9.0,5.0,3.0,4.0, negative
62,4.0,5.0,9.0,5.0,2.0,0.0, negative
63,2.0,5.0,9.0,4.0,2.0,3.0, negative
64,4.0,0.0,9.0,6.0,2.0,3.0, negative
65,5.0,5.0,9.0,6.0,2.0,3.0, negative
66,4.0,6.0,9.0,6.0,4.0,5.0, negative
67,4.0,3.0,9.0,5.0,2.0,3.0, negative
68,3.0,3.0,9.0,5.0,3.0,4.0, negative
69,4.0,5.0,9.0,6.0,3.0,4.0, negative
70,3.0,6.0,9.0,5.0,2.0,3.0, negative
71,3.0,7.0,9.0,7.0,3.0,4.0, negative
72,4.0,7.0,9.0,5.0,4.0,5.0, negative
73,0.0,5.0,9.0,6.0,5.0,5.0, negative
74,5.0,5.0,9.0,4.0,3.0,4.0, negative
75,0.0,6.0,9.0,3.0,2.0,3.0, negative
76,3.0,5.0,9.0,6.0,3.0,4.0, negative
77,4.0,5.0,9.0,0.0,2.0,2.0, negative
78,0.0,5.0,9.0,4.0,2.0,3.0, negative
79,3.0,6.0,9.0,3.0,2.0,3.0, negative
80,7.0,9.0,9.0,6.0,3.0,3.0, negative
81,3.0,4.0,9.0,0.0,3.0,4.0, negative
82,6.0,6.0,9.0,4.0,2.0,3.0, negative
83,7.0,7.0,9.0,4.0,3.0,2.0, negative
84,5.0,5.0,9.0,7.0,3.0,4.0, negative
85,2.0,7.0,9.0,8.0,3.0,4.0, negative
86,4.0,3.0,9.0,7.0,1.0,2.0, negative
87,3.0,6.0,9.0,7.0,1.0,2.0, negative
88,2.0,4.0,9.0,5.0,0.0,0.0, negative
89,2.0,0.0,9.0,5.0,3.0,4.0, negative
90,4.0,6.0,9.0,5.0,3.0,0.0, negative
91,4.0,3.0,9.0,4.0,4.0,5.0, negative
92,5.0,5.0,9.0,6.0,0.0,0.0, negative
93,5.0,3.0,9.0,7.0,0.0,2.0, negative
94,3.0,4.0,9.0,0.0,0.0,0.0, negative
95,3.0,4.0,9.0,6.0,5.0,5.0, negative
96,3.0,4.0,9.0,6.0,0.0,2.0, negative
97,4.0,0.0,9.0,5.0,3.0,3.0, negative
98,4.0,5.0,9.0,5.0,0.0,3.0, negative
99,4.0,6.0,9.0,7.0,0.0,3.0, negative
100,3.0,5.0,9.0,5.0,3.0,4.0, negative
101,5.0,6.0,9.0,7.0,1.0,2.0, negative
102,3.0,3.0,9.0,0.0,4.0,0.0, negative
103,2.0,3.0,9.0,5.0,3.0,4.0, negative
104,2.0,5.0,9.0,6.0,2.0,3.0, negative
105,1.0,4.0,9.0,7.0,0.0,3.0, negative
106,0.0,3.0,9.0,5.0,3.0,3.0, negative
107,6.0,4.0,9.0,6.0,3.0,4.0, negative
108,3.0,6.0,9.0,5.0,3.0,4.0, negative
109,3.0,4.0,9.0,6.0,2.0,3.0, negative
110,0.0,5.0,9.0,5.0,3.0,4.0, negative
111,2.0,4.0,9.0,5.0,2.0,3.0, negative
112,4.0,5.0,9.0,5.0,4.0,4.0, negative
113,0.0,4.0,9.0,5.0,5.0,5.0, negative
114,4.0,3.0,9.0,5.0,3.0,4.0, negative
115,3.0,0.0,9.0,9.0,2.0,3.0, negative
116,1.0,6.0,9.0,6.0,3.0,4.0, negative
117,4.0,5.0,9.0,7.0,3.0,4.0, negative
118,2.0,0.0,9.0,4.0,2.0,3.0, negative
119,0.0,5.0,9.0,7.0,2.0,3.0, negative
120,2.0,4.0,9.0,5.0,3.0,3.0, negative
121,4.0,4.0,9.0,5.0,5.0,5.0, negative
122,3.0,5.0,9.0,4.0,3.0,4.0, negative
123,1.0,5.0,9.0,7.0,2.0,3.0, negative
124,0.0,7.0,9.0,6.0,9.0,3.0, negative
125,4.0,6.0,9.0,5.0,4.0,5.0, negative
126,3.0,6.0,9.0,7.0,9.0,0.0, negative
127,5.0,7.0,9.0,6.0,9.0,8.0, negative
128,3.0,6.0,9.0,9.0,6.0,6.0, negative
129,6.0,6.0,9.0,7.0,8.0,0.0, negative
130,1.0,8.0,9.0,9.0,6.0,6.0, negative
131,0.0,0.0,9.0,8.0,8.0,8.0, negative
132,8.0,4.0,9.0,7.0,9.0,9.0, negative
133,9.0,5.0,9.0,6.0,7.0,7.0, negative
134,5.0,5.0,9.0,0.0,8.0,0.0, negative
135,6.0,6.0,9.0,0.0,9.0,8.0, negative
136,5.0,5.0,9.0,6.0,0.0,8.0, negative
137,0.0,8.0,9.0,4.0,9.0,9.0, negative
138,8.0,5.0,9.0,6.0,6.0,0.0, negative
139,5.0,7.0,9.0,7.0,7.0,7.0, negative
140,3.0,7.0,9.0,4.0,8.0,0.0, negative
141,5.0,7.0,9.0,6.0,8.0,7.0, negative
142,5.0,5.0,9.0,7.0,8.0,8.0, negative
143,3.0,0.0,9.0,7.0,8.0,8.0, negative
144,8.0,5.0,9.0,7.0,9.0,8.0, negative
145,5.0,0.0,9.0,8.0,7.0,7.0, negative
146,7.0,0.0,9.0,9.0,0.0,7.0, negative
147,9.0,4.0,9.0,8.0,7.0,7.0, negative
148,3.0,6.0,9.0,8.0,0.0,0.0, negative
149,0.0,0.0,9.0,7.0,9.0,8.0, negative
150,0.0,0.0,0.0,7.0,8.0,0.0, negative
151,1.0,6.0,9.0,4.0,4.0,4.0, negative
152,9.0,7.0,9.0,6.0,7.0,7.0, negative
153,0.0,5.0,9.0,7.0,8.0,7.0, negative
154,1.0,5.0,9.0,8.0,0.0,7.0, negative
155,3.0,4.0,9.0,6.0,6.0,6.0, negative
156,7.0,8.0,9.0,8.0,7.0,7.0, negative
157,4.0,6.0,9.0,7.0,7.0,7.0, negative
158,3.0,8.0,9.0,6.0,8.0,7.0, negative
159,6.0,4.0,9.0,7.0,9.0,8.0, negative
160,6.0,7.0,9.0,7.0,0.0,8.0, negative
161,5.0,0.0,9.0,7.0,6.0,6.0, negative
162,0.0,7.0,9.0,9.0,6.0,6.0, negative
163,4.0,6.0,9.0,5.0,8.0,7.0, negative
164,6.0,7.0,9.0,7.0,0.0,7.0, negative
165,4.0,5.0,9.0,6.0,7.0,7.0, negative
166,3.0,5.0,9.0,0.0,8.0,8.0, negative
167,6.0,8.0,9.0,6.0,9.0,8.0, negative
168,1.0,0.0,9.0,7.0,7.0,6.0, negative
169,3.0,4.0,9.0,7.0,9.0,9.0, negative
170,7.0,6.0,9.0,9.0,7.0,7.0, negative
171,7.0,4.0,9.0,7.0,8.0,7.0, negative
172,5.0,6.0,9.0,8.0,8.0,7.0, negative
173,5.0,7.0,9.0,4.0,8.0,2.0, negative
174,4.0,5.0,9.0,5.0,8.0,1.0, negative
175,0.0,6.0,9.0,5.0,7.0,2.0, negative
176,0.0,6.0,9.0,5.0,6.0,3.0, negative
177,6.0,6.0,9.0,0.0,0.0,3.0, negative
178,7.0,9.0,9.0,8.0,7.0,6.0, negative
179,7.0,6.0,9.0,8.0,0.0,9.0, negative
180,8.0,5.0,9.0,8.0,8.0,7.0, negative
181,9.0,6.0,9.0,8.0,8.0,7.0, negative
182,8.0,4.0,9.0,6.0,8.0,0.0, negative
183,6.0,3.0,9.0,8.0,7.0,7.0, negative
184,7.0,6.0,9.0,7.0,0.0,7.0, negative
185,8.0,9.0,9.0,0.0,7.0,7.0, negative
186,9.0,6.0,9.0,7.0,8.0,7.0, negative
187,8.0,7.0,9.0,6.0,8.0,7.0, negative
188,9.0,5.0,9.0,5.0,7.0,6.0, negative
189,6.0,0.0,9.0,7.0,7.0,7.0, negative
190,7.0,5.0,9.0,6.0,8.0,0.0, negative
191,6.0,5.0,9.0,7.0,8.0,8.0, negative
192,9.0,4.0,9.0,7.0,9.0,0.0, negative
193,9.0,6.0,9.0,7.0,9.0,8.0, negative
194,8.0,5.0,9.0,0.0,6.0,6.0, negative
195,0.0,6.0,9.0,0.0,9.0,8.0, negative
196,7.0,5.0,9.0,8.0,6.0,6.0, negative
197,5.0,7.0,0.0,7.0,7.0,7.0, negative
198,9.0,5.0,9.0,6.0,7.0,7.0, negative
199,9.0,6.0,9.0,9.0,9.0,0.0, negative
200,7.0,6.0,9.0,8.0,7.0,7.0, negative
201,9.0,7.0,9.0,8.0,8.0,8.0, negative
202,8.0,6.0,9.0,0.0,6.0,6.0, negative
203,8.0,5.0,9.0,6.0,7.0,6.0, negative
204,8.0,7.0,0.0,4.0,5.0,0.0, negative
205,7.0,6.0,0.0,7.0,5.0,3.0, negative
206,7.0,7.0,0.0,8.0,6.0,1.0, negative
207,7.0,6.0,0.0,8.0,5.0,2.0, negative
