@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0-1-4-7_vs_2-3-5-6/KBN2ecoli-0-1-4-7_vs_2-3-5-6-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,' negativ
1,3.0,0.0,1.0,0.0,2.0,1.0,2.0,' negativ
2,3.0,2.0,1.0,0.0,3.0,2.0,1.0,' negativ
3,1.0,1.0,1.0,0.0,3.0,1.0,1.0,' negativ
4,3.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
5,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
6,1.0,1.0,1.0,0.0,3.0,1.0,1.0,' negativ
7,0.0,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
8,1.0,2.0,1.0,0.0,2.0,0.0,1.0,' negativ
9,2.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
10,2.0,0.0,1.0,0.0,2.0,1.0,1.0,' negativ
11,1.0,2.0,1.0,0.0,2.0,0.0,1.0,' negativ
12,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
13,1.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
14,2.0,1.0,1.0,0.0,3.0,2.0,2.0,' negativ
15,1.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
16,2.0,3.0,1.0,0.0,1.0,1.0,1.0,' negativ
17,0.0,2.0,1.0,0.0,1.0,1.0,0.0,' negativ
18,1.0,1.0,1.0,0.0,4.0,0.0,0.0,' negativ
19,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
20,2.0,1.0,1.0,0.0,3.0,1.0,2.0,' negativ
21,2.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
22,1.0,1.0,1.0,0.0,1.0,1.0,2.0,' negativ
23,3.0,2.0,1.0,0.0,1.0,1.0,2.0,' negativ
24,0.0,1.0,1.0,0.0,2.0,1.0,2.0,' negativ
25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
26,1.0,3.0,1.0,0.0,2.0,2.0,2.0,' negativ
27,1.0,3.0,1.0,0.0,2.0,1.0,1.0,' negativ
