,0,1,2,3,4,5,6,y
0,0.0,0.0,0.0,0.0,3.0,2.0,3.0, negative
1,4.0,4.0,0.0,0.0,3.0,3.0,1.0, negative
2,0.0,1.0,0.0,0.0,4.0,1.0,1.0, negative
3,4.0,2.0,0.0,0.0,0.0,3.0,3.0, negative
4,1.0,0.0,0.0,0.0,2.0,1.0,1.0, negative
5,0.0,1.0,0.0,0.0,3.0,1.0,2.0, negative
6,0.0,3.0,0.0,0.0,2.0,3.0,4.0, negative
7,2.0,0.0,0.0,0.0,4.0,0.0,0.0, negative
8,2.0,0.0,0.0,0.0,4.0,1.0,1.0, negative
9,1.0,3.0,0.0,0.0,2.0,0.0,1.0, negative
10,2.0,1.0,0.0,0.0,2.0,1.0,1.0, negative
11,3.0,0.0,0.0,0.0,2.0,2.0,1.0, negative
12,0.0,3.0,0.0,0.0,2.0,0.0,0.0, negative
13,1.0,0.0,0.0,0.0,2.0,3.0,3.0, negative
14,2.0,3.0,0.0,0.0,1.0,1.0,1.0, negative
15,3.0,0.0,0.0,0.0,4.0,4.0,4.0, negative
16,0.0,0.0,0.0,0.0,1.0,1.0,2.0, negative
17,0.0,3.0,0.0,0.0,1.0,0.0,0.0, negative
18,1.0,0.0,0.0,0.0,4.0,0.0,0.0, negative
19,3.0,4.0,0.0,0.0,1.0,2.0,3.0, negative
20,0.0,0.0,0.0,0.0,4.0,0.0,0.0, negative
21,2.0,2.0,0.0,0.0,2.0,0.0,0.0, negative
22,1.0,2.0,0.0,0.0,2.0,3.0,3.0, negative
23,1.0,0.0,0.0,0.0,2.0,2.0,2.0, negative
24,3.0,2.0,0.0,0.0,3.0,2.0,3.0, negative
25,3.0,2.0,0.0,0.0,2.0,1.0,1.0, negative
26,2.0,1.0,0.0,0.0,1.0,2.0,3.0, negative
27,3.0,4.0,0.0,0.0,0.0,3.0,3.0, negative
28,1.0,1.0,0.0,0.0,0.0,0.0,1.0, negative
29,2.0,4.0,0.0,0.0,1.0,3.0,3.0, negative
30,1.0,4.0,0.0,0.0,1.0,1.0,2.0, negative
31,4.0,3.0,0.0,0.0,4.0,0.0,0.0, negative
32,2.0,3.0,0.0,0.0,2.0,0.0,1.0, negative
33,0.0,0.0,0.0,0.0,2.0,3.0,3.0, negative
34,1.0,2.0,0.0,0.0,0.0,2.0,2.0, negative
35,4.0,3.0,0.0,0.0,2.0,2.0,2.0, negative
36,0.0,2.0,0.0,0.0,2.0,3.0,0.0, negative
37,3.0,1.0,0.0,0.0,4.0,4.0,4.0, negative
38,3.0,0.0,0.0,0.0,1.0,1.0,2.0, negative
39,2.0,1.0,0.0,0.0,4.0,0.0,0.0, negative
