@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/ecoli-0-1_vs_2-3-5/EWD2ecoli-0-1_vs_2-3-5-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,' negativ
1,1.0,1.0,4.0,4.0,2.0,1.0,1.0,' negativ
2,2.0,1.0,4.0,4.0,3.0,1.0,1.0,' negativ
3,1.0,2.0,4.0,4.0,2.0,0.0,1.0,' negativ
4,0.0,2.0,4.0,4.0,2.0,1.0,0.0,' negativ
5,2.0,2.0,4.0,4.0,2.0,1.0,2.0,' negativ
6,3.0,2.0,4.0,4.0,2.0,1.0,1.0,' negativ
7,1.0,1.0,4.0,4.0,1.0,0.0,1.0,' negativ
8,1.0,2.0,4.0,4.0,2.0,1.0,2.0,' negativ
9,0.0,1.0,4.0,4.0,3.0,2.0,2.0,' negativ
10,2.0,1.0,4.0,4.0,3.0,0.0,1.0,' negativ
11,1.0,1.0,4.0,4.0,1.0,1.0,2.0,' negativ
12,2.0,1.0,4.0,4.0,0.0,1.0,2.0,' negativ
13,3.0,1.0,4.0,4.0,2.0,1.0,2.0,' negativ
14,1.0,2.0,4.0,4.0,3.0,2.0,3.0,' negativ
15,1.0,1.0,4.0,4.0,1.0,1.0,1.0,' negativ
16,2.0,0.0,4.0,4.0,2.0,1.0,2.0,' negativ
17,2.0,2.0,4.0,4.0,2.0,2.0,2.0,' negativ
18,1.0,3.0,4.0,4.0,3.0,1.0,2.0,' negativ
19,0.0,2.0,4.0,4.0,2.0,2.0,2.0,' negativ
20,3.0,4.0,4.0,4.0,2.0,1.0,2.0,' negativ
21,2.0,2.0,4.0,4.0,3.0,1.0,2.0,' negativ
22,2.0,2.0,4.0,4.0,2.0,1.0,0.0,' negativ
23,1.0,2.0,4.0,4.0,2.0,1.0,1.0,' negativ
24,1.0,1.0,4.0,4.0,2.0,1.0,1.0,' negativ
25,2.0,1.0,4.0,4.0,2.0,1.0,2.0,' negativ
26,1.0,0.0,4.0,4.0,1.0,1.0,1.0,' negativ
27,0.0,2.0,4.0,4.0,3.0,1.0,1.0,' negativ
28,2.0,1.0,4.0,4.0,2.0,2.0,3.0,' negativ
29,1.0,2.0,4.0,4.0,3.0,4.0,4.0,' negativ
30,2.0,3.0,4.0,4.0,2.0,4.0,4.0,' negativ
31,0.0,0.0,4.0,4.0,3.0,4.0,4.0,' negativ
32,4.0,1.0,4.0,4.0,2.0,4.0,4.0,' negativ
33,4.0,2.0,4.0,4.0,2.0,3.0,3.0,' negativ
34,0.0,3.0,4.0,4.0,3.0,3.0,3.0,' negativ
35,0.0,2.0,4.0,4.0,1.0,1.0,2.0,' negativ
36,0.0,2.0,4.0,4.0,3.0,4.0,4.0,' negativ
37,3.0,3.0,4.0,4.0,3.0,3.0,3.0,' negativ
38,2.0,2.0,4.0,4.0,2.0,4.0,4.0,' negativ
39,3.0,3.0,4.0,4.0,3.0,0.0,3.0,' negativ
40,2.0,2.0,4.0,4.0,2.0,3.0,3.0,' negativ
41,1.0,2.0,4.0,4.0,0.0,4.0,4.0,' negativ
42,1.0,1.0,4.0,4.0,3.0,4.0,4.0,' negativ
43,4.0,0.0,4.0,4.0,3.0,2.0,1.0,' positiv
44,4.0,4.0,4.0,4.0,4.0,2.0,0.0,' positiv
45,3.0,4.0,4.0,4.0,4.0,2.0,1.0,' positiv
46,0.0,4.0,0.0,4.0,4.0,3.0,2.0,' positiv
47,4.0,3.0,4.0,4.0,3.0,2.0,1.0,' positiv
48,4.0,2.0,4.0,4.0,2.0,2.0,1.0,' positiv
49,3.0,2.0,4.0,4.0,3.0,4.0,4.0,' positiv
50,4.0,3.0,0.0,0.0,0.0,2.0,0.0,' positiv
51,0.0,2.0,0.0,4.0,2.0,4.0,4.0,' positiv
52,4.0,3.0,4.0,4.0,4.0,0.0,1.0,' positiv
53,3.0,3.0,4.0,4.0,3.0,2.0,1.0,' positiv
54,3.0,4.0,4.0,4.0,4.0,0.0,1.0,' positiv
55,3.0,4.0,4.0,4.0,2.0,1.0,1.0,' positiv
56,3.0,4.0,4.0,4.0,4.0,2.0,1.0,' positiv
57,4.0,4.0,4.0,4.0,4.0,3.0,1.0,' positiv
58,4.0,3.0,4.0,4.0,4.0,2.0,0.0,' positiv
59,4.0,4.0,4.0,4.0,4.0,2.0,0.0,' positiv
60,3.0,3.0,4.0,4.0,4.0,1.0,2.0,' positiv
61,3.0,2.0,4.0,4.0,3.0,2.0,1.0,' positiv
62,3.0,4.0,4.0,4.0,4.0,1.0,2.0,' positiv
63,3.0,3.0,4.0,4.0,0.0,1.0,1.0,' positiv
64,4.0,3.0,4.0,4.0,4.0,1.0,1.0,' positiv
65,3.0,2.0,4.0,4.0,4.0,2.0,1.0,' positiv
66,3.0,3.0,4.0,4.0,4.0,0.0,0.0,' positiv
