,0,1,2,3,4,5,6,7,8,9,10,y
0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0, negative
1,2.0,5.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0, negative
2,2.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0, negative
3,5.0,1.0,7.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0, negative
4,2.0,3.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0, negative
5,2.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0, negative
6,2.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0, negative
7,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0, negative
8,2.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0, negative
9,2.0,2.0,4.0,3.0,0.0,2.0,3.0,5.0,4.0,2.0,3.0, negative
10,1.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0, negative
11,2.0,2.0,4.0,3.0,0.0,2.0,3.0,5.0,4.0,2.0,3.0, negative
12,3.0,3.0,2.0,1.0,2.0,7.0,4.0,6.0,2.0,3.0,1.0, negative
13,3.0,3.0,2.0,2.0,2.0,7.0,5.0,6.0,2.0,3.0,1.0, negative
14,3.0,1.0,7.0,0.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0, negative
15,2.0,1.0,6.0,0.0,5.0,2.0,1.0,5.0,1.0,4.0,1.0, negative
16,3.0,0.0,6.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0, negative
17,2.0,1.0,3.0,0.0,1.0,3.0,2.0,5.0,5.0,1.0,2.0, negative
18,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0, negative
19,3.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0, negative
20,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0, negative
21,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0, negative
22,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0, negative
23,2.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0, negative
24,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0, negative
25,1.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0, negative
26,3.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0, negative
27,1.0,3.0,1.0,6.0,1.0,5.0,2.0,6.0,5.0,0.0,1.0, negative
28,2.0,3.0,0.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0, negative
29,2.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0, negative
30,2.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0, negative
31,2.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0, negative
32,2.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0, negative
33,2.0,2.0,2.0,1.0,5.0,0.0,0.0,4.0,3.0,3.0,3.0, negative
34,2.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,2.0, negative
35,3.0,1.0,6.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0, negative
