,0,1,2,3,4,5,6,7,8,9,10,y
0,4.0,9.0,0.0,7.0,8.0,8.0,7.0,5.0,2.0,6.0,3.0, negative
1,9.0,0.0,9.0,2.0,3.0,6.0,7.0,7.0,1.0,3.0,3.0, negative
2,3.0,8.0,0.0,2.0,4.0,4.0,4.0,7.0,9.0,2.0,1.0, negative
3,5.0,6.0,1.0,0.0,2.0,5.0,7.0,4.0,4.0,0.0,1.0, negative
4,3.0,7.0,0.0,0.0,1.0,5.0,2.0,1.0,7.0,0.0,4.0, negative
5,4.0,6.0,1.0,3.0,3.0,3.0,1.0,5.0,6.0,3.0,2.0, negative
6,3.0,4.0,6.0,9.0,2.0,6.0,9.0,7.0,6.0,8.0,6.0, negative
7,1.0,6.0,2.0,2.0,8.0,5.0,7.0,3.0,4.0,2.0,0.0, negative
8,0.0,7.0,0.0,0.0,7.0,6.0,7.0,0.0,9.0,1.0,4.0, negative
9,4.0,7.0,5.0,0.0,9.0,3.0,3.0,6.0,3.0,9.0,0.0, negative
10,7.0,7.0,3.0,9.0,9.0,9.0,9.0,8.0,1.0,9.0,0.0, negative
11,7.0,7.0,3.0,9.0,9.0,9.0,9.0,8.0,1.0,9.0,0.0, negative
12,5.0,5.0,5.0,1.0,9.0,6.0,7.0,5.0,0.0,9.0,1.0, negative
13,5.0,1.0,8.0,2.0,9.0,6.0,7.0,5.0,0.0,9.0,0.0, negative
14,7.0,0.0,8.0,2.0,4.0,8.0,7.0,5.0,7.0,1.0,1.0, negative
15,4.0,2.0,5.0,6.0,6.0,7.0,8.0,8.0,9.0,5.0,3.0, negative
16,6.0,4.0,2.0,6.0,6.0,3.0,7.0,5.0,1.0,1.0,1.0, negative
17,1.0,2.0,3.0,6.0,6.0,7.0,5.0,5.0,8.0,5.0,3.0, negative
18,0.0,2.0,3.0,0.0,5.0,4.0,2.0,2.0,5.0,2.0,1.0, negative
19,4.0,3.0,4.0,2.0,5.0,0.0,0.0,3.0,4.0,4.0,2.0, negative
20,5.0,3.0,4.0,0.0,8.0,3.0,5.0,4.0,1.0,9.0,2.0, negative
21,2.0,8.0,0.0,2.0,5.0,5.0,4.0,6.0,8.0,2.0,1.0, negative
22,4.0,7.0,0.0,3.0,6.0,2.0,1.0,4.0,7.0,4.0,3.0, negative
23,1.0,8.0,2.0,6.0,7.0,6.0,8.0,2.0,6.0,2.0,4.0, negative
24,1.0,8.0,0.0,7.0,8.0,7.0,5.0,4.0,8.0,3.0,6.0, negative
25,6.0,7.0,2.0,6.0,6.0,5.0,9.0,4.0,1.0,6.0,3.0, negative
26,0.0,1.0,4.0,2.0,8.0,5.0,6.0,2.0,7.0,2.0,0.0, negative
27,4.0,7.0,0.0,9.0,6.0,1.0,1.0,8.0,7.0,2.0,3.0, negative
28,4.0,6.0,3.0,6.0,6.0,0.0,1.0,6.0,8.0,4.0,6.0, negative
29,5.0,2.0,5.0,4.0,1.0,5.0,4.0,5.0,3.0,7.0,3.0, negative
30,3.0,3.0,6.0,9.0,3.0,4.0,8.0,7.0,5.0,8.0,6.0, negative
31,3.0,3.0,6.0,9.0,3.0,4.0,8.0,7.0,5.0,8.0,6.0, negative
32,3.0,4.0,3.0,7.0,9.0,2.0,1.0,5.0,2.0,9.0,6.0, negative
33,5.0,8.0,4.0,5.0,2.0,3.0,2.0,5.0,4.0,9.0,5.0, negative
34,1.0,8.0,1.0,2.0,0.0,1.0,0.0,3.0,8.0,1.0,2.0, negative
35,4.0,9.0,7.0,5.0,9.0,7.0,9.0,5.0,3.0,7.0,0.0, negative
36,6.0,0.0,8.0,0.0,9.0,4.0,5.0,5.0,3.0,3.0,2.0, negative
37,0.0,1.0,6.0,0.0,3.0,4.0,9.0,2.0,5.0,3.0,0.0, negative
38,6.0,8.0,5.0,1.0,3.0,0.0,2.0,5.0,1.0,7.0,0.0, negative
39,1.0,5.0,1.0,5.0,2.0,2.0,1.0,2.0,7.0,5.0,1.0, negative
40,6.0,2.0,6.0,8.0,5.0,8.0,9.0,5.0,2.0,2.0,1.0, negative
41,4.0,4.0,3.0,8.0,9.0,9.0,8.0,2.0,1.0,5.0,5.0, negative
42,4.0,7.0,1.0,9.0,6.0,8.0,6.0,7.0,5.0,1.0,2.0, negative
43,8.0,3.0,9.0,8.0,2.0,0.0,0.0,5.0,0.0,5.0,3.0, negative
44,3.0,7.0,2.0,9.0,9.0,9.0,9.0,8.0,3.0,8.0,1.0, negative
45,4.0,6.0,3.0,6.0,4.0,6.0,6.0,6.0,8.0,4.0,4.0, negative
46,3.0,2.0,5.0,6.0,3.0,3.0,6.0,3.0,7.0,2.0,1.0, negative
47,6.0,2.0,7.0,5.0,5.0,7.0,6.0,7.0,8.0,5.0,0.0, negative
48,4.0,8.0,8.0,2.0,9.0,7.0,9.0,5.0,2.0,7.0,1.0, negative
49,3.0,5.0,3.0,2.0,6.0,4.0,4.0,5.0,7.0,5.0,2.0, negative
50,2.0,8.0,1.0,3.0,5.0,5.0,6.0,4.0,7.0,3.0,3.0, negative
51,3.0,8.0,1.0,9.0,6.0,0.0,0.0,3.0,7.0,0.0,7.0, negative
52,3.0,8.0,1.0,9.0,6.0,0.0,0.0,3.0,7.0,0.0,7.0, negative
53,1.0,8.0,2.0,0.0,4.0,2.0,1.0,3.0,8.0,3.0,6.0, negative
54,5.0,8.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,9.0,6.0, negative
55,4.0,7.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,2.0,2.0, negative
56,4.0,8.0,4.0,4.0,7.0,6.0,9.0,3.0,5.0,0.0,2.0, negative
57,4.0,8.0,4.0,2.0,6.0,6.0,9.0,3.0,5.0,0.0,2.0, negative
58,8.0,1.0,9.0,7.0,7.0,8.0,8.0,8.0,4.0,8.0,3.0, negative
59,6.0,3.0,9.0,5.0,7.0,3.0,5.0,8.0,9.0,6.0,6.0, negative
60,6.0,3.0,9.0,5.0,7.0,3.0,5.0,8.0,9.0,6.0,6.0, negative
61,1.0,9.0,0.0,6.0,8.0,5.0,4.0,4.0,9.0,2.0,6.0, negative
62,1.0,9.0,2.0,3.0,6.0,4.0,8.0,2.0,7.0,1.0,4.0, negative
63,0.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,7.0,2.0,0.0, negative
64,4.0,3.0,9.0,2.0,9.0,7.0,7.0,6.0,1.0,9.0,1.0, negative
65,3.0,4.0,8.0,3.0,6.0,7.0,8.0,5.0,6.0,3.0,0.0, negative
66,3.0,8.0,5.0,2.0,9.0,6.0,6.0,5.0,1.0,9.0,1.0, negative
67,0.0,0.0,8.0,2.0,2.0,6.0,7.0,3.0,8.0,8.0,5.0, negative
68,1.0,5.0,3.0,5.0,4.0,7.0,5.0,3.0,7.0,4.0,4.0, negative
69,6.0,4.0,5.0,2.0,9.0,7.0,9.0,6.0,0.0,9.0,4.0, negative
70,4.0,4.0,5.0,2.0,1.0,3.0,4.0,4.0,7.0,5.0,3.0, negative
71,7.0,2.0,7.0,4.0,8.0,9.0,9.0,7.0,1.0,9.0,2.0, negative
72,2.0,7.0,2.0,2.0,4.0,2.0,3.0,7.0,8.0,1.0,0.0, negative
73,5.0,5.0,5.0,2.0,5.0,9.0,9.0,4.0,3.0,2.0,2.0, negative
74,6.0,4.0,5.0,3.0,9.0,7.0,9.0,6.0,0.0,9.0,3.0, negative
75,4.0,4.0,5.0,2.0,1.0,3.0,4.0,4.0,7.0,5.0,3.0, negative
76,0.0,6.0,3.0,6.0,0.0,6.0,9.0,0.0,9.0,4.0,9.0, negative
77,1.0,9.0,0.0,8.0,8.0,2.0,2.0,4.0,8.0,2.0,6.0, negative
78,4.0,9.0,1.0,7.0,5.0,1.0,0.0,4.0,7.0,2.0,3.0, negative
79,5.0,5.0,3.0,2.0,5.0,5.0,4.0,6.0,4.0,4.0,0.0, negative
80,5.0,6.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,1.0,0.0, negative
81,3.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,5.0,0.0,1.0, negative
82,5.0,6.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,1.0,0.0, negative
83,4.0,3.0,9.0,1.0,9.0,6.0,8.0,6.0,0.0,9.0,1.0, negative
84,5.0,9.0,8.0,3.0,9.0,9.0,9.0,5.0,2.0,6.0,1.0, negative
85,4.0,5.0,3.0,2.0,8.0,4.0,6.0,4.0,2.0,9.0,2.0, negative
86,6.0,7.0,2.0,5.0,6.0,4.0,9.0,4.0,1.0,6.0,3.0, negative
87,6.0,6.0,2.0,5.0,6.0,5.0,9.0,4.0,1.0,6.0,3.0, negative
88,8.0,1.0,7.0,6.0,5.0,7.0,6.0,8.0,5.0,6.0,3.0, negative
89,4.0,5.0,3.0,2.0,8.0,4.0,6.0,4.0,2.0,9.0,2.0, negative
90,6.0,5.0,5.0,2.0,4.0,4.0,5.0,7.0,7.0,4.0,4.0, negative
91,6.0,5.0,1.0,5.0,9.0,5.0,7.0,3.0,2.0,4.0,7.0, negative
92,2.0,8.0,2.0,2.0,8.0,7.0,8.0,3.0,5.0,2.0,0.0, negative
93,6.0,5.0,1.0,5.0,9.0,5.0,7.0,3.0,2.0,4.0,7.0, negative
94,3.0,8.0,0.0,7.0,3.0,0.0,0.0,7.0,8.0,1.0,0.0, negative
95,5.0,8.0,0.0,7.0,5.0,4.0,4.0,7.0,8.0,1.0,2.0, negative
96,4.0,4.0,3.0,0.0,6.0,7.0,9.0,3.0,7.0,0.0,2.0, negative
97,7.0,7.0,1.0,2.0,9.0,8.0,8.0,8.0,1.0,7.0,1.0, negative
98,5.0,9.0,0.0,1.0,5.0,0.0,0.0,4.0,9.0,0.0,7.0, negative
99,5.0,6.0,3.0,2.0,1.0,0.0,1.0,3.0,8.0,9.0,6.0, negative
100,0.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,8.0,3.0,1.0, negative
101,0.0,4.0,2.0,6.0,0.0,6.0,9.0,0.0,9.0,5.0,9.0, negative
102,0.0,4.0,2.0,6.0,0.0,6.0,9.0,0.0,9.0,5.0,9.0, negative
103,1.0,4.0,0.0,0.0,0.0,6.0,3.0,1.0,7.0,3.0,3.0, negative
104,5.0,9.0,1.0,5.0,6.0,5.0,3.0,3.0,2.0,2.0,4.0, negative
105,6.0,9.0,2.0,2.0,7.0,6.0,7.0,4.0,2.0,8.0,3.0, negative
106,6.0,8.0,3.0,2.0,7.0,3.0,6.0,5.0,3.0,8.0,2.0, negative
107,3.0,3.0,6.0,3.0,5.0,5.0,6.0,6.0,8.0,5.0,0.0, negative
108,4.0,5.0,3.0,4.0,5.0,5.0,9.0,3.0,5.0,2.0,2.0, negative
109,4.0,5.0,3.0,3.0,5.0,6.0,9.0,3.0,5.0,2.0,2.0, negative
110,6.0,9.0,2.0,2.0,7.0,6.0,7.0,4.0,2.0,8.0,3.0, negative
111,0.0,1.0,0.0,2.0,0.0,8.0,7.0,0.0,9.0,8.0,9.0, negative
112,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,5.0,3.0,1.0, negative
113,0.0,1.0,0.0,2.0,0.0,8.0,7.0,0.0,9.0,8.0,9.0, negative
114,5.0,8.0,9.0,2.0,9.0,9.0,9.0,5.0,1.0,5.0,1.0, negative
