%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 11     Instances: 327
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute 'y' {' negative',' positive'}

@data
0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,' negative'
1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,' negative'
3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
4,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' positive'
5,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,' positive'
6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
7,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,' positive'
8,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' positive'
9,3.0,4.0,4.0,0.0,1.0,2.0,1.0,4.0,0.0,' positive'
10,2.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,' positive'
11,4.0,4.0,4.0,0.0,4.0,3.0,1.0,1.0,0.0,' positive'
12,2.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,' positive'
13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
14,2.0,4.0,0.0,3.0,4.0,0.0,3.0,3.0,4.0,' positive'
15,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' positive'
16,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
17,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,' negative'
18,2.0,4.0,2.0,0.0,4.0,1.0,1.0,4.0,4.0,' positive'
19,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,' positive'
20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
21,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
23,3.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,' positive'
24,4.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,' positive'
25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,' negative'
26,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
29,2.0,4.0,4.0,1.0,3.0,0.0,2.0,4.0,1.0,' positive'
30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
31,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,' positive'
32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
33,0.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,0.0,' positive'
34,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,0.0,' positive'
35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
38,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,' positive'
39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
40,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,' positive'
41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
42,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
45,4.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,' positive'
46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
47,4.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,' positive'
48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
49,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,' negative'
50,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
52,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,' positive'
53,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,' positive'
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
55,2.0,1.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,' positive'
56,4.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,' positive'
57,3.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,' positive'
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
60,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,' positive'
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
62,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,' negative'
