%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 115
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative',' positive'}

@data
0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,' negative'
1,1.0,1.0,2.0,1.0,0.0,2.0,0.0,' negative'
2,1.0,2.0,1.0,1.0,0.0,2.0,0.0,' negative'
3,2.0,2.0,2.0,1.0,0.0,0.0,0.0,' negative'
4,0.0,0.0,2.0,0.0,0.0,1.0,1.0,' negative'
5,1.0,0.0,0.0,2.0,0.0,0.0,1.0,' negative'
6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,' negative'
7,2.0,2.0,2.0,1.0,0.0,2.0,1.0,' negative'
8,1.0,1.0,0.0,2.0,0.0,1.0,1.0,' negative'
9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
10,0.0,1.0,2.0,2.0,0.0,0.0,0.0,' negative'
11,0.0,0.0,1.0,1.0,0.0,1.0,0.0,' negative'
12,1.0,2.0,1.0,0.0,0.0,0.0,0.0,' negative'
13,0.0,2.0,1.0,1.0,0.0,0.0,1.0,' negative'
14,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negative'
15,1.0,2.0,1.0,2.0,0.0,0.0,1.0,' negative'
16,2.0,1.0,0.0,2.0,0.0,2.0,1.0,' negative'
17,0.0,2.0,2.0,0.0,0.0,0.0,0.0,' negative'
18,1.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
19,0.0,0.0,2.0,2.0,0.0,0.0,0.0,' negative'
20,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negative'
21,0.0,0.0,2.0,1.0,0.0,1.0,0.0,' negative'
22,0.0,0.0,2.0,1.0,0.0,1.0,1.0,' negative'
23,0.0,0.0,2.0,2.0,0.0,1.0,0.0,' negative'
24,1.0,0.0,2.0,2.0,0.0,0.0,0.0,' negative'
25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
26,2.0,1.0,0.0,2.0,0.0,2.0,0.0,' negative'
27,0.0,0.0,1.0,2.0,0.0,1.0,0.0,' negative'
28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
29,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negative'
30,1.0,2.0,1.0,2.0,0.0,1.0,0.0,' negative'
31,2.0,2.0,0.0,1.0,0.0,2.0,1.0,' negative'
32,0.0,1.0,0.0,1.0,0.0,2.0,1.0,' negative'
33,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
34,2.0,0.0,2.0,0.0,0.0,2.0,1.0,' negative'
35,1.0,1.0,2.0,2.0,0.0,0.0,1.0,' negative'
36,0.0,0.0,2.0,2.0,0.0,1.0,0.0,' negative'
37,0.0,1.0,2.0,0.0,0.0,0.0,0.0,' negative'
38,1.0,2.0,0.0,1.0,0.0,2.0,1.0,' negative'
39,0.0,0.0,1.0,1.0,0.0,2.0,0.0,' negative'
40,1.0,0.0,1.0,2.0,0.0,2.0,1.0,' negative'
41,1.0,0.0,0.0,2.0,0.0,0.0,1.0,' negative'
42,2.0,2.0,1.0,2.0,0.0,0.0,0.0,' negative'
43,2.0,2.0,0.0,1.0,0.0,2.0,1.0,' negative'
44,2.0,1.0,1.0,1.0,0.0,2.0,0.0,' negative'
45,1.0,1.0,1.0,2.0,0.0,1.0,0.0,' negative'
46,2.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,' negative'
48,2.0,1.0,2.0,2.0,0.0,0.0,1.0,' negative'
49,2.0,0.0,2.0,2.0,0.0,1.0,1.0,' negative'
50,0.0,1.0,1.0,2.0,0.0,1.0,1.0,' negative'
51,0.0,1.0,0.0,1.0,0.0,1.0,1.0,' negative'
52,2.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
53,2.0,1.0,1.0,0.0,0.0,1.0,0.0,' negative'
54,1.0,2.0,2.0,2.0,0.0,0.0,1.0,' negative'
55,1.0,2.0,1.0,2.0,0.0,1.0,1.0,' negative'
56,2.0,0.0,2.0,0.0,0.0,0.0,1.0,' negative'
57,1.0,0.0,2.0,1.0,0.0,1.0,0.0,' negative'
58,1.0,1.0,1.0,1.0,0.0,0.0,0.0,' negative'
59,0.0,1.0,1.0,2.0,0.0,1.0,1.0,' negative'
60,0.0,1.0,2.0,2.0,0.0,0.0,0.0,' negative'
61,1.0,1.0,1.0,2.0,0.0,0.0,0.0,' negative'
62,2.0,2.0,1.0,0.0,0.0,2.0,0.0,' negative'
63,1.0,1.0,2.0,1.0,0.0,2.0,0.0,' negative'
64,0.0,0.0,2.0,0.0,0.0,1.0,0.0,' negative'
65,0.0,2.0,2.0,1.0,0.0,0.0,0.0,' negative'
66,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negative'
67,1.0,1.0,1.0,1.0,0.0,0.0,0.0,' negative'
68,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negative'
69,0.0,0.0,2.0,2.0,0.0,0.0,1.0,' negative'
70,1.0,0.0,2.0,2.0,0.0,1.0,1.0,' negative'
71,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negative'
72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,' negative'
73,0.0,1.0,1.0,2.0,0.0,2.0,1.0,' negative'
74,0.0,2.0,2.0,0.0,0.0,0.0,0.0,' negative'
75,1.0,2.0,0.0,1.0,0.0,0.0,1.0,' negative'
76,1.0,0.0,1.0,1.0,0.0,2.0,1.0,' negative'
77,2.0,2.0,2.0,2.0,0.0,1.0,1.0,' negative'
78,1.0,2.0,0.0,2.0,0.0,2.0,0.0,' negative'
79,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negative'
80,1.0,0.0,2.0,1.0,0.0,1.0,1.0,' negative'
81,0.0,0.0,0.0,0.0,0.0,1.0,1.0,' negative'
82,0.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
83,0.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
84,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
85,0.0,1.0,0.0,1.0,0.0,0.0,0.0,' positive'
86,1.0,0.0,0.0,1.0,0.0,1.0,1.0,' positive'
87,2.0,1.0,1.0,0.0,0.0,2.0,0.0,' positive'
88,1.0,0.0,2.0,0.0,0.0,1.0,0.0,' positive'
89,2.0,2.0,1.0,1.0,0.0,1.0,0.0,' positive'
90,1.0,0.0,0.0,1.0,0.0,1.0,0.0,' positive'
91,0.0,0.0,2.0,1.0,0.0,0.0,0.0,' positive'
92,2.0,2.0,1.0,2.0,0.0,2.0,0.0,' positive'
93,2.0,2.0,1.0,2.0,0.0,2.0,1.0,' positive'
94,0.0,2.0,0.0,0.0,0.0,2.0,0.0,' positive'
95,1.0,0.0,0.0,1.0,0.0,2.0,0.0,' positive'
96,2.0,1.0,0.0,1.0,0.0,2.0,0.0,' positive'
97,2.0,2.0,2.0,2.0,0.0,2.0,0.0,' positive'
98,1.0,1.0,0.0,2.0,0.0,2.0,0.0,' positive'
99,1.0,0.0,2.0,0.0,0.0,2.0,0.0,' positive'
100,2.0,2.0,0.0,0.0,0.0,2.0,1.0,' positive'
101,2.0,2.0,1.0,2.0,0.0,2.0,0.0,' positive'
102,2.0,2.0,1.0,2.0,0.0,2.0,0.0,' positive'
103,2.0,2.0,1.0,2.0,0.0,0.0,0.0,' positive'
104,2.0,1.0,0.0,0.0,0.0,1.0,0.0,' positive'
105,2.0,1.0,0.0,2.0,0.0,1.0,1.0,' positive'
106,0.0,2.0,1.0,1.0,0.0,1.0,0.0,' positive'
107,2.0,2.0,0.0,1.0,0.0,2.0,0.0,' positive'
108,2.0,2.0,0.0,0.0,0.0,2.0,0.0,' positive'
109,2.0,0.0,1.0,0.0,0.0,2.0,0.0,' positive'
110,2.0,2.0,2.0,0.0,0.0,2.0,0.0,' positive'
111,1.0,2.0,2.0,0.0,0.0,1.0,0.0,' positive'
112,1.0,1.0,0.0,2.0,0.0,0.0,0.0,' positive'
113,2.0,2.0,0.0,0.0,0.0,1.0,0.0,' positive'
114,2.0,1.0,0.0,1.0,0.0,1.0,0.0,' positive'
