@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/abalone-19_vs_10-11-12-13/EWD3abalone-19_vs_10-11-12-13-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,' negativ
1,5.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,' negativ
2,5.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,' negativ
3,5.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,' negativ
4,0.0,5.0,6.0,2.0,3.0,2.0,2.0,4.0,' negativ
5,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,' negativ
6,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
7,5.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,' negativ
8,5.0,6.0,6.0,1.0,2.0,2.0,2.0,3.0,' negativ
9,0.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,' negativ
10,5.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,' negativ
11,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,' negativ
12,5.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,' negativ
13,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
14,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
15,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
16,5.0,7.0,7.0,2.0,4.0,3.0,3.0,5.0,' negativ
17,0.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,' negativ
18,5.0,5.0,5.0,2.0,3.0,2.0,3.0,3.0,' negativ
19,5.0,6.0,6.0,2.0,3.0,2.0,2.0,4.0,' negativ
20,5.0,6.0,6.0,2.0,4.0,3.0,4.0,4.0,' negativ
21,0.0,6.0,5.0,2.0,2.0,2.0,2.0,3.0,' negativ
22,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,' negativ
23,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,' negativ
24,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
25,0.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,' negativ
26,0.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,' negativ
27,5.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,' negativ
28,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,' negativ
29,5.0,6.0,5.0,2.0,3.0,3.0,3.0,3.0,' negativ
30,0.0,5.0,4.0,1.0,2.0,1.0,2.0,3.0,' negativ
31,0.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,' negativ
32,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
33,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
34,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
35,5.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,' negativ
36,5.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,' negativ
37,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
38,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
39,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
40,5.0,5.0,4.0,2.0,2.0,1.0,1.0,3.0,' negativ
41,9.0,7.0,7.0,2.0,3.0,2.0,3.0,4.0,' negativ
42,5.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
43,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
44,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
45,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
46,9.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
47,9.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,' negativ
48,5.0,6.0,5.0,2.0,3.0,2.0,3.0,3.0,' negativ
49,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
50,9.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,' negativ
51,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
52,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
54,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,' negativ
55,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
56,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
57,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
58,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,' negativ
59,0.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
60,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
61,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
62,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
63,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
64,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,' negativ
65,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,' negativ
66,0.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,' negativ
67,5.0,5.0,5.0,2.0,2.0,1.0,3.0,3.0,' negativ
68,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
69,0.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
70,5.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
71,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,' negativ
72,0.0,5.0,5.0,2.0,3.0,2.0,2.0,3.0,' negativ
73,0.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,' negativ
74,5.0,6.0,6.0,1.0,3.0,3.0,2.0,4.0,' negativ
75,5.0,6.0,6.0,2.0,4.0,4.0,1.0,4.0,' negativ
76,5.0,6.0,6.0,2.0,4.0,3.0,2.0,5.0,' negativ
77,5.0,6.0,7.0,1.0,4.0,4.0,3.0,4.0,' negativ
78,5.0,7.0,6.0,1.0,4.0,4.0,4.0,3.0,' negativ
79,5.0,7.0,8.0,2.0,4.0,3.0,3.0,5.0,' negativ
80,0.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,' negativ
81,0.0,5.0,5.0,2.0,4.0,3.0,2.0,4.0,' negativ
82,0.0,6.0,6.0,2.0,3.0,3.0,2.0,4.0,' negativ
83,5.0,6.0,6.0,2.0,4.0,3.0,3.0,4.0,' negativ
84,0.0,6.0,6.0,2.0,4.0,3.0,3.0,5.0,' negativ
85,0.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,' negativ
86,5.0,7.0,6.0,2.0,4.0,3.0,3.0,5.0,' negativ
87,5.0,7.0,6.0,2.0,4.0,3.0,2.0,4.0,' negativ
88,5.0,7.0,6.0,2.0,4.0,3.0,4.0,3.0,' negativ
89,5.0,7.0,7.0,1.0,4.0,3.0,2.0,4.0,' negativ
90,0.0,7.0,7.0,2.0,5.0,4.0,4.0,6.0,' negativ
91,5.0,7.0,7.0,2.0,5.0,5.0,4.0,5.0,' negativ
92,0.0,7.0,6.0,2.0,5.0,3.0,4.0,6.0,' negativ
93,5.0,7.0,8.0,3.0,5.0,4.0,3.0,5.0,' negativ
94,0.0,8.0,6.0,3.0,6.0,5.0,5.0,6.0,' negativ
95,5.0,8.0,7.0,2.0,6.0,5.0,5.0,6.0,' negativ
96,0.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,' negativ
97,5.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,' negativ
98,9.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,' negativ
99,0.0,6.0,5.0,2.0,3.0,3.0,3.0,2.0,' negativ
100,5.0,7.0,6.0,2.0,3.0,3.0,3.0,3.0,' negativ
101,5.0,7.0,7.0,2.0,4.0,3.0,4.0,4.0,' negativ
102,0.0,8.0,7.0,2.0,5.0,4.0,4.0,5.0,' negativ
103,0.0,8.0,8.0,2.0,6.0,5.0,4.0,5.0,' negativ
104,5.0,8.0,8.0,2.0,7.0,6.0,6.0,7.0,' negativ
105,5.0,8.0,8.0,3.0,7.0,5.0,6.0,6.0,' negativ
106,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,' negativ
107,9.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,' negativ
108,5.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,' negativ
109,9.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,' negativ
