,0,1,2,3,4,5,6,7,8,9,10,Class
0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0, negative
1,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0, negative
2,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0, negative
3,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0, negative
4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0, negative
5,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0, negative
6,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
7,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0, negative
8,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0, positive
9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0, negative
10,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0, negative
11,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0, negative
12,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0, negative
13,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0, negative
14,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0, negative
15,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0, negative
16,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0, negative
17,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0, negative
18,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
19,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0, negative
20,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0, negative
21,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0, negative
22,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0, negative
23,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
24,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0, negative
25,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0, negative
26,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0, negative
27,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0, negative
28,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0, negative
29,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0, negative
30,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0, negative
31,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0, negative
32,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0, negative
33,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0, positive
34,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
35,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0, positive
36,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0, positive
