@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0_vs_1/KBN2ecoli-0_vs_1-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,' negativ
1,1.0,2.0,0.0,0.0,3.0,4.0,3.0,' negativ
2,2.0,0.0,0.0,0.0,3.0,3.0,3.0,' negativ
3,2.0,3.0,0.0,0.0,2.0,4.0,4.0,' negativ
4,1.0,0.0,0.0,0.0,2.0,3.0,3.0,' negativ
5,2.0,0.0,0.0,0.0,3.0,2.0,2.0,' negativ
6,1.0,1.0,0.0,0.0,4.0,1.0,2.0,' negativ
7,0.0,4.0,0.0,0.0,4.0,1.0,2.0,' negativ
8,2.0,2.0,0.0,0.0,3.0,3.0,3.0,' negativ
9,4.0,0.0,0.0,0.0,2.0,4.0,4.0,' negativ
10,4.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
11,2.0,1.0,0.0,0.0,3.0,3.0,3.0,' negativ
12,3.0,2.0,0.0,0.0,1.0,4.0,4.0,' negativ
13,2.0,0.0,0.0,0.0,2.0,4.0,4.0,' negativ
14,2.0,4.0,0.0,0.0,1.0,4.0,4.0,' negativ
15,4.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
16,1.0,3.0,0.0,0.0,1.0,3.0,3.0,' negativ
17,3.0,3.0,0.0,0.0,2.0,3.0,2.0,' negativ
18,3.0,3.0,0.0,0.0,2.0,3.0,3.0,' negativ
19,2.0,0.0,0.0,0.0,2.0,3.0,3.0,' negativ
20,1.0,1.0,0.0,0.0,2.0,4.0,4.0,' negativ
21,2.0,0.0,0.0,0.0,3.0,3.0,3.0,' negativ
22,4.0,0.0,0.0,0.0,4.0,2.0,2.0,' negativ
23,2.0,0.0,0.0,0.0,3.0,1.0,2.0,' negativ
24,3.0,2.0,0.0,0.0,3.0,2.0,2.0,' negativ
25,3.0,3.0,0.0,0.0,2.0,2.0,2.0,' negativ
26,4.0,0.0,0.0,0.0,3.0,2.0,2.0,' negativ
27,3.0,2.0,0.0,0.0,3.0,3.0,3.0,' negativ
28,4.0,0.0,0.0,0.0,2.0,4.0,3.0,' negativ
29,3.0,2.0,1.0,0.0,2.0,3.0,3.0,' negativ
30,0.0,2.0,0.0,0.0,1.0,0.0,1.0,' negativ
31,4.0,4.0,0.0,0.0,3.0,1.0,2.0,' negativ
32,4.0,1.0,0.0,0.0,2.0,3.0,2.0,' negativ
33,0.0,1.0,0.0,0.0,3.0,2.0,2.0,' negativ
34,3.0,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
35,1.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
36,3.0,4.0,0.0,0.0,3.0,2.0,2.0,' negativ
37,2.0,2.0,0.0,0.0,2.0,3.0,3.0,' negativ
38,1.0,4.0,0.0,0.0,2.0,3.0,3.0,' negativ
39,3.0,0.0,0.0,0.0,2.0,4.0,3.0,' negativ
40,3.0,3.0,0.0,0.0,2.0,3.0,3.0,' negativ
41,2.0,0.0,0.0,0.0,3.0,1.0,2.0,' negativ
42,2.0,3.0,0.0,0.0,4.0,1.0,2.0,' negativ
43,3.0,1.0,0.0,0.0,2.0,3.0,3.0,' negativ
44,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
45,1.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
46,1.0,2.0,0.0,0.0,3.0,2.0,2.0,' negativ
47,1.0,1.0,0.0,0.0,2.0,3.0,3.0,' negativ
48,2.0,2.0,0.0,0.0,2.0,3.0,2.0,' negativ
49,0.0,2.0,0.0,0.0,3.0,2.0,2.0,' negativ
50,1.0,0.0,0.0,0.0,3.0,4.0,4.0,' negativ
51,4.0,2.0,0.0,0.0,4.0,3.0,3.0,' negativ
52,4.0,0.0,0.0,0.0,3.0,3.0,3.0,' negativ
53,2.0,3.0,0.0,0.0,1.0,3.0,0.0,' negativ
54,1.0,1.0,0.0,0.0,1.0,3.0,0.0,' negativ
55,0.0,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
56,1.0,2.0,0.0,0.0,1.0,1.0,0.0,' negativ
57,3.0,1.0,0.0,0.0,0.0,3.0,0.0,' negativ
58,3.0,4.0,0.0,0.0,3.0,2.0,2.0,' negativ
59,4.0,2.0,0.0,0.0,3.0,4.0,4.0,' negativ
