@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/glass-0-1-6_vs_5/KBN3glass-0-1-6_vs_5-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,8.0,2.0,7.0,1.0,2.0,1.0,8.0,0.0,0.0,' negativ
1,4.0,2.0,7.0,2.0,4.0,6.0,2.0,0.0,2.0,' negativ
2,7.0,3.0,7.0,2.0,2.0,1.0,6.0,0.0,0.0,' negativ
3,4.0,0.0,7.0,2.0,5.0,7.0,5.0,0.0,0.0,' negativ
4,4.0,2.0,6.0,2.0,4.0,5.0,3.0,0.0,0.0,' negativ
5,4.0,2.0,6.0,3.0,4.0,6.0,4.0,0.0,0.0,' negativ
6,8.0,1.0,7.0,1.0,3.0,2.0,8.0,0.0,2.0,' negativ
7,4.0,2.0,7.0,2.0,5.0,6.0,2.0,0.0,0.0,' negativ
8,4.0,1.0,6.0,3.0,5.0,6.0,3.0,0.0,0.0,' negativ
9,4.0,0.0,6.0,3.0,6.0,6.0,4.0,0.0,1.0,' negativ
10,8.0,4.0,7.0,0.0,1.0,1.0,7.0,0.0,0.0,' negativ
11,3.0,3.0,6.0,4.0,5.0,4.0,1.0,0.0,0.0,' negativ
12,4.0,0.0,7.0,3.0,5.0,6.0,4.0,0.0,0.0,' negativ
13,4.0,0.0,6.0,4.0,5.0,6.0,4.0,0.0,0.0,' negativ
14,4.0,2.0,5.0,3.0,5.0,5.0,6.0,0.0,4.0,' negativ
15,8.0,3.0,1.0,3.0,2.0,3.0,9.0,0.0,0.0,' negativ
16,3.0,1.0,6.0,4.0,6.0,4.0,2.0,0.0,0.0,' negativ
17,3.0,2.0,6.0,4.0,5.0,7.0,1.0,0.0,0.0,' negativ
18,5.0,1.0,7.0,3.0,4.0,7.0,5.0,0.0,3.0,' negativ
19,4.0,1.0,7.0,4.0,5.0,7.0,2.0,0.0,0.0,' negativ
20,3.0,2.0,7.0,4.0,4.0,4.0,2.0,0.0,0.0,' negativ
21,5.0,2.0,6.0,4.0,3.0,5.0,4.0,0.0,0.0,' negativ
22,3.0,2.0,6.0,4.0,5.0,3.0,2.0,0.0,0.0,' negativ
23,3.0,2.0,6.0,4.0,5.0,4.0,2.0,0.0,0.0,' negativ
24,3.0,2.0,7.0,4.0,3.0,7.0,2.0,0.0,3.0,' negativ
25,5.0,2.0,7.0,3.0,3.0,5.0,2.0,0.0,0.0,' negativ
26,5.0,3.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,' negativ
27,4.0,1.0,6.0,5.0,4.0,7.0,2.0,0.0,0.0,' negativ
28,5.0,2.0,7.0,2.0,4.0,6.0,3.0,1.0,2.0,' negativ
29,5.0,1.0,5.0,4.0,5.0,6.0,5.0,1.0,0.0,' negativ
30,3.0,5.0,0.0,6.0,6.0,0.0,3.0,4.0,0.0,' negativ
31,2.0,6.0,0.0,7.0,6.0,0.0,3.0,2.0,0.0,' negativ
32,3.0,4.0,0.0,8.0,4.0,1.0,6.0,3.0,0.0,' negativ
33,8.0,6.0,3.0,6.0,0.0,8.0,7.0,0.0,0.0,' negativ
34,6.0,3.0,4.0,2.0,4.0,0.0,7.0,0.0,0.0,' positiv
35,6.0,4.0,0.0,6.0,4.0,0.0,9.0,0.0,0.0,' positiv
36,6.0,5.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,' positiv
37,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,' positiv
38,5.0,5.0,3.0,5.0,3.0,0.0,6.0,0.0,0.0,' positiv
39,5.0,4.0,3.0,5.0,4.0,0.0,6.0,0.0,0.0,' positiv
40,1.0,5.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,' positiv
41,6.0,7.0,1.0,5.0,3.0,0.0,8.0,0.0,0.0,' positiv
42,6.0,4.0,4.0,4.0,3.0,0.0,7.0,0.0,0.0,' positiv
