@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0-4-6_vs_5/KBN2ecoli-0-4-6_vs_5-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,1.0,3.0,1.0,2.0,' negativ
1,3.0,0.0,1.0,3.0,1.0,2.0,' negativ
2,3.0,3.0,1.0,3.0,2.0,1.0,' negativ
3,3.0,2.0,1.0,1.0,1.0,2.0,' negativ
4,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
5,1.0,1.0,1.0,3.0,1.0,2.0,' negativ
6,0.0,2.0,1.0,2.0,2.0,3.0,' negativ
7,2.0,0.0,1.0,3.0,0.0,0.0,' negativ
8,2.0,1.0,1.0,3.0,1.0,2.0,' negativ
9,1.0,3.0,1.0,2.0,0.0,1.0,' negativ
10,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
11,2.0,0.0,1.0,2.0,1.0,1.0,' negativ
12,1.0,2.0,1.0,2.0,0.0,1.0,' negativ
13,1.0,2.0,1.0,1.0,1.0,1.0,' negativ
14,2.0,1.0,1.0,3.0,2.0,3.0,' negativ
15,1.0,0.0,1.0,2.0,1.0,2.0,' negativ
16,1.0,1.0,1.0,4.0,0.0,0.0,' negativ
17,0.0,0.0,1.0,3.0,0.0,1.0,' negativ
18,2.0,2.0,1.0,2.0,1.0,1.0,' negativ
19,1.0,2.0,1.0,2.0,2.0,3.0,' negativ
20,1.0,0.0,1.0,2.0,1.0,2.0,' negativ
21,1.0,3.0,1.0,0.0,1.0,2.0,' negativ
22,2.0,2.0,1.0,3.0,1.0,2.0,' negativ
23,2.0,2.0,1.0,2.0,1.0,2.0,' negativ
24,3.0,2.0,1.0,2.0,1.0,1.0,' negativ
25,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
26,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
27,0.0,1.0,1.0,2.0,1.0,2.0,' negativ
28,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
29,2.0,3.0,1.0,2.0,1.0,2.0,' negativ
30,1.0,3.0,1.0,2.0,1.0,2.0,' negativ
31,3.0,3.0,1.0,3.0,0.0,0.0,' negativ
32,1.0,2.0,1.0,1.0,1.0,2.0,' negativ
33,1.0,2.0,1.0,3.0,1.0,2.0,' negativ
34,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
35,1.0,2.0,1.0,0.0,1.0,2.0,' negativ
36,3.0,2.0,1.0,2.0,1.0,2.0,' negativ
37,1.0,2.0,1.0,2.0,2.0,0.0,' negativ
38,2.0,1.0,1.0,3.0,3.0,3.0,' negativ
39,2.0,0.0,1.0,2.0,1.0,2.0,' negativ
40,2.0,3.0,1.0,2.0,2.0,1.0,' negativ
41,1.0,0.0,1.0,2.0,0.0,0.0,' negativ
42,2.0,3.0,1.0,1.0,0.0,1.0,' negativ
43,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
44,2.0,2.0,1.0,1.0,1.0,2.0,' negativ
45,2.0,1.0,1.0,0.0,1.0,2.0,' negativ
46,2.0,2.0,1.0,3.0,1.0,2.0,' negativ
47,2.0,2.0,1.0,2.0,1.0,2.0,' negativ
48,1.0,0.0,1.0,2.0,1.0,1.0,' negativ
49,2.0,1.0,1.0,3.0,1.0,2.0,' negativ
50,1.0,2.0,1.0,2.0,1.0,2.0,' negativ
51,1.0,3.0,1.0,3.0,0.0,2.0,' negativ
52,2.0,0.0,1.0,2.0,1.0,2.0,' negativ
53,2.0,2.0,1.0,2.0,1.0,0.0,' negativ
54,1.0,2.0,1.0,1.0,1.0,2.0,' negativ
55,2.0,0.0,1.0,2.0,1.0,1.0,' negativ
56,2.0,2.0,1.0,2.0,1.0,1.0,' negativ
57,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
58,1.0,2.0,1.0,2.0,1.0,2.0,' negativ
59,2.0,2.0,1.0,2.0,1.0,2.0,' negativ
60,1.0,3.0,1.0,2.0,1.0,1.0,' negativ
61,2.0,3.0,1.0,2.0,2.0,3.0,' negativ
62,0.0,3.0,1.0,3.0,2.0,3.0,' negativ
63,0.0,3.0,1.0,3.0,2.0,3.0,' negativ
64,2.0,2.0,1.0,1.0,1.0,2.0,' negativ
65,0.0,3.0,1.0,1.0,1.0,1.0,' negativ
66,1.0,3.0,1.0,3.0,1.0,2.0,' negativ
67,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
68,0.0,2.0,1.0,1.0,1.0,1.0,' negativ
69,1.0,3.0,1.0,1.0,1.0,2.0,' negativ
70,3.0,4.0,1.0,2.0,1.0,2.0,' negativ
71,1.0,2.0,1.0,0.0,1.0,2.0,' negativ
72,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
73,2.0,3.0,1.0,3.0,1.0,2.0,' negativ
74,2.0,0.0,1.0,4.0,1.0,1.0,' negativ
75,1.0,3.0,1.0,4.0,1.0,2.0,' negativ
76,1.0,3.0,1.0,3.0,0.0,1.0,' negativ
77,1.0,1.0,1.0,1.0,0.0,0.0,' negativ
78,1.0,0.0,1.0,2.0,1.0,2.0,' negativ
79,2.0,3.0,1.0,2.0,1.0,0.0,' negativ
80,2.0,1.0,1.0,1.0,2.0,3.0,' negativ
81,2.0,2.0,1.0,3.0,0.0,0.0,' negativ
82,2.0,1.0,1.0,3.0,0.0,1.0,' negativ
83,1.0,1.0,1.0,0.0,0.0,0.0,' negativ
84,1.0,1.0,1.0,3.0,2.0,3.0,' negativ
85,1.0,1.0,1.0,2.0,0.0,1.0,' negativ
86,2.0,0.0,1.0,2.0,1.0,2.0,' negativ
87,2.0,2.0,1.0,2.0,0.0,1.0,' negativ
88,1.0,2.0,1.0,2.0,1.0,2.0,' negativ
89,2.0,3.0,1.0,3.0,0.0,1.0,' negativ
90,1.0,3.0,1.0,1.0,2.0,0.0,' negativ
91,1.0,1.0,1.0,0.0,2.0,0.0,' negativ
92,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
93,1.0,2.0,1.0,3.0,0.0,2.0,' negativ
94,0.0,1.0,1.0,2.0,1.0,2.0,' negativ
95,3.0,2.0,1.0,3.0,1.0,2.0,' negativ
96,1.0,3.0,1.0,2.0,1.0,2.0,' negativ
97,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
98,0.0,3.0,1.0,2.0,1.0,2.0,' negativ
99,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
100,2.0,2.0,1.0,2.0,2.0,2.0,' negativ
101,0.0,2.0,1.0,2.0,2.0,3.0,' negativ
102,0.0,2.0,1.0,3.0,1.0,1.0,' negativ
103,1.0,0.0,1.0,4.0,1.0,2.0,' negativ
104,1.0,3.0,1.0,3.0,1.0,2.0,' negativ
105,2.0,2.0,1.0,3.0,1.0,2.0,' negativ
106,0.0,2.0,1.0,2.0,0.0,0.0,' negativ
107,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
108,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
109,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
110,1.0,2.0,1.0,1.0,1.0,2.0,' negativ
111,4.0,2.0,1.0,4.0,4.0,4.0,' negativ
112,4.0,2.0,1.0,4.0,4.0,4.0,' negativ
113,4.0,3.0,1.0,4.0,4.0,4.0,' negativ
114,4.0,2.0,1.0,2.0,4.0,0.0,' negativ
115,4.0,1.0,1.0,3.0,4.0,4.0,' negativ
116,4.0,2.0,1.0,4.0,0.0,4.0,' negativ
117,3.0,1.0,1.0,4.0,4.0,4.0,' negativ
118,3.0,2.0,1.0,3.0,3.0,3.0,' negativ
119,3.0,3.0,1.0,3.0,0.0,4.0,' negativ
120,4.0,4.0,1.0,0.0,4.0,4.0,' negativ
121,4.0,3.0,1.0,3.0,4.0,4.0,' negativ
122,4.0,3.0,1.0,3.0,4.0,4.0,' negativ
123,4.0,2.0,1.0,2.0,3.0,3.0,' negativ
124,3.0,0.0,1.0,3.0,4.0,4.0,' negativ
125,3.0,2.0,1.0,3.0,4.0,4.0,' negativ
126,4.0,2.0,1.0,3.0,4.0,0.0,' negativ
127,4.0,3.0,1.0,3.0,4.0,4.0,' negativ
128,4.0,3.0,1.0,4.0,4.0,4.0,' negativ
129,2.0,3.0,1.0,4.0,4.0,4.0,' negativ
130,4.0,2.0,1.0,0.0,3.0,3.0,' negativ
131,3.0,2.0,1.0,4.0,3.0,3.0,' negativ
132,4.0,3.0,1.0,3.0,4.0,0.0,' negativ
133,4.0,1.0,1.0,3.0,4.0,4.0,' negativ
134,2.0,3.0,0.0,3.0,4.0,4.0,' negativ
135,4.0,3.0,1.0,4.0,4.0,0.0,' negativ
136,3.0,3.0,1.0,4.0,4.0,4.0,' negativ
