,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Class
0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0, negative
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0, negative
2,2.0,4.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0, negative
3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0, negative
4,2.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0, negative
5,2.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0, negative
6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0, negative
7,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0, positive
8,2.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0, negative
9,3.0,4.0,4.0,4.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0, negative
10,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0, negative
11,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0, negative
12,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0, negative
13,2.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0, negative
14,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0, negative
15,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0, negative
16,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0, negative
17,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0, negative
18,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0, negative
19,3.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,1.0, negative
20,3.0,4.0,4.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0, positive
21,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0, negative
22,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0, negative
23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0, negative
24,2.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0, negative
25,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0, negative
26,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0, negative
27,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0, negative
28,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0, negative
29,1.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0, negative
30,2.0,2.0,3.0,4.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0, negative
31,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0, negative
32,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0, positive
33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0, negative
34,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0, positive
35,3.0,4.0,4.0,3.0,1.0,1.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0, negative
36,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0, negative
37,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0, negative
38,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0, positive
39,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0, negative
