@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/yeast3/KBN2yeast3-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
1,3.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
2,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
3,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,' negativ
4,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
5,2.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,' negativ
6,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,' negativ
7,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,' negativ
8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
9,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
10,2.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,' negativ
11,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
12,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
13,3.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
14,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
15,3.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
16,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
17,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,' negativ
18,2.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,' negativ
19,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,' negativ
20,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
21,3.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
22,4.0,4.0,0.0,2.0,0.0,0.0,4.0,2.0,' negativ
23,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,' negativ
24,2.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,' negativ
25,1.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,' negativ
26,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negativ
27,4.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
28,3.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,' negativ
29,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
30,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
31,4.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,' negativ
32,4.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,' negativ
33,4.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,' negativ
34,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
35,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,' negativ
36,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negativ
37,3.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,' negativ
38,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
39,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,' negativ
40,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
41,3.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
42,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
43,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
44,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,' negativ
45,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
46,1.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,' negativ
47,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,' negativ
48,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
49,1.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,' negativ
50,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
51,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
52,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
53,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
54,4.0,4.0,1.0,2.0,0.0,0.0,4.0,1.0,' negativ
55,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,' negativ
56,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,' negativ
57,2.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,' negativ
58,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
59,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,' negativ
