,0,1,2,3,4,5,6,7,8,9,y
0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0, negative
1,1.0,1.0,2.0,9.0,2.0,9.0,2.0,1.0,0.0,9.0, negative
2,3.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0, negative
3,0.0,9.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,9.0, negative
4,3.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,5.0, negative
5,1.0,4.0,0.0,5.0,1.0,3.0,0.0,3.0,2.0,5.0, negative
6,3.0,8.0,2.0,3.0,1.0,8.0,0.0,8.0,1.0,3.0, negative
7,3.0,3.0,0.0,9.0,1.0,9.0,0.0,3.0,1.0,3.0, negative
8,3.0,2.0,1.0,2.0,2.0,7.0,1.0,7.0,2.0,2.0, negative
9,3.0,9.0,1.0,9.0,0.0,9.0,1.0,7.0,2.0,7.0, negative
10,0.0,1.0,2.0,6.0,2.0,1.0,1.0,5.0,2.0,1.0, negative
11,3.0,6.0,0.0,9.0,2.0,9.0,1.0,6.0,0.0,6.0, negative
12,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0, negative
13,3.0,3.0,1.0,5.0,2.0,4.0,2.0,5.0,2.0,5.0, negative
14,1.0,5.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,5.0, negative
15,3.0,9.0,2.0,3.0,1.0,3.0,0.0,9.0,0.0,3.0, negative
16,3.0,6.0,2.0,8.0,1.0,8.0,2.0,6.0,1.0,6.0, negative
17,3.0,5.0,0.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0, negative
18,3.0,0.0,0.0,5.0,1.0,0.0,2.0,5.0,2.0,5.0, negative
19,0.0,9.0,2.0,9.0,2.0,2.0,2.0,2.0,1.0,9.0, negative
20,0.0,3.0,2.0,3.0,2.0,8.0,2.0,8.0,2.0,3.0, negative
21,0.0,4.0,2.0,9.0,2.0,9.0,0.0,9.0,2.0,5.0, negative
22,3.0,3.0,2.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0, negative
23,0.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,5.0, negative
24,3.0,4.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0, negative
25,1.0,8.0,2.0,8.0,2.0,8.0,0.0,1.0,1.0,1.0, negative
26,1.0,3.0,2.0,1.0,0.0,4.0,2.0,4.0,1.0,1.0, negative
27,0.0,3.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,0.0, negative
28,3.0,3.0,1.0,3.0,0.0,3.0,1.0,5.0,2.0,5.0, negative
29,3.0,7.0,1.0,3.0,2.0,7.0,2.0,3.0,1.0,7.0, negative
30,3.0,8.0,2.0,8.0,2.0,9.0,1.0,9.0,0.0,9.0, negative
31,3.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0, negative
32,3.0,9.0,2.0,9.0,2.0,6.0,2.0,6.0,1.0,9.0, negative
33,3.0,4.0,2.0,5.0,2.0,1.0,0.0,5.0,2.0,1.0, negative
34,3.0,1.0,0.0,7.0,2.0,6.0,1.0,6.0,0.0,2.0, negative
35,0.0,4.0,1.0,7.0,2.0,6.0,2.0,6.0,2.0,5.0, negative
36,3.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,4.0, negative
37,3.0,9.0,0.0,6.0,2.0,9.0,2.0,5.0,1.0,9.0, negative
38,3.0,5.0,0.0,6.0,0.0,8.0,1.0,8.0,2.0,5.0, negative
39,3.0,3.0,1.0,4.0,2.0,7.0,2.0,4.0,2.0,7.0, negative
40,0.0,1.0,1.0,9.0,2.0,2.0,1.0,2.0,0.0,9.0, negative
41,3.0,6.0,0.0,7.0,0.0,7.0,1.0,7.0,2.0,7.0, negative
42,1.0,1.0,0.0,1.0,2.0,1.0,2.0,6.0,0.0,6.0, negative
43,3.0,8.0,0.0,5.0,1.0,8.0,0.0,8.0,1.0,5.0, negative
44,3.0,0.0,2.0,6.0,0.0,5.0,1.0,0.0,1.0,5.0, negative
45,1.0,8.0,2.0,0.0,2.0,8.0,2.0,8.0,2.0,0.0, negative
46,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0, negative
47,3.0,7.0,0.0,3.0,2.0,3.0,1.0,7.0,2.0,7.0, negative
48,3.0,9.0,2.0,9.0,1.0,9.0,2.0,2.0,2.0,2.0, negative
49,3.0,2.0,2.0,9.0,1.0,9.0,0.0,9.0,1.0,2.0, negative
50,3.0,3.0,1.0,5.0,0.0,5.0,0.0,3.0,1.0,3.0, negative
51,3.0,9.0,1.0,7.0,2.0,6.0,0.0,9.0,2.0,9.0, negative
52,0.0,2.0,0.0,6.0,1.0,2.0,2.0,5.0,2.0,2.0, negative
53,1.0,3.0,2.0,4.0,0.0,4.0,2.0,7.0,1.0,7.0, negative
54,0.0,3.0,0.0,4.0,2.0,4.0,2.0,4.0,1.0,3.0, negative
55,0.0,3.0,1.0,9.0,2.0,3.0,0.0,9.0,1.0,3.0, negative
56,0.0,7.0,2.0,7.0,2.0,7.0,1.0,6.0,0.0,6.0, negative
57,0.0,9.0,2.0,9.0,1.0,9.0,2.0,1.0,2.0,1.0, negative
58,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0, negative
59,3.0,3.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0, negative
60,0.0,9.0,1.0,7.0,2.0,7.0,2.0,7.0,2.0,9.0, negative
61,3.0,9.0,0.0,7.0,1.0,9.0,2.0,9.0,2.0,6.0, negative
62,3.0,7.0,2.0,7.0,2.0,6.0,1.0,7.0,2.0,7.0, negative
63,1.0,3.0,2.0,3.0,0.0,3.0,2.0,7.0,2.0,7.0, negative
64,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0, negative
65,3.0,2.0,0.0,2.0,2.0,8.0,1.0,8.0,2.0,8.0, negative
66,1.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0, negative
67,3.0,1.0,0.0,8.0,2.0,8.0,1.0,1.0,0.0,1.0, negative
68,0.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,1.0,9.0, negative
69,0.0,1.0,1.0,7.0,2.0,6.0,2.0,1.0,2.0,1.0, negative
70,0.0,4.0,1.0,6.0,2.0,5.0,0.0,5.0,2.0,5.0, negative
71,1.0,3.0,2.0,3.0,0.0,3.0,2.0,9.0,0.0,9.0, negative
72,1.0,3.0,0.0,7.0,2.0,3.0,2.0,6.0,2.0,3.0, negative
73,0.0,8.0,1.0,8.0,2.0,9.0,2.0,8.0,0.0,9.0, negative
74,1.0,6.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0, negative
75,0.0,9.0,2.0,9.0,1.0,4.0,2.0,4.0,0.0,4.0, negative
76,0.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,5.0, negative
77,3.0,9.0,2.0,9.0,2.0,5.0,0.0,9.0,2.0,5.0, negative
78,0.0,4.0,1.0,9.0,2.0,5.0,2.0,9.0,0.0,9.0, negative
79,1.0,3.0,0.0,3.0,2.0,3.0,0.0,9.0,2.0,9.0, negative
80,1.0,5.0,0.0,9.0,0.0,5.0,2.0,5.0,1.0,9.0, negative
81,0.0,5.0,2.0,6.0,2.0,0.0,2.0,5.0,1.0,0.0, negative
