,0,1,2,3,4,5,6,7,8,9,y
0,4.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,0.0,1.0, negative
1,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0, negative
2,4.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,0.0,4.0, negative
3,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0, negative
4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0, negative
5,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0, negative
6,3.0,3.0,4.0,3.0,1.0,3.0,0.0,4.0,3.0,4.0, negative
7,3.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,4.0, negative
8,1.0,4.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0, negative
9,4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0, negative
10,1.0,3.0,0.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0, negative
11,3.0,4.0,3.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0, negative
12,0.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,0.0,3.0, negative
13,0.0,2.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,2.0, negative
14,3.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0, negative
15,1.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0, negative
16,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0, negative
17,0.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0, negative
18,4.0,2.0,4.0,4.0,1.0,2.0,0.0,2.0,3.0,4.0, negative
19,3.0,3.0,1.0,2.0,0.0,2.0,4.0,3.0,4.0,2.0, negative
20,0.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0, negative
21,0.0,4.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0, negative
22,4.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0, negative
23,1.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0, negative
24,4.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0, negative
25,3.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0, negative
26,3.0,4.0,0.0,4.0,1.0,3.0,4.0,4.0,0.0,3.0, negative
27,0.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0, negative
28,3.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0, negative
29,3.0,4.0,0.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0, negative
30,3.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,4.0,0.0, negative
31,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,0.0,2.0, negative
32,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0, negative
33,4.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0, negative
34,3.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0, negative
35,3.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0, negative
36,1.0,4.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0, negative
37,4.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0, negative
38,0.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0, negative
39,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0, negative
40,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,3.0,1.0, negative
41,3.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0, negative
42,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0, negative
43,0.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,3.0,4.0, negative
44,1.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0, negative
45,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0, negative
46,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0, negative
47,4.0,4.0,4.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0, negative
48,3.0,1.0,0.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0, negative
49,3.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0, negative
50,3.0,4.0,1.0,4.0,0.0,4.0,1.0,3.0,3.0,3.0, negative
51,0.0,0.0,4.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0, negative
52,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0, negative
53,3.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,0.0,3.0, negative
54,1.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0, negative
55,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0, negative
56,0.0,4.0,1.0,4.0,0.0,1.0,4.0,1.0,3.0,1.0, negative
57,3.0,1.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0, negative
58,0.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0, negative
59,1.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,3.0, negative
60,0.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0, negative
61,1.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0, negative
62,4.0,2.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,4.0, negative
63,3.0,3.0,0.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0, negative
64,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0, negative
65,4.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0, negative
66,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0.0,2.0, negative
67,1.0,2.0,0.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0, negative
68,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0, negative
69,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0, negative
70,3.0,4.0,1.0,2.0,4.0,2.0,0.0,4.0,1.0,4.0, negative
71,1.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,0.0,4.0, negative
72,0.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0, negative
73,1.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0, negative
74,4.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0, negative
75,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0, negative
76,0.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0, negative
77,3.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0, negative
78,1.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0, negative
79,4.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0, negative
80,0.0,2.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0, negative
81,4.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0, negative
82,0.0,3.0,4.0,0.0,3.0,0.0,4.0,3.0,1.0,0.0, negative
83,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0, negative
84,3.0,0.0,4.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0, negative
85,4.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,4.0, negative
86,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, negative
87,0.0,1.0,3.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0, negative
88,4.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0, negative
89,0.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0, negative
90,4.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0, negative
91,3.0,4.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0, negative
92,4.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0, negative
93,4.0,4.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,4.0, negative
94,4.0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0, negative
95,4.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,3.0,2.0, negative
96,0.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0, negative
97,1.0,4.0,4.0,4.0,1.0,3.0,0.0,3.0,4.0,3.0, negative
98,0.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0, negative
99,0.0,2.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0, negative
100,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0, negative
101,1.0,2.0,4.0,2.0,0.0,4.0,4.0,4.0,3.0,2.0, negative
102,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0, negative
103,0.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0, negative
104,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0, negative
105,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0, negative
106,1.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0,4.0, negative
107,3.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0, negative
108,4.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0, negative
109,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0, negative
110,0.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,1.0,2.0, negative
111,4.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0, negative
112,0.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,0.0, negative
113,1.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0, negative
114,1.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0, negative
115,1.0,2.0,3.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0, negative
116,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0, negative
117,0.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0, negative
118,0.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,4.0,0.0, negative
119,0.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0, negative
120,1.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0, negative
121,1.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0, negative
122,0.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0, negative
123,3.0,2.0,4.0,2.0,0.0,4.0,3.0,4.0,4.0,4.0, negative
124,4.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0, negative
125,1.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,4.0,4.0, negative
126,3.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,1.0,1.0, negative
127,3.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0, negative
128,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0, negative
129,4.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0, negative
130,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0, negative
131,4.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,1.0,3.0, negative
132,1.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0, negative
133,3.0,3.0,3.0,0.0,4.0,3.0,4.0,0.0,1.0,3.0, negative
134,4.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0, negative
135,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,0.0,4.0, negative
136,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0, negative
137,1.0,3.0,3.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0, negative
138,3.0,4.0,0.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0, negative
139,1.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0, negative
140,0.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,0.0,4.0, negative
141,4.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0, negative
142,1.0,3.0,3.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0, negative
143,3.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0, negative
144,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0, negative
145,0.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0, negative
146,0.0,2.0,4.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0, negative
147,4.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,3.0,4.0, negative
148,0.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0, negative
149,1.0,1.0,1.0,4.0,3.0,4.0,0.0,4.0,0.0,1.0, negative
150,4.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0, negative
151,0.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0, negative
152,0.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0, negative
153,3.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0, negative
154,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,0.0,4.0, negative
155,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0, negative
156,3.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0, negative
