@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/winequality-white-3-9_vs_5/KBN2winequality-white-3-9_vs_5-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative'}
@data
0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,' negativ
2,3.0,2.0,3.0,4.0,0.0,1.0,2.0,4.0,0.0,3.0,1.0,' negativ
3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,' negativ
4,3.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,' negativ
5,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,' negativ
6,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,' negativ
7,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,' negativ
8,2.0,0.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,' negativ
9,2.0,0.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,' negativ
10,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,' negativ
11,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,' negativ
12,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,' negativ
13,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,' negativ
14,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,' negativ
15,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,' negativ
16,2.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,' negativ
17,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,' negativ
18,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,' negativ
19,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,' negativ
20,2.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
21,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,' negativ
22,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,' negativ
23,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,' negativ
24,1.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,' negativ
25,2.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,' negativ
26,2.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,' negativ
27,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,' negativ
28,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,' negativ
29,2.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,' negativ
30,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,' negativ
31,2.0,1.0,2.0,4.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,' negativ
32,2.0,1.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,' negativ
