%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 218
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative'}

@data
0,0.0,0.0,1.0,1.0,7.0,3.0,4.0,' negative'
1,6.0,0.0,1.0,1.0,6.0,3.0,4.0,' negative'
2,6.0,5.0,1.0,1.0,7.0,4.0,3.0,' negative'
3,2.0,3.0,1.0,1.0,7.0,2.0,3.0,' negative'
4,7.0,4.0,1.0,1.0,4.0,3.0,4.0,' negative'
5,3.0,2.0,1.0,1.0,5.0,2.0,3.0,' negative'
6,2.0,3.0,1.0,1.0,6.0,2.0,3.0,' negative'
7,4.0,0.0,1.0,1.0,7.0,1.0,0.0,' negative'
8,4.0,2.0,1.0,1.0,7.0,2.0,3.0,' negative'
9,2.0,5.0,1.0,1.0,5.0,1.0,2.0,' negative'
10,5.0,0.0,1.0,1.0,6.0,3.0,3.0,' negative'
11,2.0,4.0,1.0,1.0,6.0,1.0,2.0,' negative'
12,2.0,0.0,1.0,1.0,6.0,4.0,5.0,' negative'
13,3.0,4.0,1.0,1.0,4.0,2.0,3.0,' negative'
14,4.0,2.0,1.0,1.0,7.0,5.0,5.0,' negative'
15,2.0,0.0,1.0,1.0,5.0,2.0,3.0,' negative'
16,4.0,6.0,1.0,1.0,5.0,2.0,3.0,' negative'
17,3.0,2.0,1.0,1.0,9.0,0.0,1.0,' negative'
18,5.0,6.0,1.0,1.0,5.0,3.0,4.0,' negative'
19,0.0,1.0,1.0,1.0,7.0,1.0,2.0,' negative'
20,3.0,4.0,1.0,1.0,6.0,2.0,2.0,' negative'
21,3.0,3.0,1.0,1.0,6.0,4.0,5.0,' negative'
22,2.0,0.0,1.0,1.0,6.0,3.0,4.0,' negative'
23,4.0,3.0,1.0,1.0,7.0,3.0,4.0,' negative'
24,4.0,4.0,1.0,1.0,6.0,3.0,4.0,' negative'
25,5.0,3.0,1.0,1.0,5.0,2.0,3.0,' negative'
26,3.0,3.0,1.0,1.0,4.0,3.0,4.0,' negative'
27,0.0,2.0,1.0,1.0,5.0,3.0,4.0,' negative'
28,2.0,3.0,1.0,1.0,3.0,1.0,2.0,' negative'
29,3.0,6.0,1.0,1.0,5.0,3.0,4.0,' negative'
30,3.0,5.0,1.0,1.0,5.0,2.0,3.0,' negative'
31,7.0,5.0,1.0,1.0,7.0,0.0,0.0,' negative'
32,3.0,4.0,1.0,1.0,4.0,2.0,3.0,' negative'
