@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/glass0/EWD2glass0-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,' positiv
1,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,' positiv
2,1.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
3,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
4,1.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
5,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
6,2.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
7,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
8,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,' positiv
9,3.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,' positiv
10,3.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
11,3.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
12,2.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,' positiv
13,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,' negativ
14,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,' negativ
15,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' negativ
16,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,' negativ
17,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
18,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,' negativ
19,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
20,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
21,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,' negativ
22,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,' negativ
23,2.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,4.0,' negativ
24,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
25,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
26,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,' negativ
27,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
28,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' negativ
29,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
30,2.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,' negativ
31,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
32,2.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,' negativ
33,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,' negativ
34,2.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,' negativ
35,3.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,' negativ
36,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,' negativ
37,3.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,' negativ
38,1.0,3.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,' negativ
39,1.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,' negativ
40,3.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,' negativ
41,1.0,4.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,' negativ
42,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,' positiv
43,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
44,3.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
45,3.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,' positiv
46,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
47,2.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
48,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
49,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
50,2.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,' positiv
51,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,' positiv
52,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
53,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
54,3.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
55,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,' positiv
56,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
57,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
58,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
59,1.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,' positiv
60,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,' positiv
61,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,' positiv
62,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
63,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
64,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
65,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
66,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,' positiv
67,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,' positiv
68,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
69,3.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,' positiv
70,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
71,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
72,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
73,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
74,3.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,' positiv
75,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,' positiv
76,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,' positiv
77,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
78,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
79,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
80,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,' positiv
81,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
82,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,' positiv
83,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
84,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
85,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
86,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
87,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,' positiv
88,1.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
89,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
90,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' positiv
91,1.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,' positiv
92,2.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
93,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,' positiv
94,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
95,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,4.0,' positiv
96,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,' positiv
97,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' positiv
