@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/yeast-1-2-8-9_vs_7/KBN2yeast-1-2-8-9_vs_7-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
1,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
2,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
3,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negativ
4,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
5,2.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,' negativ
6,1.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,' negativ
7,2.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,' negativ
8,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,' negativ
9,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,' negativ
10,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,' negativ
11,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,' negativ
12,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negativ
13,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,' negativ
14,2.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,' negativ
15,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
16,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
17,3.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negativ
18,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
19,2.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,' negativ
20,3.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,' negativ
21,3.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
22,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,' negativ
23,0.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,' negativ
24,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,' negativ
25,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
26,4.0,4.0,1.0,4.0,0.0,0.0,3.0,2.0,' negativ
27,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
28,3.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,' negativ
29,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,' negativ
30,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,' negativ
31,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,' negativ
32,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
33,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
34,0.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,' negativ
35,3.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,' negativ
36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,' negativ
37,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,' negativ
38,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
39,3.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,' negativ
40,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,' negativ
41,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
42,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
43,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
44,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
45,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
46,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,' negativ
47,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
48,3.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,' negativ
49,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
50,3.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,' negativ
51,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
52,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
53,3.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
54,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
55,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
56,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
57,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
58,3.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,' negativ
59,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
60,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,' negativ
61,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,' negativ
62,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,' negativ
63,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,' negativ
64,3.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,' negativ
65,2.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
66,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
67,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,' negativ
68,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
69,2.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negativ
70,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,' negativ
71,3.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
72,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
73,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
74,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,' negativ
75,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,' negativ
76,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negativ
77,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negativ
78,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,' negativ
79,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
80,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negativ
81,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,' negativ
82,2.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,' negativ
83,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
84,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
85,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,' negativ
86,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
87,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
88,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negativ
89,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,' negativ
90,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,' negativ
91,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
92,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
93,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,' negativ
94,3.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,' negativ
95,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,' negativ
96,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,' negativ
97,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
98,2.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,' negativ
99,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
100,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,' negativ
101,2.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,' negativ
102,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
103,3.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,' negativ
104,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
105,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
106,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negativ
107,2.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,' negativ
108,2.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,' negativ
109,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,' negativ
110,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,' negativ
111,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,' negativ
112,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negativ
113,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
