%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 115
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative',' positive'}

@data
0,6.0,6.0,7.0,2.0,0.0,5.0,0.0,' negative'
1,5.0,5.0,4.0,0.0,0.0,8.0,2.0,' negative'
2,4.0,0.0,7.0,3.0,0.0,4.0,5.0,' negative'
3,1.0,1.0,7.0,2.0,0.0,4.0,7.0,' negative'
4,2.0,3.0,5.0,7.0,0.0,5.0,1.0,' negative'
5,6.0,4.0,6.0,6.0,0.0,6.0,1.0,' negative'
6,6.0,4.0,6.0,7.0,0.0,7.0,0.0,' negative'
7,1.0,3.0,6.0,3.0,0.0,5.0,2.0,' negative'
8,5.0,5.0,5.0,2.0,0.0,3.0,0.0,' negative'
9,6.0,5.0,4.0,1.0,0.0,5.0,0.0,' negative'
10,1.0,2.0,7.0,0.0,0.0,0.0,0.0,' negative'
11,2.0,1.0,5.0,1.0,0.0,1.0,0.0,' negative'
12,2.0,3.0,8.0,2.0,0.0,4.0,3.0,' negative'
13,0.0,0.0,6.0,2.0,0.0,3.0,0.0,' negative'
14,2.0,5.0,5.0,3.0,0.0,4.0,0.0,' negative'
15,1.0,3.0,5.0,0.0,0.0,4.0,6.0,' negative'
16,5.0,5.0,6.0,2.0,0.0,8.0,9.0,' negative'
17,3.0,3.0,5.0,1.0,0.0,3.0,1.0,' negative'
18,3.0,3.0,7.0,2.0,0.0,8.0,2.0,' negative'
19,3.0,2.0,8.0,2.0,0.0,3.0,5.0,' negative'
20,5.0,4.0,7.0,4.0,0.0,6.0,0.0,' negative'
21,4.0,6.0,9.0,2.0,0.0,3.0,4.0,' negative'
22,0.0,2.0,6.0,5.0,0.0,4.0,7.0,' negative'
23,8.0,5.0,4.0,2.0,0.0,5.0,1.0,' negative'
24,5.0,4.0,4.0,2.0,0.0,5.0,0.0,' negative'
25,3.0,9.0,7.0,2.0,0.0,4.0,4.0,' negative'
26,3.0,3.0,8.0,1.0,0.0,1.0,4.0,' negative'
27,2.0,1.0,7.0,1.0,0.0,6.0,3.0,' negative'
28,3.0,1.0,7.0,2.0,0.0,2.0,0.0,' negative'
29,4.0,6.0,2.0,4.0,0.0,5.0,3.0,' negative'
30,4.0,5.0,6.0,9.0,0.0,6.0,2.0,' negative'
31,2.0,3.0,7.0,3.0,0.0,6.0,1.0,' negative'
32,3.0,2.0,8.0,1.0,0.0,5.0,1.0,' negative'
33,1.0,5.0,8.0,1.0,0.0,9.0,1.0,' negative'
34,4.0,2.0,5.0,1.0,0.0,6.0,0.0,' negative'
35,7.0,5.0,6.0,3.0,0.0,5.0,2.0,' negative'
36,6.0,4.0,4.0,7.0,0.0,5.0,3.0,' negative'
37,4.0,4.0,8.0,3.0,0.0,3.0,0.0,' negative'
38,3.0,3.0,4.0,2.0,0.0,5.0,5.0,' negative'
39,5.0,5.0,5.0,1.0,0.0,5.0,2.0,' negative'
40,0.0,3.0,6.0,3.0,0.0,5.0,1.0,' negative'
41,5.0,4.0,7.0,3.0,0.0,6.0,1.0,' negative'
42,3.0,1.0,6.0,3.0,0.0,6.0,1.0,' negative'
43,5.0,6.0,7.0,2.0,0.0,4.0,5.0,' negative'
44,1.0,3.0,6.0,0.0,0.0,4.0,1.0,' negative'
45,6.0,3.0,6.0,2.0,0.0,4.0,0.0,' negative'
46,2.0,1.0,5.0,0.0,0.0,5.0,4.0,' negative'
47,1.0,3.0,3.0,7.0,0.0,6.0,1.0,' negative'
48,4.0,3.0,5.0,1.0,0.0,3.0,1.0,' negative'
49,1.0,3.0,7.0,4.0,0.0,3.0,2.0,' negative'
50,5.0,3.0,8.0,3.0,0.0,5.0,0.0,' negative'
51,5.0,2.0,4.0,3.0,0.0,6.0,1.0,' negative'
52,6.0,5.0,6.0,1.0,0.0,3.0,5.0,' negative'
53,4.0,4.0,7.0,2.0,0.0,7.0,0.0,' negative'
54,3.0,1.0,5.0,2.0,0.0,7.0,2.0,' negative'
55,4.0,4.0,5.0,2.0,0.0,6.0,5.0,' negative'
56,2.0,4.0,5.0,1.0,0.0,4.0,2.0,' negative'
57,2.0,8.0,4.0,1.0,0.0,5.0,0.0,' negative'
58,1.0,4.0,8.0,2.0,0.0,5.0,1.0,' negative'
59,4.0,4.0,7.0,0.0,0.0,9.0,0.0,' negative'
60,2.0,6.0,5.0,2.0,0.0,6.0,0.0,' negative'
61,0.0,4.0,6.0,2.0,0.0,5.0,5.0,' negative'
62,4.0,7.0,2.0,3.0,0.0,6.0,2.0,' negative'
63,4.0,3.0,6.0,2.0,0.0,3.0,5.0,' negative'
64,5.0,4.0,6.0,2.0,0.0,1.0,0.0,' negative'
65,5.0,0.0,8.0,3.0,0.0,3.0,1.0,' negative'
66,3.0,3.0,9.0,0.0,0.0,5.0,1.0,' negative'
67,2.0,3.0,5.0,1.0,0.0,4.0,6.0,' negative'
68,3.0,5.0,6.0,2.0,0.0,6.0,3.0,' negative'
69,6.0,6.0,4.0,4.0,0.0,6.0,0.0,' negative'
70,5.0,9.0,4.0,3.0,0.0,5.0,0.0,' negative'
71,7.0,6.0,7.0,0.0,0.0,6.0,2.0,' negative'
72,5.0,7.0,7.0,1.0,0.0,8.0,2.0,' negative'
73,4.0,2.0,6.0,1.0,0.0,5.0,5.0,' negative'
74,3.0,3.0,6.0,2.0,0.0,4.0,8.0,' negative'
75,4.0,2.0,5.0,1.0,0.0,6.0,0.0,' negative'
76,2.0,5.0,8.0,5.0,0.0,6.0,3.0,' negative'
77,7.0,5.0,6.0,2.0,0.0,6.0,5.0,' negative'
78,5.0,5.0,7.0,2.0,0.0,3.0,1.0,' negative'
79,1.0,0.0,6.0,1.0,0.0,6.0,4.0,' negative'
80,2.0,3.0,3.0,2.0,0.0,3.0,8.0,' negative'
81,0.0,3.0,6.0,1.0,0.0,7.0,1.0,' negative'
82,6.0,7.0,7.0,2.0,0.0,4.0,8.0,' negative'
83,4.0,3.0,8.0,6.0,0.0,4.0,5.0,' negative'
84,3.0,3.0,8.0,1.0,0.0,6.0,3.0,' negative'
85,4.0,4.0,4.0,4.0,0.0,7.0,0.0,' positive'
86,2.0,2.0,7.0,1.0,0.0,6.0,0.0,' positive'
87,9.0,7.0,5.0,1.0,0.0,8.0,4.0,' positive'
88,4.0,4.0,4.0,6.0,0.0,5.0,3.0,' positive'
89,7.0,7.0,2.0,1.0,0.0,9.0,0.0,' positive'
90,5.0,4.0,5.0,2.0,0.0,6.0,1.0,' positive'
91,2.0,2.0,7.0,2.0,0.0,4.0,1.0,' positive'
92,8.0,5.0,6.0,4.0,0.0,8.0,0.0,' positive'
93,8.0,7.0,7.0,4.0,0.0,9.0,4.0,' positive'
94,2.0,7.0,3.0,0.0,0.0,6.0,0.0,' positive'
95,3.0,1.0,5.0,1.0,0.0,7.0,0.0,' positive'
96,0.0,4.0,0.0,2.0,0.0,1.0,0.0,' positive'
97,4.0,4.0,5.0,2.0,0.0,7.0,0.0,' positive'
98,9.0,9.0,7.0,3.0,0.0,8.0,1.0,' positive'
99,2.0,3.0,1.0,2.0,0.0,5.0,2.0,' positive'
100,8.0,7.0,6.0,4.0,0.0,6.0,0.0,' positive'
101,7.0,5.0,6.0,8.0,0.0,7.0,0.0,' positive'
102,8.0,9.0,6.0,3.0,0.0,4.0,0.0,' positive'
103,6.0,3.0,1.0,0.0,0.0,5.0,0.0,' positive'
104,5.0,3.0,6.0,0.0,0.0,7.0,0.0,' positive'
105,2.0,4.0,6.0,2.0,0.0,6.0,0.0,' positive'
106,3.0,2.0,7.0,1.0,0.0,6.0,0.0,' positive'
107,8.0,6.0,2.0,1.0,0.0,6.0,0.0,' positive'
108,6.0,2.0,6.0,1.0,0.0,7.0,1.0,' positive'
109,7.0,6.0,7.0,1.0,0.0,6.0,0.0,' positive'
110,4.0,6.0,8.0,1.0,0.0,5.0,0.0,' positive'
111,7.0,6.0,6.0,2.0,0.0,5.0,0.0,' positive'
112,4.0,4.0,5.0,3.0,0.0,1.0,1.0,' positive'
113,5.0,5.0,1.0,1.0,0.0,6.0,0.0,' positive'
114,2.0,2.0,1.0,1.0,0.0,5.0,1.0,' positive'
