,0,1,2,3,4,5,6,7,8,9,10,y
0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
1,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
2,1.0,1.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
3,2.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
4,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0, negative
5,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0, negative
6,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
7,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
8,1.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0, negative
9,1.0,1.0,4.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0, positive
10,2.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0, negative
11,2.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
12,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
13,3.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
14,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
15,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
16,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
17,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
18,1.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0, negative
19,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
