@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-2-3-4_vs_5/EWD3ecoli-0-2-3-4_vs_5-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,9.0,9.0,7.0,3.0,5.0,' negativ
1,6.0,0.0,9.0,9.0,6.0,3.0,5.0,' negativ
2,6.0,6.0,9.0,9.0,6.0,4.0,4.0,' negativ
3,2.0,3.0,9.0,9.0,7.0,2.0,3.0,' negativ
4,7.0,4.0,9.0,9.0,4.0,4.0,5.0,' negativ
5,3.0,3.0,9.0,9.0,5.0,2.0,3.0,' negativ
6,2.0,4.0,9.0,9.0,6.0,2.0,4.0,' negativ
7,0.0,5.0,9.0,9.0,5.0,5.0,6.0,' negativ
8,4.0,0.0,9.0,9.0,7.0,1.0,0.0,' negativ
9,4.0,3.0,9.0,9.0,5.0,2.0,3.0,' negativ
10,5.0,0.0,9.0,9.0,5.0,3.0,3.0,' negativ
11,2.0,0.0,9.0,9.0,5.0,4.0,5.0,' negativ
12,5.0,3.0,9.0,9.0,7.0,5.0,6.0,' negativ
13,4.0,7.0,9.0,9.0,5.0,2.0,3.0,' negativ
14,0.0,5.0,9.0,9.0,4.0,2.0,0.0,' negativ
15,3.0,2.0,9.0,9.0,9.0,0.0,1.0,' negativ
16,5.0,6.0,9.0,9.0,5.0,3.0,4.0,' negativ
17,0.0,1.0,9.0,9.0,7.0,1.0,2.0,' negativ
18,4.0,4.0,9.0,9.0,6.0,2.0,2.0,' negativ
19,3.0,4.0,9.0,9.0,6.0,4.0,5.0,' negativ
20,2.0,0.0,9.0,9.0,6.0,3.0,4.0,' negativ
21,2.0,6.0,9.0,9.0,0.0,3.0,4.0,' negativ
22,5.0,4.0,9.0,9.0,6.0,3.0,4.0,' negativ
