@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-2-3-4_vs_5/EWD3ecoli-0-2-3-4_vs_5-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,3.0,9.0,0.0,6.0,2.0,4.0,' negativ
1,4.0,0.0,9.0,0.0,6.0,2.0,0.0,' negativ
2,4.0,3.0,9.0,0.0,4.0,2.0,4.0,' negativ
3,2.0,0.0,9.0,0.0,4.0,5.0,6.0,' negativ
4,0.0,4.0,9.0,0.0,3.0,2.0,0.0,' negativ
5,5.0,5.0,9.0,0.0,4.0,4.0,5.0,' negativ
6,3.0,3.0,9.0,0.0,5.0,5.0,6.0,' negativ
7,2.0,0.0,9.0,0.0,5.0,3.0,5.0,' negativ
8,0.0,0.0,9.0,0.0,4.0,4.0,5.0,' negativ
9,4.0,5.0,9.0,0.0,4.0,5.0,4.0,' negativ
10,4.0,4.0,9.0,0.0,5.0,4.0,5.0,' negativ
11,4.0,6.0,9.0,0.0,0.0,5.0,6.0,' negativ
12,5.0,2.0,9.0,0.0,5.0,3.0,5.0,' negativ
13,2.0,4.0,9.0,0.0,5.0,6.0,7.0,' negativ
14,4.0,4.0,9.0,0.0,4.0,2.0,0.0,' negativ
15,4.0,2.0,9.0,0.0,4.0,3.0,4.0,' negativ
16,5.0,4.0,9.0,0.0,1.0,3.0,4.0,' negativ
17,0.0,4.0,9.0,0.0,3.0,3.0,3.0,' negativ
18,2.0,3.0,9.0,0.0,3.0,0.0,0.0,' negativ
19,4.0,3.0,9.0,0.0,3.0,5.0,6.0,' negativ
20,5.0,2.0,9.0,0.0,6.0,0.0,3.0,' negativ
21,3.0,3.0,9.0,0.0,4.0,0.0,3.0,' negativ
22,4.0,5.0,9.0,0.0,6.0,0.0,3.0,' negativ
23,3.0,4.0,9.0,0.0,4.0,4.0,5.0,' negativ
24,2.0,5.0,9.0,0.0,3.0,5.0,0.0,' negativ
25,3.0,2.0,9.0,0.0,0.0,5.0,0.0,' negativ
26,2.0,2.0,9.0,0.0,4.0,3.0,5.0,' negativ
27,2.0,3.0,9.0,0.0,4.0,2.0,3.0,' negativ
28,2.0,3.0,9.0,0.0,4.0,3.0,4.0,' negativ
29,1.0,5.0,9.0,0.0,5.0,4.0,5.0,' negativ
30,3.0,4.0,9.0,0.0,5.0,3.0,4.0,' negativ
31,7.0,5.0,9.0,0.0,5.0,9.0,9.0,' negativ
32,5.0,5.0,9.0,0.0,6.0,9.0,9.0,' negativ
33,9.0,6.0,9.0,0.0,6.0,9.0,9.0,' negativ
34,6.0,4.0,9.0,0.0,0.0,5.0,3.0,' negativ
35,9.0,4.0,9.0,0.0,4.0,8.0,8.0,' negativ
36,9.0,7.0,9.0,0.0,9.0,0.0,3.0,' positiv
37,7.0,7.0,9.0,0.0,7.0,4.0,3.0,' positiv
38,7.0,9.0,9.0,0.0,8.0,6.0,4.0,' positiv
39,8.0,7.0,9.0,0.0,7.0,5.0,4.0,' positiv
40,7.0,9.0,9.0,0.0,8.0,0.0,3.0,' positiv
41,6.0,8.0,9.0,0.0,5.0,3.0,3.0,' positiv
42,8.0,0.0,9.0,0.0,6.0,6.0,3.0,' positiv
43,8.0,9.0,9.0,0.0,9.0,7.0,3.0,' positiv
44,8.0,8.0,9.0,0.0,9.0,6.0,0.0,' positiv
45,8.0,6.0,9.0,0.0,9.0,6.0,0.0,' positiv
46,8.0,8.0,9.0,0.0,8.0,6.0,1.0,' positiv
47,7.0,8.0,9.0,0.0,9.0,5.0,3.0,' positiv
48,6.0,7.0,9.0,0.0,8.0,4.0,5.0,' positiv
49,7.0,5.0,9.0,0.0,7.0,6.0,3.0,' positiv
50,5.0,9.0,9.0,0.0,8.0,4.0,4.0,' positiv
51,7.0,6.0,9.0,0.0,0.0,3.0,3.0,' positiv
52,0.0,8.0,0.0,0.0,8.0,7.0,6.0,' positiv
53,7.0,6.0,9.0,0.0,8.0,4.0,2.0,' positiv
54,7.0,5.0,9.0,0.0,8.0,5.0,3.0,' positiv
55,7.0,7.0,9.0,0.0,8.0,0.0,0.0,' positiv
