@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/glass-0-1-4-6_vs_2/KBN3glass-0-1-4-6_vs_2-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,3.0,4.0,6.0,3.0,5.0,6.0,2.0,0.0,1.0,' negativ
1,6.0,2.0,6.0,2.0,3.0,3.0,6.0,0.0,1.0,' negativ
2,1.0,1.0,5.0,5.0,7.0,7.0,1.0,0.0,2.0,' negativ
3,4.0,5.0,5.0,4.0,2.0,5.0,3.0,1.0,0.0,' negativ
4,6.0,4.0,7.0,2.0,2.0,3.0,6.0,0.0,1.0,' negativ
5,3.0,2.0,6.0,4.0,6.0,6.0,2.0,0.0,1.0,' negativ
6,3.0,3.0,6.0,3.0,6.0,6.0,1.0,0.0,0.0,' negativ
7,3.0,2.0,5.0,3.0,7.0,5.0,2.0,0.0,1.0,' negativ
8,3.0,0.0,3.0,4.0,9.0,6.0,5.0,0.0,2.0,' negativ
9,4.0,4.0,6.0,3.0,4.0,2.0,3.0,0.0,0.0,' negativ
10,4.0,8.0,6.0,0.0,3.0,1.0,4.0,0.0,0.0,' negativ
11,2.0,2.0,6.0,5.0,5.0,6.0,1.0,0.0,0.0,' negativ
12,2.0,2.0,5.0,5.0,5.0,6.0,1.0,0.0,0.0,' negativ
13,2.0,2.0,5.0,4.0,8.0,5.0,2.0,0.0,0.0,' negativ
14,4.0,3.0,7.0,3.0,4.0,6.0,2.0,0.0,0.0,' negativ
15,5.0,5.0,2.0,4.0,3.0,5.0,6.0,0.0,1.0,' negativ
16,2.0,5.0,5.0,3.0,5.0,4.0,1.0,0.0,1.0,' negativ
17,3.0,4.0,7.0,3.0,4.0,6.0,1.0,0.0,0.0,' negativ
18,2.0,4.0,5.0,5.0,4.0,7.0,1.0,0.0,1.0,' negativ
19,2.0,2.0,5.0,4.0,6.0,7.0,1.0,4.0,2.0,' negativ
20,7.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,2.0,' negativ
21,2.0,1.0,5.0,6.0,5.0,7.0,1.0,0.0,0.0,' negativ
22,2.0,1.0,4.0,4.0,7.0,6.0,3.0,1.0,2.0,' negativ
23,6.0,3.0,6.0,3.0,5.0,5.0,2.0,0.0,0.0,' negativ
24,0.0,7.0,4.0,7.0,3.0,8.0,0.0,0.0,0.0,' negativ
25,2.0,2.0,5.0,5.0,6.0,6.0,1.0,0.0,2.0,' negativ
26,2.0,1.0,4.0,6.0,7.0,7.0,2.0,0.0,0.0,' negativ
27,4.0,3.0,6.0,3.0,5.0,6.0,2.0,1.0,1.0,' negativ
28,5.0,2.0,1.0,7.0,3.0,7.0,6.0,2.0,4.0,' negativ
29,3.0,8.0,0.0,7.0,6.0,0.0,2.0,5.0,1.0,' negativ
30,3.0,6.0,0.0,7.0,7.0,0.0,3.0,6.0,0.0,' negativ
31,1.0,8.0,0.0,8.0,9.0,0.0,2.0,4.0,0.0,' negativ
32,2.0,6.0,0.0,9.0,8.0,1.0,5.0,3.0,5.0,' negativ
33,1.0,7.0,0.0,9.0,6.0,1.0,5.0,4.0,0.0,' negativ
34,2.0,9.0,0.0,8.0,6.0,1.0,3.0,4.0,0.0,' negativ
35,3.0,8.0,0.0,8.0,7.0,0.0,4.0,4.0,0.0,' negativ
36,3.0,9.0,0.0,6.0,6.0,0.0,3.0,5.0,0.0,' negativ
37,2.0,3.0,5.0,6.0,4.0,6.0,2.0,0.0,1.0,' positiv
38,5.0,6.0,6.0,1.0,2.0,2.0,6.0,0.0,0.0,' positiv
39,3.0,4.0,5.0,5.0,2.0,6.0,3.0,0.0,5.0,' positiv
40,3.0,4.0,5.0,5.0,3.0,6.0,3.0,0.0,0.0,' positiv
41,2.0,3.0,5.0,4.0,4.0,6.0,2.0,0.0,0.0,' positiv
42,2.0,2.0,5.0,3.0,6.0,5.0,3.0,0.0,0.0,' positiv
43,6.0,6.0,6.0,2.0,1.0,3.0,5.0,0.0,3.0,' positiv
44,2.0,2.0,6.0,4.0,4.0,6.0,3.0,0.0,0.0,' positiv
45,3.0,4.0,6.0,1.0,6.0,1.0,4.0,0.0,0.0,' positiv
46,2.0,4.0,5.0,3.0,4.0,6.0,2.0,0.0,0.0,' positiv
47,4.0,4.0,5.0,1.0,4.0,2.0,4.0,2.0,2.0,' positiv
48,3.0,4.0,6.0,3.0,5.0,2.0,3.0,0.0,0.0,' positiv
49,4.0,3.0,5.0,5.0,3.0,6.0,4.0,0.0,0.0,' positiv
50,2.0,3.0,5.0,4.0,4.0,6.0,2.0,0.0,1.0,' positiv
51,2.0,4.0,5.0,3.0,4.0,5.0,3.0,0.0,0.0,' positiv
52,5.0,7.0,7.0,2.0,1.0,0.0,6.0,0.0,0.0,' positiv
53,2.0,0.0,5.0,4.0,5.0,6.0,2.0,0.0,0.0,' positiv
