@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/glass-0-1-4-6_vs_2/EWD2glass-0-1-4-6_vs_2-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
1,2.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' negativ
2,2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
3,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
4,2.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
5,1.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,' negativ
6,1.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
7,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,' negativ
8,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
9,0.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,' negativ
10,1.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,' negativ
11,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
12,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,' negativ
13,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' negativ
14,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
15,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
16,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
17,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
18,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
19,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
20,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
