,0,1,2,3,4,5,y
0,0.0,0.0,0.0,3.0,0.0,0.0, negative
1,0.0,0.0,0.0,3.0,0.0,2.0, negative
2,0.0,0.0,0.0,3.0,1.0,1.0, negative
3,0.0,0.0,0.0,4.0,2.0,0.0, negative
4,0.0,0.0,0.0,6.0,2.0,0.0, negative
5,0.0,0.0,1.0,3.0,1.0,2.0, negative
6,0.0,0.0,1.0,4.0,0.0,0.0, negative
7,0.0,0.0,1.0,5.0,2.0,0.0, negative
8,0.0,0.0,2.0,5.0,0.0,0.0, negative
9,0.0,0.0,2.0,6.0,0.0,0.0, negative
10,0.0,0.0,3.0,5.0,0.0,0.0, negative
11,0.0,0.0,4.0,2.0,0.0,1.0, negative
12,0.0,0.0,5.0,2.0,2.0,0.0, negative
13,0.0,0.0,6.0,2.0,2.0,0.0, negative
14,0.0,0.0,6.0,2.0,1.0,5.0, negative
15,0.0,0.0,6.0,3.0,1.0,1.0, negative
16,0.0,0.0,6.0,4.0,1.0,0.0, negative
17,0.0,0.0,6.0,5.0,3.0,0.0, negative
18,0.0,0.0,6.0,5.0,1.0,1.0, negative
19,0.0,0.0,6.0,5.0,1.0,2.0, negative
20,0.0,0.0,6.0,6.0,1.0,1.0, negative
21,0.0,0.0,6.0,6.0,1.0,4.0, negative
22,0.0,0.0,6.0,6.0,1.0,3.0, negative
23,0.0,0.0,6.0,0.0,3.0,0.0, negative
24,0.0,0.0,6.0,3.0,3.0,0.0, negative
25,0.0,0.0,6.0,3.0,2.0,0.0, negative
26,0.0,0.0,6.0,4.0,3.0,0.0, negative
27,0.0,0.0,6.0,4.0,3.0,0.0, negative
28,0.0,0.0,6.0,6.0,3.0,0.0, negative
29,0.0,0.0,6.0,6.0,3.0,0.0, negative
30,0.0,0.0,6.0,6.0,3.0,0.0, negative
31,0.0,0.0,6.0,6.0,3.0,0.0, negative
32,1.0,0.0,0.0,0.0,1.0,1.0, negative
33,1.0,0.0,0.0,1.0,4.0,5.0, negative
34,1.0,0.0,0.0,4.0,1.0,1.0, negative
35,1.0,0.0,0.0,6.0,0.0,1.0, negative
36,1.0,0.0,1.0,4.0,1.0,1.0, negative
37,1.0,0.0,1.0,4.0,1.0,2.0, negative
38,1.0,0.0,1.0,5.0,1.0,1.0, negative
39,1.0,0.0,1.0,6.0,0.0,1.0, negative
40,1.0,0.0,2.0,0.0,4.0,2.0, negative
41,1.0,0.0,2.0,1.0,4.0,2.0, negative
42,1.0,0.0,2.0,1.0,0.0,1.0, negative
43,1.0,0.0,2.0,5.0,4.0,3.0, negative
44,1.0,0.0,2.0,6.0,4.0,4.0, negative
45,1.0,0.0,2.0,6.0,4.0,6.0, negative
46,1.0,0.0,2.0,6.0,0.0,1.0, negative
47,1.0,0.0,2.0,6.0,1.0,1.0, negative
48,1.0,0.0,3.0,0.0,3.0,6.0, negative
49,1.0,0.0,3.0,1.0,4.0,6.0, negative
50,1.0,0.0,3.0,1.0,4.0,6.0, negative
51,1.0,0.0,3.0,1.0,3.0,6.0, negative
52,1.0,0.0,3.0,2.0,4.0,5.0, negative
53,1.0,0.0,3.0,6.0,4.0,2.0, negative
54,1.0,0.0,3.0,6.0,2.0,6.0, negative
55,1.0,0.0,3.0,6.0,4.0,3.0, negative
56,1.0,0.0,4.0,1.0,4.0,5.0, negative
57,1.0,0.0,4.0,3.0,0.0,1.0, negative
58,1.0,0.0,4.0,4.0,2.0,0.0, negative
59,1.0,0.0,4.0,6.0,4.0,6.0, negative
60,1.0,0.0,5.0,0.0,0.0,3.0, negative
61,1.0,0.0,5.0,3.0,2.0,0.0, negative
62,1.0,0.0,5.0,3.0,1.0,2.0, negative
63,1.0,0.0,5.0,5.0,1.0,0.0, negative
64,1.0,0.0,5.0,6.0,4.0,2.0, negative
65,1.0,0.0,5.0,6.0,3.0,6.0, negative
66,1.0,0.0,6.0,0.0,4.0,6.0, negative
67,1.0,0.0,6.0,3.0,2.0,0.0, negative
68,1.0,0.0,6.0,3.0,2.0,0.0, negative
69,1.0,0.0,6.0,3.0,2.0,1.0, negative
70,1.0,0.0,6.0,1.0,4.0,6.0, negative
71,1.0,0.0,6.0,2.0,4.0,5.0, negative
72,1.0,0.0,6.0,2.0,4.0,6.0, negative
73,1.0,0.0,6.0,3.0,2.0,1.0, negative
74,1.0,0.0,6.0,6.0,4.0,2.0, negative
75,1.0,0.0,6.0,6.0,3.0,6.0, negative
76,1.0,0.0,6.0,6.0,4.0,4.0, negative
77,1.0,1.0,0.0,4.0,1.0,2.0, negative
78,1.0,1.0,1.0,0.0,0.0,0.0, negative
79,1.0,1.0,1.0,0.0,1.0,0.0, negative
80,1.0,1.0,1.0,3.0,3.0,1.0, negative
81,1.0,1.0,1.0,3.0,2.0,1.0, negative
82,1.0,1.0,1.0,5.0,1.0,6.0, negative
83,1.0,1.0,1.0,6.0,1.0,1.0, negative
84,1.0,1.0,1.0,6.0,1.0,1.0, negative
85,1.0,1.0,2.0,1.0,1.0,1.0, negative
86,1.0,1.0,2.0,3.0,3.0,1.0, negative
87,1.0,1.0,2.0,4.0,0.0,1.0, negative
88,1.0,1.0,2.0,4.0,1.0,3.0, negative
89,1.0,1.0,2.0,6.0,1.0,1.0, negative
90,1.0,1.0,3.0,0.0,0.0,1.0, negative
91,1.0,1.0,3.0,4.0,0.0,1.0, negative
92,1.0,1.0,3.0,4.0,1.0,1.0, negative
93,1.0,1.0,3.0,4.0,1.0,2.0, negative
94,1.0,1.0,3.0,6.0,3.0,0.0, negative
95,1.0,1.0,3.0,6.0,0.0,1.0, negative
96,1.0,1.0,3.0,6.0,3.0,0.0, negative
97,1.0,1.0,4.0,3.0,2.0,0.0, negative
98,1.0,1.0,4.0,3.0,2.0,1.0, negative
99,1.0,1.0,4.0,4.0,2.0,1.0, negative
100,1.0,1.0,4.0,4.0,0.0,1.0, negative
101,1.0,1.0,4.0,4.0,1.0,3.0, negative
102,1.0,1.0,4.0,4.0,1.0,6.0, negative
103,1.0,1.0,5.0,2.0,1.0,6.0, negative
104,1.0,1.0,5.0,5.0,0.0,0.0, negative
105,1.0,1.0,5.0,5.0,1.0,0.0, negative
106,1.0,1.0,5.0,6.0,0.0,2.0, negative
107,1.0,1.0,6.0,3.0,3.0,2.0, negative
108,1.0,1.0,6.0,3.0,0.0,1.0, negative
109,1.0,1.0,6.0,3.0,3.0,1.0, negative
110,1.0,1.0,6.0,3.0,0.0,1.0, negative
111,2.0,0.0,0.0,1.0,4.0,4.0, negative
112,2.0,0.0,0.0,1.0,4.0,6.0, negative
113,2.0,0.0,0.0,4.0,2.0,1.0, negative
114,2.0,0.0,2.0,3.0,4.0,2.0, negative
115,2.0,0.0,2.0,3.0,4.0,3.0, negative
116,2.0,0.0,2.0,4.0,4.0,6.0, negative
117,2.0,0.0,2.0,6.0,4.0,2.0, negative
118,2.0,0.0,2.0,6.0,4.0,5.0, negative
119,2.0,0.0,2.0,6.0,4.0,6.0, negative
120,2.0,0.0,2.0,6.0,4.0,3.0, negative
121,2.0,0.0,2.0,6.0,4.0,4.0, negative
122,2.0,0.0,2.0,6.0,4.0,2.0, negative
123,2.0,0.0,2.0,6.0,4.0,3.0, negative
124,2.0,0.0,3.0,0.0,4.0,6.0, negative
125,2.0,0.0,3.0,0.0,4.0,6.0, negative
126,2.0,0.0,3.0,1.0,4.0,3.0, negative
127,2.0,0.0,3.0,2.0,3.0,6.0, negative
128,2.0,0.0,3.0,2.0,3.0,6.0, negative
129,2.0,0.0,3.0,3.0,4.0,3.0, negative
130,2.0,0.0,3.0,3.0,4.0,4.0, negative
131,2.0,0.0,3.0,3.0,4.0,5.0, negative
132,2.0,0.0,3.0,3.0,2.0,1.0, negative
133,2.0,0.0,3.0,6.0,4.0,6.0, negative
134,2.0,0.0,4.0,3.0,1.0,5.0, negative
135,2.0,0.0,4.0,4.0,0.0,0.0, negative
136,2.0,0.0,4.0,5.0,0.0,0.0, negative
137,2.0,0.0,4.0,6.0,4.0,6.0, negative
138,2.0,0.0,5.0,0.0,1.0,6.0, negative
139,2.0,0.0,5.0,1.0,4.0,4.0, negative
140,2.0,0.0,5.0,1.0,0.0,5.0, negative
141,2.0,0.0,5.0,1.0,0.0,6.0, negative
142,2.0,0.0,5.0,1.0,1.0,5.0, negative
143,2.0,0.0,5.0,1.0,1.0,6.0, negative
144,2.0,0.0,5.0,2.0,4.0,5.0, negative
145,2.0,0.0,5.0,5.0,1.0,1.0, negative
146,2.0,0.0,5.0,6.0,0.0,3.0, negative
147,2.0,0.0,5.0,6.0,1.0,6.0, negative
148,2.0,0.0,5.0,6.0,4.0,1.0, negative
149,2.0,0.0,5.0,6.0,0.0,1.0, negative
150,2.0,0.0,5.0,6.0,0.0,5.0, negative
151,2.0,0.0,5.0,6.0,1.0,3.0, negative
152,2.0,0.0,5.0,6.0,1.0,6.0, negative
153,2.0,0.0,6.0,1.0,4.0,3.0, negative
154,2.0,0.0,6.0,1.0,4.0,4.0, negative
155,2.0,0.0,6.0,2.0,4.0,5.0, negative
156,2.0,0.0,6.0,3.0,4.0,2.0, negative
157,2.0,0.0,6.0,3.0,3.0,2.0, negative
158,2.0,0.0,6.0,4.0,2.0,0.0, negative
159,2.0,0.0,6.0,1.0,4.0,2.0, negative
160,2.0,0.0,6.0,1.0,4.0,6.0, negative
161,2.0,0.0,6.0,3.0,1.0,6.0, negative
162,2.0,1.0,0.0,0.0,4.0,5.0, negative
163,2.0,1.0,0.0,0.0,4.0,6.0, negative
164,2.0,1.0,0.0,0.0,4.0,6.0, negative
165,2.0,1.0,0.0,0.0,4.0,6.0, negative
166,2.0,1.0,0.0,0.0,1.0,2.0, negative
167,2.0,1.0,0.0,0.0,1.0,6.0, negative
168,2.0,1.0,0.0,1.0,1.0,2.0, negative
169,2.0,1.0,0.0,3.0,1.0,6.0, negative
170,2.0,1.0,0.0,5.0,4.0,2.0, negative
171,2.0,1.0,1.0,0.0,1.0,2.0, negative
172,2.0,1.0,1.0,2.0,4.0,6.0, negative
173,2.0,1.0,1.0,4.0,2.0,3.0, negative
174,2.0,1.0,1.0,5.0,1.0,2.0, negative
175,2.0,1.0,2.0,0.0,2.0,0.0, negative
176,2.0,1.0,2.0,2.0,1.0,2.0, negative
177,2.0,1.0,2.0,3.0,1.0,6.0, negative
178,2.0,1.0,3.0,1.0,4.0,4.0, negative
179,2.0,1.0,3.0,1.0,1.0,6.0, negative
180,2.0,1.0,3.0,4.0,4.0,3.0, negative
181,2.0,1.0,3.0,4.0,4.0,5.0, negative
182,2.0,1.0,3.0,5.0,1.0,2.0, negative
183,2.0,1.0,3.0,5.0,1.0,6.0, negative
184,2.0,1.0,3.0,6.0,4.0,3.0, negative
185,2.0,1.0,3.0,6.0,4.0,4.0, negative
186,2.0,1.0,3.0,6.0,4.0,4.0, negative
187,2.0,1.0,3.0,6.0,4.0,6.0, negative
188,2.0,1.0,4.0,0.0,4.0,5.0, negative
189,2.0,1.0,4.0,0.0,4.0,6.0, negative
190,2.0,1.0,4.0,0.0,1.0,6.0, negative
191,2.0,1.0,4.0,1.0,4.0,6.0, negative
192,2.0,1.0,4.0,2.0,4.0,6.0, negative
193,2.0,1.0,4.0,3.0,3.0,6.0, negative
194,2.0,1.0,4.0,3.0,1.0,6.0, negative
195,2.0,1.0,4.0,4.0,3.0,6.0, negative
196,2.0,1.0,5.0,0.0,4.0,6.0, negative
197,2.0,1.0,5.0,0.0,1.0,6.0, negative
198,2.0,1.0,5.0,1.0,0.0,4.0, negative
199,2.0,1.0,5.0,1.0,1.0,1.0, negative
200,2.0,1.0,5.0,1.0,1.0,3.0, negative
201,2.0,1.0,5.0,1.0,1.0,4.0, negative
202,2.0,1.0,5.0,2.0,0.0,6.0, negative
203,2.0,1.0,5.0,2.0,1.0,6.0, negative
204,2.0,1.0,5.0,3.0,1.0,5.0, negative
205,2.0,1.0,6.0,3.0,4.0,5.0, negative
206,2.0,1.0,6.0,5.0,4.0,6.0, negative
207,2.0,1.0,6.0,6.0,2.0,0.0, negative
208,2.0,1.0,6.0,6.0,2.0,0.0, negative
209,2.0,1.0,6.0,0.0,4.0,6.0, negative
210,2.0,1.0,6.0,0.0,4.0,6.0, negative
211,2.0,1.0,6.0,1.0,4.0,6.0, negative
212,2.0,1.0,6.0,3.0,4.0,6.0, negative
213,2.0,1.0,6.0,4.0,1.0,1.0, negative
214,2.0,1.0,6.0,5.0,3.0,6.0, negative
215,2.0,1.0,6.0,5.0,3.0,6.0, negative
216,2.0,2.0,0.0,0.0,1.0,6.0, negative
217,2.0,2.0,0.0,4.0,1.0,4.0, negative
218,2.0,2.0,0.0,4.0,1.0,5.0, negative
219,2.0,2.0,1.0,0.0,1.0,2.0, negative
220,2.0,2.0,1.0,0.0,1.0,3.0, negative
221,2.0,2.0,1.0,4.0,2.0,2.0, negative
222,2.0,2.0,1.0,4.0,2.0,2.0, negative
223,2.0,2.0,1.0,4.0,1.0,6.0, negative
