,0,1,2,3,4,5,Class
0,0.0,0.0,0.0,1.0,0.0,0.0, negative
1,0.0,0.0,1.0,1.0,1.0,0.0, negative
2,0.0,0.0,1.0,1.0,2.0,0.0, negative
3,0.0,0.0,1.0,1.0,0.0,0.0, negative
4,0.0,0.0,2.0,1.0,4.0,0.0, negative
5,0.0,0.0,2.0,1.0,0.0,0.0, negative
6,0.0,0.0,4.0,1.0,5.0,0.0, negative
7,0.0,0.0,4.0,1.0,1.0,0.0, negative
8,0.0,0.0,4.0,1.0,0.0,0.0, negative
9,0.0,0.0,5.0,1.0,1.0,0.0, negative
10,0.0,0.0,5.0,1.0,7.0,0.0, negative
11,0.0,0.0,7.0,1.0,1.0,0.0, negative
12,0.0,0.0,7.0,1.0,2.0,0.0, negative
13,3.0,0.0,0.0,2.0,1.0,1.0, negative
14,3.0,0.0,0.0,2.0,2.0,0.0, negative
15,3.0,0.0,0.0,2.0,2.0,1.0, negative
16,3.0,0.0,0.0,2.0,4.0,0.0, negative
17,3.0,0.0,0.0,2.0,4.0,1.0, negative
18,3.0,0.0,0.0,2.0,0.0,0.0, negative
19,3.0,0.0,0.0,2.0,0.0,1.0, negative
20,3.0,0.0,1.0,2.0,1.0,1.0, negative
21,3.0,0.0,1.0,2.0,2.0,0.0, negative
22,3.0,0.0,1.0,2.0,2.0,1.0, negative
23,3.0,0.0,1.0,2.0,4.0,1.0, negative
24,3.0,0.0,1.0,2.0,0.0,0.0, negative
25,3.0,0.0,1.0,2.0,0.0,1.0, negative
26,3.0,0.0,1.0,4.0,8.0,7.0, negative
27,3.0,0.0,1.0,5.0,8.0,2.0, negative
28,3.0,0.0,1.0,5.0,8.0,8.0, negative
29,3.0,0.0,1.0,5.0,8.0,9.0, negative
30,3.0,0.0,1.0,7.0,8.0,2.0, negative
31,3.0,0.0,1.0,7.0,8.0,4.0, negative
32,3.0,0.0,1.0,7.0,8.0,9.0, negative
33,3.0,0.0,1.0,8.0,8.0,2.0, negative
34,3.0,0.0,1.0,8.0,8.0,4.0, negative
35,3.0,0.0,1.0,9.0,8.0,2.0, negative
36,3.0,0.0,1.0,9.0,8.0,4.0, negative
37,3.0,0.0,1.0,9.0,8.0,5.0, negative
38,3.0,0.0,1.0,9.0,8.0,7.0, negative
