@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/shuttle-2_vs_5/KBN3shuttle-2_vs_5-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
1,6.0,5.0,9.0,3.0,6.0,5.0,3.0,1.0,2.0,' negativ
2,5.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
3,5.0,6.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,' negativ
4,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
5,4.0,6.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,' negativ
6,7.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
7,7.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
8,6.0,6.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
9,5.0,5.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,' negativ
10,4.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
11,6.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
12,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
13,4.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,' negativ
14,5.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
15,4.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
16,4.0,5.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,' negativ
17,6.0,5.0,8.0,2.0,6.0,4.0,3.0,1.0,2.0,' negativ
18,6.0,5.0,9.0,2.0,6.0,4.0,3.0,1.0,2.0,' negativ
19,4.0,6.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,' negativ
20,4.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
21,5.0,5.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,' negativ
22,6.0,5.0,8.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
23,5.0,5.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
24,5.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
25,6.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
26,5.0,6.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,' negativ
27,6.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
28,5.0,6.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,' negativ
29,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
30,4.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,' negativ
31,4.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
32,6.0,5.0,8.0,2.0,6.0,4.0,3.0,1.0,2.0,' negativ
33,5.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,' negativ
34,6.0,6.0,7.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
35,4.0,6.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,' negativ
36,4.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,' negativ
37,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
38,5.0,5.0,6.0,2.0,4.0,5.0,4.0,3.0,3.0,' negativ
39,4.0,6.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,' negativ
40,5.0,5.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
41,4.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
42,5.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
43,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
44,5.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
45,5.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,' negativ
46,5.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,' negativ
47,4.0,5.0,2.0,2.0,2.0,7.0,4.0,5.0,5.0,' negativ
48,6.0,5.0,8.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
49,3.0,3.0,0.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
50,4.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,' negativ
51,6.0,5.0,7.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
52,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
53,6.0,6.0,8.0,5.0,6.0,5.0,3.0,1.0,2.0,' negativ
54,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
55,4.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,' negativ
56,5.0,5.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
57,4.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
58,4.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
59,3.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,' positiv
60,4.0,6.0,1.0,5.0,2.0,5.0,4.0,5.0,5.0,' negativ
61,4.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,' negativ
62,6.0,5.0,8.0,2.0,6.0,4.0,3.0,1.0,2.0,' negativ
63,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
64,5.0,5.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,' negativ
65,5.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,' negativ
66,5.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
67,4.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
68,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
69,6.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
70,6.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
71,7.0,7.0,8.0,2.0,5.0,5.0,2.0,2.0,3.0,' negativ
72,5.0,5.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,' negativ
73,5.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,' negativ
74,6.0,6.0,9.0,4.0,6.0,5.0,3.0,1.0,2.0,' negativ
75,5.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,' negativ
76,5.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
77,6.0,6.0,8.0,4.0,6.0,5.0,3.0,1.0,2.0,' negativ
78,5.0,5.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,' negativ
79,6.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
80,5.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,' negativ
81,4.0,6.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
82,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,' negativ
83,4.0,6.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
84,4.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
85,5.0,6.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
86,5.0,5.0,6.0,2.0,4.0,5.0,4.0,3.0,3.0,' negativ
87,5.0,6.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,' negativ
88,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,' negativ
89,4.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,' negativ
90,7.0,5.0,9.0,2.0,6.0,5.0,3.0,1.0,2.0,' negativ
91,4.0,6.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,' negativ
92,5.0,6.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,' negativ
