@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/winequality-white-9_vs_4/EWD2winequality-white-9_vs_4-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative'}
@data
0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,' negativ
1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,' negativ
2,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,' negativ
3,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,' negativ
4,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,' negativ
5,1.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,' negativ
6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,' negativ
7,4.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,' negativ
8,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,' negativ
9,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,3.0,1.0,' negativ
10,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,' negativ
11,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,' negativ
12,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,' negativ
13,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,' negativ
14,2.0,1.0,3.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,' negativ
