%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 1165
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative'}

@data
0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,' negative'
1,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,' negative'
2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,' negative'
3,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,' negative'
4,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,' negative'
5,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,' negative'
6,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,' negative'
7,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,' negative'
8,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,' negative'
9,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,' negative'
10,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,' negative'
11,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,' negative'
12,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,' negative'
13,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,' negative'
14,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,' negative'
15,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,' negative'
16,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negative'
17,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,' negative'
18,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,' negative'
19,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negative'
20,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,' negative'
21,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negative'
22,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,' negative'
23,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negative'
24,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,' negative'
25,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,' negative'
26,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,' negative'
27,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
28,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,' negative'
29,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,' negative'
30,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,' negative'
31,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,' negative'
32,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,' negative'
33,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,' negative'
34,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,' negative'
35,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,' negative'
36,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,' negative'
37,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,' negative'
38,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,' negative'
39,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,' negative'
40,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,' negative'
41,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,' negative'
42,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,' negative'
43,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,' negative'
44,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,' negative'
45,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,' negative'
46,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,' negative'
47,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negative'
48,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,' negative'
49,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,' negative'
50,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,' negative'
51,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
52,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,' negative'
53,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,' negative'
54,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,' negative'
55,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negative'
56,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,' negative'
57,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negative'
58,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,' negative'
