,0,1,2,3,4,5,6,Class
0,0.0,0.0,4.0,0.0,3.0,2.0,2.0, negative
1,3.0,0.0,4.0,0.0,3.0,2.0,2.0, negative
2,1.0,1.0,4.0,0.0,3.0,1.0,2.0, negative
3,3.0,2.0,4.0,0.0,2.0,2.0,2.0, negative
4,0.0,2.0,4.0,0.0,3.0,2.0,3.0, negative
5,2.0,0.0,4.0,0.0,3.0,0.0,0.0, negative
6,2.0,1.0,4.0,0.0,3.0,1.0,2.0, negative
7,1.0,2.0,4.0,0.0,2.0,0.0,1.0, negative
8,2.0,1.0,4.0,0.0,3.0,1.0,2.0, negative
9,2.0,0.0,4.0,0.0,3.0,1.0,2.0, negative
10,1.0,0.0,4.0,0.0,3.0,2.0,3.0, negative
11,1.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
12,2.0,1.0,4.0,0.0,3.0,3.0,3.0, negative
13,1.0,0.0,4.0,0.0,2.0,1.0,2.0, negative
14,2.0,3.0,4.0,0.0,2.0,1.0,1.0, negative
15,0.0,2.0,4.0,0.0,2.0,1.0,0.0, negative
16,1.0,1.0,4.0,0.0,4.0,0.0,0.0, negative
17,2.0,3.0,4.0,0.0,2.0,1.0,2.0, negative
18,2.0,2.0,4.0,0.0,3.0,1.0,1.0, negative
19,1.0,0.0,4.0,0.0,3.0,1.0,2.0, negative
20,1.0,2.0,4.0,0.0,0.0,1.0,2.0, negative
21,2.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
22,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
23,3.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
24,1.0,1.0,4.0,0.0,2.0,2.0,2.0, negative
25,3.0,2.0,4.0,0.0,2.0,2.0,2.0, negative
26,0.0,1.0,4.0,0.0,2.0,2.0,2.0, negative
27,1.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
28,3.0,2.0,4.0,0.0,4.0,0.0,0.0, negative
29,1.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
30,2.0,2.0,4.0,0.0,3.0,1.0,1.0, negative
31,1.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
32,0.0,2.0,4.0,0.0,4.0,2.0,2.0, negative
33,1.0,2.0,4.0,0.0,0.0,1.0,2.0, negative
34,3.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
35,0.0,2.0,4.0,0.0,3.0,2.0,0.0, negative
36,2.0,1.0,4.0,0.0,3.0,3.0,3.0, negative
37,2.0,0.0,4.0,0.0,2.0,1.0,2.0, negative
38,2.0,1.0,4.0,0.0,3.0,0.0,1.0, negative
39,1.0,1.0,4.0,0.0,2.0,1.0,2.0, negative
40,2.0,2.0,4.0,0.0,2.0,2.0,2.0, negative
41,1.0,0.0,4.0,0.0,3.0,0.0,1.0, negative
42,1.0,1.0,4.0,0.0,2.0,2.0,2.0, negative
43,1.0,3.0,4.0,0.0,2.0,3.0,3.0, negative
44,2.0,2.0,4.0,0.0,1.0,0.0,1.0, negative
45,2.0,3.0,4.0,0.0,0.0,2.0,3.0, negative
46,3.0,1.0,4.0,0.0,2.0,1.0,2.0, negative
47,2.0,2.0,4.0,0.0,3.0,2.0,3.0, negative
48,0.0,0.0,4.0,0.0,3.0,1.0,2.0, negative
49,2.0,1.0,4.0,0.0,3.0,1.0,2.0, negative
50,1.0,2.0,4.0,0.0,3.0,3.0,3.0, negative
51,3.0,3.0,4.0,0.0,2.0,2.0,3.0, negative
52,1.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
53,1.0,2.0,4.0,0.0,3.0,0.0,2.0, negative
54,1.0,1.0,4.0,0.0,2.0,1.0,2.0, negative
55,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
56,1.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
57,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
58,2.0,2.0,4.0,0.0,3.0,2.0,3.0, negative
59,2.0,1.0,4.0,0.0,2.0,1.0,2.0, negative
60,1.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
61,1.0,1.0,4.0,0.0,2.0,2.0,2.0, negative
62,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
63,1.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
64,1.0,3.0,4.0,0.0,3.0,1.0,2.0, negative
65,2.0,3.0,4.0,0.0,2.0,2.0,3.0, negative
66,0.0,2.0,4.0,0.0,3.0,2.0,3.0, negative
67,0.0,2.0,4.0,0.0,3.0,2.0,3.0, negative
68,3.0,2.0,4.0,0.0,2.0,2.0,2.0, negative
69,0.0,2.0,4.0,0.0,1.0,1.0,2.0, negative
70,3.0,2.0,4.0,0.0,0.0,1.0,2.0, negative
71,1.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
72,0.0,2.0,4.0,0.0,2.0,1.0,1.0, negative
73,2.0,2.0,4.0,0.0,0.0,1.0,1.0, negative
74,0.0,2.0,4.0,0.0,2.0,1.0,1.0, negative
75,3.0,4.0,4.0,0.0,3.0,2.0,2.0, negative
76,3.0,3.0,4.0,0.0,2.0,1.0,1.0, negative
77,3.0,3.0,4.0,0.0,2.0,2.0,1.0, negative
78,1.0,3.0,4.0,0.0,4.0,1.0,2.0, negative
79,2.0,1.0,4.0,0.0,3.0,0.0,1.0, negative
80,1.0,2.0,4.0,0.0,3.0,0.0,1.0, negative
81,1.0,1.0,4.0,0.0,2.0,0.0,0.0, negative
82,1.0,0.0,4.0,0.0,2.0,1.0,2.0, negative
83,2.0,2.0,4.0,0.0,2.0,2.0,0.0, negative
84,2.0,1.0,4.0,0.0,2.0,2.0,3.0, negative
