,0,1,2,3,4,5,6,7,y
0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0, negative
1,1.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0, negative
2,0.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0, negative
3,2.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0, negative
4,0.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0, negative
5,2.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0, negative
6,4.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0, negative
7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0, negative
8,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0, negative
9,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0, negative
10,3.0,3.0,4.0,3.0,0.0,0.0,2.0,3.0, negative
11,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0, negative
12,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0, negative
13,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0, negative
14,3.0,4.0,3.0,2.0,0.0,0.0,4.0,2.0, negative
15,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0, negative
16,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0, negative
17,0.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0, negative
18,3.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0, negative
19,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0, negative
20,3.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0, negative
21,3.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0, negative
22,3.0,2.0,4.0,4.0,0.0,0.0,3.0,1.0, negative
23,2.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0, negative
24,0.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0, negative
25,3.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0, negative
26,2.0,3.0,3.0,3.0,0.0,0.0,3.0,1.0, negative
27,4.0,3.0,1.0,3.0,0.0,0.0,3.0,2.0, negative
28,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0, negative
29,1.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0, negative
30,3.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0, negative
31,0.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0, negative
32,2.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0, negative
33,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0, negative
34,4.0,3.0,2.0,3.0,0.0,0.0,3.0,1.0, negative
35,0.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0, negative
