@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/poker-9_vs_7/KBN1poker-9_vs_7-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative'}
@data
0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,' negativ
1,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
2,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,' negativ
3,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,' negativ
4,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,' negativ
5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
7,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
8,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,' negativ
9,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negativ
10,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,' negativ
11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,' negativ
12,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,' negativ
13,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
14,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,' negativ
15,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
16,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
17,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,' negativ
18,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negativ
19,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,' negativ
20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
21,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,' negativ
22,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,' negativ
23,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
24,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,' negativ
25,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
26,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
27,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
28,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
29,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,' negativ
30,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,' negativ
31,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
32,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,' negativ
33,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
34,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,' negativ
35,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
36,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
37,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,' negativ
38,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,' negativ
39,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,' negativ
40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
41,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,' negativ
42,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
43,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
44,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
45,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,' negativ
46,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,' negativ
47,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,' negativ
48,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,' negativ
49,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,' negativ
50,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negativ
51,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,' negativ
52,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,' negativ
53,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
54,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,' negativ
55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,' negativ
56,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,' negativ
57,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,' negativ
58,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,' negativ
59,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
60,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,' negativ
61,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
62,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
64,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,' negativ
65,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
66,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,' negativ
67,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
68,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,' negativ
69,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,' negativ
70,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
71,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
72,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,' negativ
73,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,' negativ
74,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,' negativ
75,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,' negativ
76,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negativ
77,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,' negativ
78,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
79,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
80,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,' negativ
81,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,' negativ
82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,' negativ
83,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,' negativ
84,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,' negativ
85,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,' negativ
86,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,' negativ
87,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
88,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
89,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
90,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negativ
91,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,' negativ
92,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
93,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,' negativ
94,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
95,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,' negativ
96,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,' negativ
97,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
98,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,' negativ
99,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
100,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
101,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
102,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negativ
103,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,' negativ
104,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negativ
105,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,' negativ
106,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
107,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,' negativ
109,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,' negativ
110,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,' negativ
111,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,' negativ
112,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
113,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,' negativ
114,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,' negativ
115,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
116,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,' negativ
117,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
118,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,' negativ
119,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
120,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
121,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
122,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,' negativ
123,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,' negativ
124,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
126,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,' negativ
127,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,' negativ
128,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
130,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
131,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,' negativ
132,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
133,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,' negativ
134,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negativ
135,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,' negativ
136,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
137,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,' negativ
138,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,' negativ
139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
140,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
141,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,' negativ
142,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,' negativ
143,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,' negativ
144,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,' negativ
145,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,' negativ
146,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,' negativ
147,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,' negativ
148,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
149,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
150,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,' negativ
151,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,' negativ
152,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,' negativ
153,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,' negativ
154,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,' negativ
155,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,' negativ
156,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,' negativ
157,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,' negativ
158,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,' negativ
159,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
160,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,' negativ
161,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,' negativ
162,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
163,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,' negativ
164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
165,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
166,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
167,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
168,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,' negativ
169,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,' negativ
170,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
171,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
