%
% Comments go after a '%' sign.
%
%
% Relation: EWD1car-vgood-5-5tst.dat.csv
%
%
% Attributes: 7     Instances: 396
%
%

@relation EWD1car-vgood-5-5tst.dat.csv

@attribute 'attr0' numeric
@attribute 'attr1' numeric
@attribute 'attr2' numeric
@attribute 'attr3' numeric
@attribute 'attr4' numeric
@attribute 'attr5' numeric
@attribute 'attrClass' {' negative',' positive'}

@data
0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,1.0,0.0,' negative'
0.0,0.0,0.0,0.0,2.0,1.0,' negative'
0.0,0.0,0.0,1.0,1.0,2.0,' negative'
0.0,0.0,0.0,1.0,2.0,2.0,' negative'
0.0,0.0,0.0,2.0,0.0,1.0,' negative'
0.0,0.0,0.0,2.0,0.0,0.0,' negative'
0.0,0.0,0.0,2.0,2.0,2.0,' negative'
0.0,0.0,1.0,0.0,0.0,2.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,0.0,1.0,2.0,' negative'
0.0,0.0,1.0,1.0,0.0,0.0,' negative'
0.0,0.0,1.0,2.0,1.0,2.0,' negative'
0.0,0.0,1.0,2.0,1.0,1.0,' negative'
0.0,0.0,1.0,2.0,1.0,0.0,' negative'
0.0,0.0,1.0,2.0,2.0,2.0,' negative'
0.0,0.0,2.0,0.0,0.0,2.0,' negative'
0.0,0.0,2.0,0.0,1.0,2.0,' negative'
0.0,0.0,2.0,0.0,2.0,2.0,' negative'
0.0,0.0,2.0,0.0,2.0,1.0,' negative'
0.0,0.0,2.0,0.0,2.0,0.0,' negative'
0.0,0.0,2.0,1.0,2.0,2.0,' negative'
0.0,0.0,2.0,2.0,1.0,2.0,' negative'
0.0,0.0,2.0,2.0,1.0,1.0,' negative'
0.0,0.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,2.0,2.0,2.0,0.0,' negative'
0.0,0.0,2.0,1.0,0.0,2.0,' negative'
0.0,0.0,2.0,1.0,0.0,1.0,' negative'
0.0,0.0,2.0,1.0,1.0,2.0,' negative'
0.0,0.0,2.0,2.0,0.0,0.0,' negative'
0.0,1.0,0.0,0.0,2.0,2.0,' negative'
0.0,1.0,0.0,1.0,0.0,0.0,' negative'
0.0,1.0,0.0,1.0,1.0,0.0,' negative'
0.0,1.0,0.0,2.0,2.0,0.0,' negative'
0.0,1.0,1.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,0.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,0.0,0.0,' negative'
0.0,1.0,1.0,2.0,1.0,2.0,' negative'
0.0,1.0,1.0,2.0,2.0,0.0,' negative'
0.0,1.0,2.0,0.0,0.0,2.0,' negative'
0.0,1.0,2.0,1.0,2.0,1.0,' negative'
0.0,1.0,2.0,2.0,2.0,0.0,' negative'
0.0,1.0,2.0,0.0,0.0,1.0,' negative'
0.0,1.0,2.0,0.0,1.0,1.0,' negative'
0.0,1.0,2.0,0.0,2.0,2.0,' negative'
0.0,1.0,2.0,2.0,1.0,1.0,' negative'
0.0,1.0,2.0,2.0,1.0,0.0,' negative'
0.0,2.0,0.0,0.0,0.0,0.0,' negative'
0.0,2.0,0.0,0.0,2.0,2.0,' negative'
0.0,2.0,0.0,1.0,1.0,2.0,' negative'
0.0,2.0,0.0,1.0,2.0,0.0,' negative'
0.0,2.0,0.0,2.0,0.0,1.0,' negative'
0.0,2.0,1.0,0.0,0.0,1.0,' negative'
0.0,2.0,1.0,1.0,0.0,2.0,' negative'
0.0,2.0,1.0,1.0,0.0,1.0,' negative'
0.0,2.0,1.0,1.0,1.0,2.0,' negative'
0.0,2.0,1.0,2.0,0.0,2.0,' negative'
0.0,2.0,1.0,2.0,2.0,2.0,' negative'
0.0,2.0,1.0,2.0,2.0,0.0,' negative'
0.0,2.0,2.0,0.0,2.0,0.0,' negative'
0.0,2.0,2.0,1.0,1.0,0.0,' negative'
0.0,2.0,2.0,1.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,0.0,2.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,0.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,0.0,0.0,1.0,0.0,' negative'
0.0,2.0,0.0,0.0,2.0,1.0,' negative'
0.0,2.0,0.0,0.0,2.0,0.0,' negative'
0.0,2.0,0.0,1.0,0.0,0.0,' negative'
0.0,2.0,0.0,1.0,1.0,1.0,' negative'
0.0,2.0,0.0,1.0,2.0,1.0,' negative'
0.0,2.0,0.0,2.0,0.0,1.0,' negative'
0.0,2.0,0.0,2.0,0.0,0.0,' negative'
0.0,2.0,1.0,0.0,0.0,2.0,' negative'
0.0,2.0,1.0,0.0,1.0,1.0,' negative'
0.0,2.0,1.0,0.0,2.0,1.0,' negative'
0.0,2.0,1.0,2.0,0.0,0.0,' negative'
0.0,2.0,1.0,2.0,1.0,2.0,' negative'
0.0,2.0,1.0,2.0,2.0,1.0,' negative'
0.0,2.0,1.0,2.0,2.0,0.0,' negative'
0.0,2.0,2.0,1.0,0.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,0.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,0.0,' negative'
0.0,2.0,2.0,0.0,2.0,2.0,' negative'
0.0,2.0,2.0,1.0,0.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,0.0,' negative'
1.0,0.0,0.0,0.0,1.0,0.0,' negative'
1.0,0.0,0.0,1.0,0.0,0.0,' negative'
1.0,0.0,0.0,1.0,2.0,2.0,' negative'
1.0,0.0,0.0,2.0,0.0,1.0,' negative'
1.0,0.0,0.0,2.0,0.0,0.0,' negative'
1.0,0.0,0.0,2.0,2.0,0.0,' negative'
1.0,0.0,1.0,0.0,1.0,1.0,' negative'
1.0,0.0,1.0,1.0,0.0,0.0,' negative'
1.0,0.0,1.0,2.0,2.0,2.0,' negative'
1.0,0.0,1.0,2.0,2.0,1.0,' negative'
1.0,0.0,1.0,2.0,2.0,0.0,' negative'
1.0,0.0,2.0,0.0,2.0,2.0,' negative'
1.0,0.0,2.0,2.0,0.0,1.0,' negative'
1.0,0.0,2.0,2.0,2.0,1.0,' negative'
1.0,0.0,2.0,2.0,0.0,0.0,' negative'
1.0,0.0,2.0,2.0,2.0,1.0,' negative'
1.0,0.0,2.0,2.0,2.0,0.0,' negative'
1.0,1.0,0.0,0.0,1.0,0.0,' negative'
1.0,1.0,0.0,0.0,2.0,2.0,' negative'
1.0,1.0,0.0,0.0,2.0,0.0,' negative'
1.0,1.0,0.0,2.0,0.0,0.0,' negative'
1.0,1.0,1.0,0.0,0.0,1.0,' negative'
1.0,1.0,1.0,0.0,1.0,1.0,' negative'
1.0,1.0,1.0,0.0,1.0,0.0,' negative'
1.0,1.0,1.0,0.0,2.0,1.0,' negative'
1.0,1.0,1.0,1.0,1.0,1.0,' negative'
1.0,1.0,1.0,1.0,2.0,1.0,' negative'
1.0,1.0,2.0,0.0,0.0,1.0,' negative'
1.0,1.0,2.0,0.0,2.0,2.0,' negative'
1.0,1.0,2.0,0.0,2.0,1.0,' negative'
1.0,1.0,2.0,1.0,1.0,2.0,' negative'
1.0,1.0,2.0,1.0,1.0,1.0,' negative'
1.0,1.0,2.0,1.0,2.0,0.0,' negative'
1.0,1.0,2.0,2.0,1.0,1.0,' negative'
1.0,1.0,2.0,2.0,2.0,0.0,' negative'
1.0,1.0,2.0,0.0,1.0,0.0,' negative'
1.0,1.0,2.0,0.0,2.0,2.0,' negative'
1.0,1.0,2.0,0.0,2.0,0.0,' negative'
1.0,1.0,2.0,1.0,0.0,0.0,' negative'
1.0,1.0,2.0,1.0,2.0,0.0,' negative'
1.0,1.0,2.0,2.0,1.0,2.0,' negative'
1.0,1.0,2.0,2.0,2.0,2.0,' negative'
1.0,1.0,2.0,2.0,2.0,1.0,' negative'
1.0,2.0,0.0,0.0,1.0,1.0,' negative'
1.0,2.0,0.0,0.0,2.0,2.0,' negative'
1.0,2.0,0.0,0.0,2.0,0.0,' negative'
1.0,2.0,0.0,1.0,0.0,1.0,' negative'
1.0,2.0,0.0,2.0,1.0,1.0,' negative'
1.0,2.0,1.0,0.0,1.0,1.0,' negative'
1.0,2.0,1.0,1.0,1.0,2.0,' negative'
1.0,2.0,1.0,1.0,2.0,1.0,' negative'
1.0,2.0,1.0,2.0,1.0,2.0,' negative'
1.0,2.0,1.0,2.0,2.0,1.0,' negative'
1.0,2.0,2.0,0.0,0.0,2.0,' negative'
1.0,2.0,2.0,1.0,1.0,0.0,' negative'
1.0,2.0,2.0,1.0,2.0,2.0,' negative'
1.0,2.0,2.0,1.0,2.0,1.0,' negative'
1.0,2.0,2.0,2.0,1.0,0.0,' negative'
1.0,2.0,2.0,2.0,2.0,0.0,' negative'
1.0,2.0,2.0,0.0,0.0,2.0,' negative'
1.0,2.0,2.0,0.0,1.0,0.0,' negative'
1.0,2.0,2.0,1.0,0.0,1.0,' negative'
1.0,2.0,2.0,2.0,0.0,2.0,' negative'
1.0,2.0,2.0,2.0,1.0,2.0,' negative'
1.0,2.0,2.0,2.0,1.0,1.0,' negative'
1.0,2.0,2.0,2.0,2.0,0.0,' negative'
1.0,2.0,0.0,0.0,0.0,1.0,' negative'
1.0,2.0,0.0,0.0,0.0,0.0,' negative'
1.0,2.0,0.0,0.0,2.0,0.0,' negative'
1.0,2.0,0.0,1.0,0.0,2.0,' negative'
1.0,2.0,0.0,1.0,1.0,2.0,' negative'
1.0,2.0,0.0,2.0,1.0,0.0,' negative'
1.0,2.0,1.0,0.0,2.0,2.0,' negative'
1.0,2.0,1.0,1.0,1.0,0.0,' negative'
1.0,2.0,1.0,1.0,2.0,0.0,' negative'
1.0,2.0,1.0,2.0,0.0,0.0,' negative'
1.0,2.0,1.0,2.0,1.0,0.0,' negative'
1.0,2.0,2.0,0.0,0.0,1.0,' negative'
1.0,2.0,2.0,0.0,1.0,2.0,' negative'
1.0,2.0,2.0,0.0,1.0,0.0,' negative'
1.0,2.0,2.0,1.0,0.0,1.0,' negative'
1.0,2.0,2.0,1.0,1.0,0.0,' negative'
1.0,2.0,2.0,1.0,2.0,1.0,' negative'
1.0,2.0,2.0,2.0,0.0,2.0,' negative'
1.0,2.0,2.0,2.0,1.0,0.0,' negative'
