,0,1,2,3,4,5,6,7,8,9,y
0,1.0,3.0,2.0,4.0,2.0,4.0,0.0,4.0,0.0,3.0, negative
1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0, negative
2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0, negative
3,2.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0, negative
4,1.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,4.0, negative
5,0.0,4.0,0.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0, negative
6,2.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,3.0, negative
7,0.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0, negative
8,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0, negative
9,2.0,4.0,0.0,4.0,1.0,3.0,2.0,4.0,0.0,3.0, negative
10,2.0,4.0,0.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0, negative
11,2.0,4.0,2.0,4.0,1.0,4.0,1.0,0.0,2.0,0.0, negative
12,2.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0, negative
13,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0, negative
14,2.0,4.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0, negative
15,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0, negative
16,2.0,4.0,1.0,4.0,0.0,4.0,1.0,3.0,2.0,3.0, negative
17,0.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0, negative
18,2.0,3.0,0.0,4.0,2.0,4.0,1.0,3.0,0.0,3.0, negative
19,2.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0, negative
20,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0, negative
21,2.0,4.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,4.0, negative
22,0.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0, negative
23,2.0,3.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0, negative
24,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0, negative
25,2.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,4.0, negative
26,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,3.0, negative
27,0.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0, negative
28,1.0,4.0,2.0,4.0,1.0,4.0,0.0,3.0,2.0,3.0, negative
29,0.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,0.0, negative
30,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
31,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0, negative
32,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0, negative
33,0.0,1.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,4.0, negative
34,1.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0, negative
35,0.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,0.0, negative
36,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0, negative
37,1.0,4.0,2.0,4.0,1.0,3.0,0.0,3.0,2.0,4.0, negative
38,2.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0, negative
39,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0, negative
40,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0, negative
41,0.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0, negative
