,0,1,2,3,4,5,6,7,8,9,y
0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0, negative
1,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0, negative
2,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0, negative
3,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0, positive
4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0, negative
5,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0, negative
6,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0, negative
7,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0, negative
8,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0, negative
9,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0, negative
10,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0, negative
11,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0, negative
12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0, negative
13,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0, negative
14,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0, negative
15,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0, negative
16,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0, negative
17,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0, negative
18,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0, negative
19,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0, negative
20,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0, negative
21,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
22,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0, negative
23,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0, negative
24,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0, negative
25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0, negative
