,0,1,2,3,4,5,6,7,y
0,2.0,1.0,8.0,2.0,0.0,0.0,9.0,3.0, negative
1,2.0,2.0,8.0,8.0,0.0,0.0,7.0,1.0, negative
2,4.0,3.0,4.0,0.0,0.0,0.0,4.0,1.0, negative
3,4.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0, negative
4,4.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0, negative
5,3.0,3.0,1.0,6.0,0.0,0.0,5.0,1.0, negative
6,4.0,7.0,4.0,2.0,0.0,0.0,9.0,1.0, negative
7,8.0,4.0,5.0,5.0,0.0,0.0,9.0,2.0, negative
8,7.0,5.0,8.0,4.0,0.0,0.0,5.0,1.0, negative
9,1.0,9.0,9.0,1.0,0.0,0.0,7.0,4.0, negative
10,2.0,4.0,8.0,4.0,0.0,0.0,9.0,2.0, negative
11,7.0,6.0,8.0,7.0,0.0,0.0,5.0,1.0, negative
12,9.0,9.0,7.0,6.0,0.0,0.0,2.0,1.0, negative
13,9.0,8.0,7.0,6.0,0.0,0.0,1.0,1.0, negative
14,9.0,9.0,2.0,0.0,0.0,0.0,3.0,1.0, negative
15,6.0,3.0,3.0,8.0,0.0,0.0,8.0,1.0, negative
16,1.0,6.0,5.0,5.0,0.0,0.0,4.0,1.0, negative
17,7.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0, negative
18,8.0,5.0,0.0,6.0,0.0,0.0,5.0,3.0, negative
19,0.0,4.0,8.0,0.0,0.0,0.0,8.0,1.0, negative
20,5.0,7.0,6.0,1.0,0.0,0.0,5.0,1.0, negative
21,4.0,1.0,8.0,2.0,0.0,0.0,9.0,1.0, negative
22,5.0,2.0,4.0,7.0,0.0,0.0,9.0,1.0, negative
23,2.0,5.0,4.0,9.0,0.0,0.0,7.0,3.0, negative
24,2.0,4.0,7.0,5.0,0.0,0.0,1.0,1.0, negative
25,5.0,9.0,2.0,7.0,0.0,0.0,4.0,3.0, negative
26,9.0,8.0,8.0,7.0,0.0,0.0,0.0,1.0, negative
27,2.0,0.0,6.0,4.0,0.0,0.0,9.0,1.0, negative
28,0.0,8.0,6.0,4.0,0.0,0.0,4.0,1.0, negative
29,9.0,9.0,4.0,2.0,0.0,0.0,9.0,1.0, negative
30,0.0,9.0,1.0,6.0,0.0,0.0,8.0,1.0, negative
31,2.0,2.0,8.0,9.0,0.0,0.0,3.0,4.0, negative
32,2.0,9.0,4.0,8.0,0.0,0.0,3.0,3.0, negative
33,8.0,6.0,8.0,7.0,0.0,0.0,0.0,2.0, negative
34,0.0,7.0,2.0,6.0,0.0,0.0,8.0,3.0, negative
35,0.0,0.0,8.0,2.0,0.0,0.0,4.0,3.0, negative
36,3.0,8.0,5.0,2.0,0.0,0.0,8.0,1.0, negative
37,8.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0, negative
38,2.0,8.0,1.0,8.0,0.0,0.0,8.0,3.0, negative
39,3.0,1.0,5.0,1.0,0.0,0.0,8.0,4.0, negative
40,4.0,3.0,3.0,7.0,0.0,0.0,8.0,3.0, negative
41,2.0,3.0,7.0,0.0,0.0,0.0,3.0,1.0, negative
42,2.0,2.0,9.0,6.0,0.0,0.0,8.0,3.0, negative
