@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/yeast-1_vs_7/EFQ1yeast-1_vs_7-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
1,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
2,1.0,0.0,2.0,2.0,0.0,0.0,2.0,' negativ
3,0.0,0.0,2.0,1.0,0.0,0.0,2.0,' negativ
4,0.0,1.0,1.0,2.0,0.0,1.0,1.0,' negativ
5,2.0,1.0,1.0,2.0,0.0,2.0,1.0,' negativ
6,2.0,1.0,1.0,2.0,0.0,2.0,1.0,' negativ
7,0.0,1.0,1.0,2.0,0.0,1.0,1.0,' negativ
8,2.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
9,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
10,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
12,0.0,0.0,2.0,2.0,0.0,0.0,2.0,' negativ
13,0.0,0.0,1.0,1.0,0.0,0.0,1.0,' negativ
14,0.0,2.0,0.0,2.0,0.0,0.0,1.0,' negativ
15,0.0,1.0,1.0,0.0,0.0,0.0,2.0,' negativ
16,2.0,2.0,1.0,1.0,0.0,2.0,2.0,' negativ
17,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
18,1.0,1.0,2.0,2.0,0.0,2.0,2.0,' negativ
19,1.0,0.0,2.0,1.0,0.0,0.0,2.0,' negativ
20,1.0,1.0,2.0,2.0,0.0,2.0,1.0,' negativ
21,1.0,2.0,2.0,1.0,0.0,0.0,2.0,' negativ
22,0.0,0.0,1.0,2.0,0.0,0.0,2.0,' negativ
23,2.0,2.0,0.0,2.0,0.0,1.0,1.0,' negativ
24,2.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
25,1.0,2.0,2.0,1.0,0.0,0.0,2.0,' negativ
26,1.0,0.0,2.0,0.0,0.0,0.0,2.0,' negativ
27,0.0,0.0,2.0,0.0,0.0,2.0,2.0,' negativ
28,1.0,0.0,2.0,1.0,0.0,0.0,1.0,' negativ
29,1.0,2.0,0.0,2.0,0.0,1.0,2.0,' negativ
30,1.0,2.0,1.0,2.0,0.0,2.0,1.0,' negativ
31,0.0,1.0,2.0,2.0,0.0,1.0,1.0,' negativ
32,1.0,0.0,2.0,0.0,0.0,1.0,1.0,' negativ
33,0.0,2.0,2.0,1.0,0.0,2.0,1.0,' negativ
34,1.0,0.0,1.0,1.0,0.0,2.0,0.0,' negativ
35,2.0,1.0,1.0,2.0,0.0,1.0,1.0,' negativ
36,2.0,1.0,0.0,2.0,0.0,1.0,2.0,' negativ
37,1.0,1.0,2.0,2.0,0.0,0.0,1.0,' negativ
38,1.0,0.0,0.0,2.0,0.0,1.0,2.0,' negativ
39,2.0,2.0,0.0,0.0,0.0,1.0,2.0,' negativ
40,0.0,0.0,1.0,2.0,0.0,1.0,1.0,' negativ
41,2.0,1.0,2.0,2.0,0.0,2.0,1.0,' negativ
42,1.0,0.0,1.0,2.0,0.0,2.0,1.0,' negativ
43,2.0,2.0,2.0,1.0,0.0,0.0,2.0,' negativ
44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,' negativ
