@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/yeast6/KBN2yeast6-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,' negativ
1,3.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,' negativ
2,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
3,1.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,' negativ
4,2.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,' negativ
5,2.0,2.0,1.0,4.0,0.0,0.0,4.0,1.0,' negativ
6,2.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,' negativ
7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,' negativ
8,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
9,1.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,' negativ
10,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
11,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,' negativ
12,3.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
13,2.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
14,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
15,4.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
16,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
17,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
18,2.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,' negativ
19,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
20,3.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
21,4.0,4.0,0.0,2.0,0.0,0.0,4.0,2.0,' negativ
22,2.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,' negativ
23,2.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,' negativ
24,1.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,' negativ
25,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negativ
26,4.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,' negativ
27,4.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,' negativ
28,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
29,3.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negativ
30,3.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,' negativ
31,4.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,' negativ
32,4.0,4.0,1.0,2.0,0.0,0.0,4.0,1.0,' negativ
33,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negativ
34,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
35,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,' negativ
36,4.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,' negativ
37,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,' negativ
38,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,' negativ
39,1.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,' negativ
40,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
41,3.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
42,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
43,3.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
44,1.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,' negativ
45,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,' negativ
46,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
47,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negativ
48,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
49,0.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
50,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negativ
51,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
52,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,' negativ
53,3.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,' negativ
54,1.0,2.0,2.0,4.0,0.0,0.0,3.0,1.0,' negativ
55,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,' negativ
56,3.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,' negativ
