@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0-1-4-7_vs_2-3-5-6/KBN2ecoli-0-1-4-7_vs_2-3-5-6-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
1,0.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
2,1.0,2.0,1.0,1.0,2.0,0.0,1.0,' negativ
3,2.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
4,2.0,0.0,1.0,1.0,2.0,1.0,2.0,' negativ
5,3.0,2.0,1.0,1.0,1.0,1.0,3.0,' negativ
6,3.0,2.0,1.0,1.0,3.0,0.0,0.0,' negativ
7,0.0,0.0,1.0,1.0,2.0,1.0,3.0,' negativ
8,1.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
9,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
10,0.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
11,2.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
12,1.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
13,1.0,2.0,1.0,1.0,3.0,0.0,3.0,' negativ
14,1.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
15,1.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
16,2.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
17,1.0,1.0,1.0,1.0,1.0,1.0,3.0,' negativ
18,2.0,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
19,0.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
20,0.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
21,0.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
22,2.0,1.0,1.0,1.0,3.0,0.0,1.0,' negativ
23,2.0,2.0,1.0,1.0,2.0,0.0,1.0,' negativ
24,1.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
25,1.0,2.0,1.0,1.0,2.0,1.0,3.0,' negativ
26,1.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
27,0.0,3.0,1.0,1.0,2.0,4.0,2.0,' negativ
28,2.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
29,2.0,0.0,1.0,1.0,3.0,3.0,4.0,' negativ
30,2.0,2.0,1.0,1.0,3.0,3.0,4.0,' negativ
31,1.0,2.0,1.0,1.0,4.0,3.0,4.0,' negativ
32,2.0,2.0,1.0,1.0,3.0,4.0,0.0,' negativ
33,4.0,2.0,1.0,1.0,2.0,3.0,4.0,' negativ
34,2.0,2.0,1.0,1.0,2.0,4.0,4.0,' negativ
35,3.0,3.0,1.0,1.0,3.0,4.0,4.0,' negativ
36,0.0,2.0,1.0,1.0,3.0,4.0,4.0,' negativ
37,4.0,3.0,1.0,1.0,2.0,3.0,4.0,' negativ
38,0.0,3.0,1.0,1.0,4.0,2.0,4.0,' negativ
39,2.0,2.0,1.0,1.0,2.0,3.0,4.0,' negativ
40,4.0,2.0,1.0,1.0,3.0,3.0,4.0,' negativ
41,4.0,1.0,1.0,1.0,2.0,4.0,0.0,' negativ
42,3.0,2.0,1.0,1.0,2.0,0.0,4.0,' negativ
43,3.0,2.0,1.0,1.0,2.0,3.0,4.0,' negativ
44,4.0,2.0,1.0,1.0,2.0,3.0,4.0,' negativ
45,3.0,0.0,1.0,1.0,3.0,3.0,4.0,' negativ
46,2.0,2.0,1.0,1.0,3.0,3.0,4.0,' negativ
47,4.0,3.0,1.0,1.0,4.0,4.0,0.0,' negativ
48,4.0,3.0,1.0,1.0,3.0,4.0,4.0,' negativ
49,0.0,3.0,1.0,1.0,3.0,2.0,2.0,' negativ
