,0,1,2,3,4,5,6,7,8,9,Class
0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0, negative
1,0.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,0.0,3.0, negative
2,0.0,2.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,2.0, negative
3,3.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0, negative
4,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0, negative
5,4.0,2.0,4.0,4.0,1.0,2.0,0.0,2.0,3.0,4.0, negative
6,0.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0, negative
7,3.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0, negative
8,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,3.0,1.0, negative
9,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0, negative
10,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0, negative
11,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0, negative
12,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0, negative
13,4.0,4.0,4.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0, negative
14,3.0,1.0,0.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0, negative
15,0.0,4.0,1.0,4.0,0.0,1.0,4.0,1.0,3.0,1.0, negative
16,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0.0,2.0, negative
17,1.0,2.0,0.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0, negative
18,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0, negative
19,1.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0, negative
20,0.0,1.0,3.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0, negative
21,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0, negative
22,0.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0, negative
23,4.0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0, negative
24,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0, negative
25,1.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0,4.0, negative
26,1.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0, negative
27,0.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0, negative
28,3.0,2.0,4.0,2.0,0.0,4.0,3.0,4.0,4.0,4.0, negative
29,3.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,1.0,1.0, negative
30,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0, negative
31,1.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,4.0,1.0, negative
32,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0, negative
33,0.0,3.0,1.0,2.0,0.0,2.0,4.0,3.0,4.0,2.0, negative
34,1.0,3.0,3.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0, negative
35,3.0,4.0,0.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0, negative
36,0.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,0.0,4.0, negative
37,4.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0, negative
38,0.0,2.0,4.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0, negative
39,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0, negative
40,1.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0, positive
41,4.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0, negative
42,3.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0, negative
43,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,0.0,4.0, negative
44,0.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,4.0,3.0, negative
45,4.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0, negative
46,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0, negative
47,1.0,3.0,4.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0, negative
48,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0, negative
49,0.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,3.0,4.0, negative
50,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0, negative
51,4.0,2.0,0.0,2.0,0.0,4.0,1.0,4.0,3.0,2.0, negative
52,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0, negative
53,0.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0, negative
54,4.0,2.0,0.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0, negative
55,1.0,4.0,0.0,2.0,0.0,4.0,1.0,2.0,3.0,2.0, negative
56,0.0,0.0,3.0,0.0,3.0,4.0,4.0,4.0,1.0,4.0, negative
57,3.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0, negative
58,3.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,0.0,3.0, negative
59,4.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0, negative
60,0.0,1.0,1.0,4.0,3.0,1.0,0.0,4.0,1.0,1.0, negative
61,0.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0, negative
62,0.0,4.0,4.0,4.0,1.0,4.0,3.0,0.0,4.0,0.0, negative
63,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0, negative
