@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/kr-vs-k-one_vs_fifteen/KBN1kr-vs-k-one_vs_fifteen-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
1,0.0,1.0,0.0,2.0,0.0,0.0,' positiv
2,0.0,1.0,0.0,2.0,0.0,0.0,' positiv
3,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
4,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
5,0.0,1.0,0.0,2.0,0.0,0.0,' positiv
6,0.0,1.0,0.0,2.0,0.0,0.0,' positiv
7,0.0,1.0,1.0,2.0,0.0,0.0,' positiv
8,0.0,1.0,1.0,2.0,0.0,0.0,' positiv
9,0.0,1.0,1.0,2.0,0.0,0.0,' positiv
10,0.0,1.0,2.0,0.0,0.0,0.0,' positiv
11,0.0,2.0,2.0,1.0,0.0,0.0,' positiv
12,0.0,2.0,2.0,2.0,0.0,0.0,' positiv
13,0.0,2.0,1.0,1.0,1.0,0.0,' positiv
14,0.0,2.0,1.0,1.0,1.0,0.0,' positiv
15,1.0,0.0,2.0,0.0,1.0,2.0,' negativ
16,1.0,0.0,2.0,0.0,2.0,1.0,' negativ
17,1.0,0.0,2.0,2.0,1.0,0.0,' negativ
18,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
19,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
20,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
21,1.0,0.0,2.0,2.0,0.0,0.0,' negativ
22,1.0,0.0,2.0,2.0,1.0,1.0,' negativ
23,1.0,0.0,2.0,2.0,2.0,0.0,' negativ
24,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
25,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
26,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
27,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
28,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
29,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
30,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
31,1.0,0.0,0.0,2.0,2.0,0.0,' negativ
32,1.0,0.0,0.0,2.0,1.0,0.0,' negativ
33,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
34,1.0,0.0,0.0,2.0,1.0,0.0,' negativ
35,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
36,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
37,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
38,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
39,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
40,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
41,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
42,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
43,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
44,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
45,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
46,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
47,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
48,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
49,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
50,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
51,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
52,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
53,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
54,1.0,0.0,0.0,2.0,2.0,0.0,' negativ
55,1.0,0.0,0.0,2.0,1.0,0.0,' negativ
56,1.0,0.0,0.0,2.0,1.0,0.0,' negativ
57,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
58,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
59,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
60,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
61,1.0,0.0,0.0,2.0,1.0,0.0,' negativ
62,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
63,1.0,0.0,2.0,0.0,1.0,1.0,' negativ
64,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
65,1.0,0.0,2.0,0.0,2.0,0.0,' negativ
66,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
67,1.0,0.0,2.0,0.0,1.0,1.0,' negativ
68,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
69,1.0,0.0,2.0,1.0,1.0,2.0,' negativ
70,1.0,0.0,2.0,1.0,2.0,0.0,' negativ
71,1.0,0.0,2.0,1.0,1.0,0.0,' negativ
72,1.0,0.0,2.0,1.0,2.0,0.0,' negativ
73,1.0,0.0,2.0,1.0,1.0,1.0,' negativ
74,1.0,0.0,2.0,2.0,1.0,0.0,' negativ
75,1.0,0.0,2.0,2.0,1.0,1.0,' negativ
76,1.0,0.0,2.0,2.0,1.0,0.0,' negativ
77,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
78,1.0,0.0,2.0,2.0,2.0,0.0,' negativ
79,1.0,0.0,2.0,2.0,1.0,0.0,' negativ
80,1.0,0.0,2.0,2.0,1.0,1.0,' negativ
81,1.0,0.0,1.0,0.0,0.0,0.0,' negativ
82,1.0,0.0,1.0,0.0,1.0,0.0,' negativ
83,1.0,0.0,1.0,0.0,2.0,2.0,' negativ
84,1.0,0.0,1.0,1.0,0.0,0.0,' negativ
85,1.0,0.0,1.0,1.0,1.0,0.0,' negativ
86,1.0,0.0,1.0,0.0,2.0,0.0,' negativ
87,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
88,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
89,1.0,0.0,2.0,0.0,0.0,1.0,' negativ
90,1.0,0.0,2.0,0.0,1.0,1.0,' negativ
91,1.0,0.0,2.0,0.0,2.0,0.0,' negativ
92,1.0,0.0,2.0,0.0,1.0,1.0,' negativ
93,1.0,0.0,2.0,0.0,2.0,1.0,' negativ
94,1.0,0.0,2.0,1.0,0.0,1.0,' negativ
95,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
96,1.0,0.0,2.0,1.0,1.0,2.0,' negativ
97,1.0,0.0,2.0,1.0,1.0,0.0,' negativ
98,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
99,1.0,0.0,2.0,2.0,1.0,1.0,' negativ
100,1.0,0.0,2.0,2.0,1.0,1.0,' negativ
101,2.0,0.0,2.0,0.0,0.0,1.0,' negativ
102,2.0,0.0,2.0,0.0,1.0,2.0,' negativ
103,2.0,0.0,2.0,0.0,2.0,0.0,' negativ
104,2.0,0.0,2.0,0.0,2.0,2.0,' negativ
105,2.0,0.0,2.0,0.0,2.0,1.0,' negativ
106,2.0,0.0,2.0,0.0,0.0,1.0,' negativ
107,2.0,0.0,2.0,0.0,1.0,1.0,' negativ
108,2.0,0.0,2.0,2.0,2.0,2.0,' negativ
109,2.0,0.0,2.0,2.0,0.0,1.0,' negativ
110,2.0,0.0,2.0,2.0,1.0,1.0,' negativ
111,2.0,0.0,2.0,2.0,2.0,1.0,' negativ
112,2.0,0.0,2.0,2.0,0.0,0.0,' negativ
113,2.0,0.0,2.0,2.0,0.0,2.0,' negativ
114,2.0,0.0,2.0,2.0,1.0,1.0,' negativ
115,2.0,0.0,2.0,2.0,2.0,1.0,' negativ
116,2.0,0.0,2.0,2.0,2.0,2.0,' negativ
117,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
118,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
119,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
120,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
121,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
122,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
123,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
124,2.0,0.0,0.0,1.0,2.0,0.0,' negativ
125,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
126,2.0,0.0,0.0,2.0,1.0,0.0,' negativ
127,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
128,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
129,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
130,2.0,0.0,0.0,2.0,0.0,1.0,' negativ
131,2.0,0.0,0.0,2.0,0.0,2.0,' negativ
132,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
133,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
134,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
135,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
136,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
137,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
138,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
139,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
140,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
141,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
142,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
143,2.0,0.0,0.0,0.0,0.0,2.0,' negativ
144,2.0,0.0,0.0,0.0,1.0,2.0,' negativ
145,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
146,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
147,2.0,0.0,0.0,1.0,0.0,2.0,' negativ
148,2.0,0.0,0.0,1.0,0.0,0.0,' negativ
149,2.0,0.0,0.0,1.0,1.0,0.0,' negativ
150,2.0,0.0,0.0,1.0,1.0,0.0,' negativ
151,2.0,0.0,0.0,2.0,1.0,0.0,' negativ
152,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
153,2.0,0.0,0.0,2.0,2.0,0.0,' negativ
154,2.0,0.0,0.0,2.0,1.0,0.0,' negativ
155,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
156,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
157,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
158,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
159,2.0,0.0,0.0,2.0,0.0,1.0,' negativ
160,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
161,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
162,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
163,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
164,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
165,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
166,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
167,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
168,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
169,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
170,2.0,0.0,0.0,0.0,0.0,2.0,' negativ
171,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
172,2.0,0.0,0.0,1.0,2.0,0.0,' negativ
173,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
174,2.0,0.0,0.0,2.0,1.0,0.0,' negativ
175,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
176,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
177,2.0,0.0,0.0,2.0,0.0,1.0,' negativ
178,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
179,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
180,2.0,0.0,0.0,2.0,2.0,0.0,' negativ
181,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
182,2.0,0.0,2.0,0.0,0.0,1.0,' negativ
183,2.0,0.0,2.0,1.0,0.0,0.0,' negativ
184,2.0,0.0,2.0,2.0,2.0,1.0,' negativ
185,2.0,0.0,2.0,2.0,0.0,1.0,' negativ
186,2.0,0.0,2.0,2.0,1.0,0.0,' negativ
