@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli3/EWD3ecoli3-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,8.0,2.0,0.0,0.0,5.0,6.0,6.0,' positiv
1,1.0,1.0,0.0,0.0,4.0,1.0,3.0,' negativ
2,7.0,5.0,0.0,0.0,5.0,4.0,5.0,' negativ
3,2.0,4.0,0.0,0.0,4.0,3.0,5.0,' negativ
4,2.0,3.0,0.0,0.0,4.0,8.0,8.0,' negativ
5,1.0,3.0,0.0,0.0,3.0,2.0,3.0,' negativ
6,4.0,5.0,0.0,0.0,4.0,4.0,5.0,' negativ
7,4.0,2.0,0.0,0.0,6.0,6.0,7.0,' negativ
8,1.0,3.0,0.0,0.0,4.0,2.0,3.0,' negativ
9,3.0,2.0,0.0,0.0,6.0,7.0,8.0,' negativ
10,2.0,0.0,0.0,0.0,4.0,3.0,4.0,' negativ
11,4.0,1.0,0.0,0.0,3.0,3.0,4.0,' negativ
12,6.0,5.0,0.0,0.0,8.0,3.0,2.0,' negativ
13,0.0,1.0,0.0,0.0,5.0,8.0,8.0,' negativ
14,5.0,2.0,0.0,0.0,5.0,3.0,5.0,' negativ
15,6.0,9.0,0.0,0.0,5.0,3.0,3.0,' negativ
16,0.0,4.0,0.0,0.0,5.0,3.0,4.0,' negativ
17,6.0,3.0,0.0,0.0,6.0,3.0,4.0,' negativ
18,6.0,6.0,0.0,0.0,7.0,7.0,7.0,' negativ
19,1.0,4.0,0.0,0.0,4.0,6.0,3.0,' negativ
20,6.0,7.0,0.0,0.0,4.0,5.0,3.0,' negativ
21,6.0,3.0,0.0,0.0,6.0,7.0,8.0,' positiv
22,2.0,2.0,0.0,0.0,4.0,3.0,4.0,' negativ
23,6.0,4.0,0.0,0.0,7.0,8.0,8.0,' negativ
24,1.0,0.0,0.0,0.0,4.0,3.0,4.0,' negativ
25,5.0,3.0,0.0,0.0,5.0,3.0,4.0,' negativ
26,6.0,7.0,0.0,0.0,5.0,4.0,3.0,' negativ
27,3.0,4.0,0.0,0.0,4.0,4.0,5.0,' negativ
28,8.0,8.0,0.0,0.0,4.0,4.0,4.0,' negativ
29,7.0,9.0,0.0,0.0,9.0,6.0,3.0,' negativ
30,6.0,4.0,0.0,0.0,7.0,7.0,8.0,' positiv
31,9.0,5.0,0.0,0.0,5.0,7.0,8.0,' negativ
32,6.0,8.0,0.0,0.0,9.0,4.0,2.0,' negativ
33,6.0,8.0,0.0,0.0,3.0,3.0,4.0,' negativ
34,2.0,2.0,0.0,0.0,7.0,2.0,3.0,' negativ
35,6.0,6.0,0.0,0.0,8.0,4.0,3.0,' negativ
36,5.0,1.0,0.0,0.0,6.0,9.0,8.0,' negativ
37,6.0,8.0,0.0,0.0,4.0,4.0,4.0,' negativ
38,1.0,3.0,0.0,0.0,4.0,2.0,3.0,' negativ
39,1.0,3.0,0.0,0.0,5.0,3.0,4.0,' negativ
40,8.0,5.0,9.0,0.0,3.0,5.0,0.0,' negativ
41,6.0,6.0,0.0,0.0,4.0,4.0,3.0,' negativ
42,7.0,2.0,0.0,0.0,7.0,8.0,8.0,' positiv
43,6.0,9.0,0.0,0.0,2.0,4.0,2.0,' negativ
44,7.0,2.0,9.0,0.0,5.0,8.0,9.0,' negativ
45,2.0,1.0,0.0,0.0,4.0,3.0,4.0,' negativ
46,1.0,4.0,0.0,0.0,4.0,2.0,4.0,' negativ
47,5.0,3.0,0.0,0.0,4.0,8.0,9.0,' negativ
48,0.0,1.0,0.0,0.0,4.0,2.0,3.0,' negativ
49,6.0,4.0,0.0,0.0,6.0,9.0,9.0,' negativ
50,8.0,5.0,0.0,0.0,5.0,8.0,8.0,' positiv
51,3.0,5.0,0.0,0.0,3.0,8.0,2.0,' negativ
52,1.0,1.0,0.0,0.0,5.0,5.0,6.0,' negativ
53,9.0,3.0,0.0,0.0,5.0,7.0,8.0,' negativ
54,5.0,7.0,0.0,0.0,8.0,3.0,4.0,' negativ
55,5.0,4.0,0.0,0.0,3.0,3.0,5.0,' negativ
56,3.0,1.0,0.0,0.0,3.0,4.0,5.0,' negativ
57,5.0,5.0,0.0,0.0,6.0,8.0,9.0,' negativ
58,3.0,0.0,0.0,0.0,5.0,2.0,3.0,' negativ
59,6.0,3.0,0.0,0.0,5.0,7.0,8.0,' positiv
60,6.0,3.0,9.0,0.0,6.0,5.0,3.0,' negativ
61,1.0,4.0,0.0,0.0,4.0,3.0,5.0,' negativ
62,1.0,0.0,0.0,0.0,4.0,0.0,1.0,' negativ
63,7.0,6.0,0.0,0.0,7.0,5.0,4.0,' negativ
