,0,1,2,3,4,5,6,7,8,9,Class
0,1.0,6.0,3.0,4.0,2.0,6.0,3.0,6.0,0.0,5.0, negative
1,1.0,7.0,3.0,7.0,2.0,8.0,0.0,7.0,2.0,6.0, negative
2,1.0,8.0,0.0,8.0,3.0,8.0,2.0,8.0,3.0,1.0, negative
3,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0, negative
4,3.0,4.0,0.0,4.0,1.0,4.0,2.0,4.0,3.0,0.0, negative
5,3.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0, negative
6,3.0,5.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,4.0, negative
7,2.0,9.0,1.0,9.0,3.0,9.0,0.0,9.0,2.0,0.0, negative
8,1.0,4.0,2.0,4.0,0.0,4.0,3.0,4.0,1.0,0.0, negative
9,2.0,5.0,3.0,5.0,0.0,5.0,1.0,5.0,1.0,6.0, negative
10,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0, negative
11,0.0,9.0,0.0,5.0,2.0,5.0,3.0,5.0,1.0,4.0, negative
12,3.0,7.0,0.0,0.0,1.0,7.0,0.0,7.0,2.0,6.0, negative
13,1.0,8.0,3.0,8.0,0.0,8.0,2.0,8.0,2.0,0.0, negative
14,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0, negative
15,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0, negative
16,2.0,3.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0, negative
17,3.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0, negative
18,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0, negative
19,1.0,9.0,3.0,9.0,0.0,9.0,3.0,6.0,2.0,8.0, negative
20,1.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0, negative
21,3.0,4.0,3.0,9.0,1.0,9.0,0.0,9.0,2.0,8.0, negative
22,1.0,9.0,0.0,9.0,3.0,9.0,2.0,9.0,0.0,2.0, negative
23,3.0,5.0,0.0,5.0,2.0,5.0,2.0,7.0,1.0,4.0, negative
24,2.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0, negative
25,2.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0, negative
26,1.0,6.0,3.0,6.0,2.0,6.0,0.0,8.0,0.0,5.0, negative
27,0.0,6.0,1.0,4.0,3.0,4.0,0.0,4.0,2.0,3.0, negative
28,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,0.0,1.0, negative
29,1.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,8.0, negative
30,1.0,0.0,3.0,4.0,0.0,4.0,2.0,4.0,1.0,3.0, negative
31,0.0,3.0,0.0,6.0,3.0,6.0,2.0,6.0,1.0,5.0, negative
32,1.0,4.0,3.0,4.0,3.0,7.0,2.0,4.0,0.0,3.0, negative
33,3.0,6.0,0.0,6.0,1.0,6.0,2.0,6.0,2.0,0.0, negative
34,2.0,8.0,1.0,1.0,1.0,8.0,0.0,8.0,3.0,7.0, negative
35,1.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,2.0, negative
36,1.0,3.0,3.0,7.0,0.0,3.0,3.0,3.0,2.0,2.0, negative
37,0.0,2.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,2.0, negative
38,2.0,6.0,3.0,6.0,2.0,4.0,0.0,6.0,1.0,5.0, negative
39,3.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,7.0, negative
40,0.0,5.0,1.0,5.0,2.0,5.0,0.0,4.0,3.0,4.0, negative
41,2.0,9.0,0.0,9.0,3.0,9.0,1.0,6.0,1.0,8.0, negative
42,0.0,7.0,3.0,7.0,2.0,7.0,2.0,2.0,1.0,6.0, negative
43,3.0,4.0,1.0,4.0,2.0,4.0,0.0,4.0,3.0,0.0, negative
44,0.0,7.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,0.0, positive
45,3.0,0.0,3.0,9.0,3.0,9.0,3.0,8.0,3.0,6.0, positive
46,1.0,5.0,3.0,5.0,2.0,5.0,0.0,5.0,3.0,9.0, negative
47,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,9.0, negative
48,3.0,9.0,3.0,0.0,3.0,9.0,3.0,8.0,3.0,6.0, positive
49,1.0,7.0,1.0,8.0,1.0,9.0,1.0,0.0,1.0,8.0, positive
50,3.0,0.0,3.0,8.0,3.0,7.0,3.0,9.0,3.0,9.0, positive
51,1.0,8.0,1.0,9.0,1.0,7.0,1.0,9.0,1.0,0.0, positive
52,2.0,9.0,2.0,8.0,2.0,9.0,2.0,7.0,2.0,0.0, positive
53,3.0,7.0,3.0,8.0,3.0,0.0,3.0,9.0,3.0,8.0, positive
