@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/ecoli4/EFQ1ecoli4-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
6,0.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
7,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
13,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' negativ
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
15,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
17,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
21,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
22,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
23,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
