%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 1235
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative'}

@data
0,2.0,5.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,' negative'
1,2.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,' negative'
2,5.0,1.0,7.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,' negative'
3,2.0,3.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,' negative'
4,2.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,' negative'
5,2.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,' negative'
6,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,' negative'
7,2.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,' negative'
8,2.0,2.0,4.0,3.0,0.0,2.0,3.0,5.0,4.0,2.0,3.0,' negative'
9,1.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,' negative'
10,2.0,2.0,4.0,3.0,0.0,2.0,3.0,5.0,4.0,2.0,3.0,' negative'
11,3.0,3.0,2.0,1.0,2.0,7.0,4.0,6.0,2.0,3.0,1.0,' negative'
12,3.0,3.0,2.0,2.0,2.0,7.0,5.0,6.0,2.0,3.0,1.0,' negative'
13,3.0,1.0,7.0,0.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,' negative'
14,2.0,1.0,6.0,0.0,5.0,2.0,1.0,5.0,1.0,4.0,1.0,' negative'
15,3.0,0.0,6.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,' negative'
16,2.0,1.0,3.0,0.0,1.0,3.0,2.0,5.0,5.0,1.0,2.0,' negative'
17,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,' negative'
18,3.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,' negative'
19,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,' negative'
20,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,' negative'
21,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,' negative'
22,2.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,' negative'
23,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,' negative'
24,1.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,' negative'
25,3.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,' negative'
26,1.0,3.0,1.0,6.0,1.0,5.0,2.0,6.0,5.0,0.0,1.0,' negative'
27,2.0,3.0,0.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,' negative'
28,2.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0,' negative'
29,2.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,' negative'
30,2.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,' negative'
31,2.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,' negative'
32,2.0,2.0,2.0,1.0,5.0,0.0,0.0,4.0,3.0,3.0,3.0,' negative'
33,2.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,2.0,' negative'
34,3.0,1.0,6.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,' negative'
35,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,' negative'
36,0.0,1.0,4.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,' negative'
37,3.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,' negative'
38,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,' negative'
39,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,' negative'
40,2.0,3.0,0.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,' negative'
41,4.0,2.0,7.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,' negative'
42,2.0,3.0,1.0,2.0,1.0,6.0,3.0,6.0,3.0,2.0,1.0,' negative'
43,2.0,3.0,2.0,0.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,' negative'
44,2.0,3.0,6.0,0.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,' negative'
45,1.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,' negative'
46,2.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,' negative'
47,2.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,' negative'
48,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,' negative'
49,1.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,' negative'
50,4.0,1.0,7.0,0.0,1.0,3.0,2.0,5.0,3.0,2.0,3.0,' negative'
51,2.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,' negative'
52,2.0,3.0,2.0,0.0,1.0,2.0,3.0,4.0,4.0,0.0,1.0,' negative'
53,4.0,1.0,6.0,1.0,1.0,3.0,2.0,6.0,3.0,2.0,1.0,' negative'
54,3.0,1.0,8.0,0.0,1.0,1.0,1.0,6.0,5.0,1.0,3.0,' negative'
55,3.0,1.0,8.0,0.0,1.0,1.0,1.0,6.0,5.0,1.0,3.0,' negative'
56,1.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,3.0,' negative'
57,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,' negative'
58,2.0,2.0,8.0,0.0,7.0,2.0,2.0,5.0,2.0,5.0,1.0,' negative'
59,2.0,3.0,3.0,0.0,6.0,2.0,1.0,5.0,2.0,4.0,1.0,' negative'
60,1.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,5.0,2.0,2.0,' negative'
61,1.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,' negative'
62,2.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,' negative'
63,4.0,1.0,5.0,0.0,1.0,4.0,4.0,5.0,2.0,5.0,1.0,' negative'
64,1.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,' negative'
65,3.0,2.0,3.0,0.0,1.0,2.0,4.0,5.0,0.0,9.0,2.0,' negative'
66,2.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,' negative'
67,1.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,' negative'
68,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,' negative'
69,2.0,2.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,' negative'
70,3.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,' negative'
71,2.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,3.0,' negative'
72,2.0,2.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,' negative'
73,2.0,3.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,1.0,' negative'
74,2.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,' negative'
75,2.0,3.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,1.0,' negative'
76,2.0,1.0,8.0,0.0,7.0,2.0,2.0,5.0,1.0,5.0,1.0,' negative'
77,1.0,3.0,3.0,0.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,' negative'
78,2.0,1.0,6.0,1.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,' negative'
79,2.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,' negative'
80,3.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,' negative'
81,3.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,' negative'
82,4.0,1.0,5.0,0.0,1.0,2.0,1.0,6.0,4.0,1.0,2.0,' negative'
83,4.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,' negative'
84,3.0,2.0,3.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,' negative'
85,2.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,1.0,' negative'
86,3.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,' negative'
87,2.0,6.0,1.0,0.0,2.0,1.0,2.0,4.0,3.0,1.0,0.0,' negative'
88,3.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,' negative'
89,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,' negative'
90,2.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,' negative'
91,2.0,2.0,2.0,0.0,1.0,2.0,3.0,4.0,4.0,0.0,1.0,' negative'
92,3.0,3.0,0.0,0.0,2.0,3.0,2.0,6.0,2.0,2.0,1.0,' negative'
93,2.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,3.0,' negative'
94,2.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,' negative'
95,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,' negative'
96,2.0,4.0,7.0,0.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,' negative'
