@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/abalone9-18/EWD3abalone9-18-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,6.0,6.0,3.0,3.0,2.0,3.0,2.0,' negativ
1,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,' negativ
2,0.0,9.0,8.0,5.0,9.0,6.0,5.0,7.0,' positiv
3,0.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,' negativ
4,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
5,0.0,6.0,7.0,9.0,7.0,4.0,7.0,6.0,' positiv
6,5.0,4.0,5.0,5.0,2.0,2.0,3.0,2.0,' negativ
7,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,' negativ
8,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,' positiv
9,9.0,4.0,4.0,5.0,3.0,2.0,4.0,1.0,' positiv
10,9.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
12,0.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,' negativ
13,0.0,6.0,7.0,5.0,5.0,5.0,5.0,2.0,' negativ
14,5.0,8.0,8.0,4.0,6.0,5.0,7.0,3.0,' negativ
15,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,' negativ
16,5.0,6.0,6.0,3.0,4.0,3.0,4.0,2.0,' negativ
17,0.0,6.0,6.0,4.0,4.0,4.0,4.0,2.0,' negativ
18,0.0,6.0,6.0,4.0,5.0,5.0,5.0,2.0,' negativ
19,5.0,7.0,6.0,5.0,6.0,6.0,7.0,1.0,' negativ
20,9.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
21,5.0,5.0,6.0,5.0,3.0,3.0,3.0,1.0,' negativ
22,0.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,' negativ
23,5.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,' negativ
24,5.0,6.0,6.0,4.0,4.0,3.0,5.0,2.0,' negativ
25,5.0,7.0,6.0,5.0,6.0,6.0,5.0,2.0,' negativ
26,5.0,8.0,8.0,5.0,7.0,7.0,7.0,3.0,' negativ
27,9.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,' negativ
28,9.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,' negativ
29,9.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,' negativ
30,9.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,' negativ
31,9.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,' negativ
32,5.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,' negativ
33,9.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,' negativ
34,9.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,' negativ
35,0.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,' negativ
36,9.0,6.0,5.0,3.0,3.0,2.0,3.0,1.0,' negativ
37,0.0,6.0,6.0,6.0,5.0,5.0,4.0,2.0,' negativ
38,5.0,7.0,7.0,5.0,5.0,6.0,5.0,2.0,' negativ
39,0.0,8.0,8.0,7.0,8.0,7.0,9.0,4.0,' negativ
40,9.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,' negativ
41,5.0,6.0,6.0,4.0,4.0,5.0,5.0,2.0,' negativ
42,0.0,6.0,6.0,7.0,5.0,5.0,3.0,3.0,' negativ
43,5.0,6.0,7.0,5.0,5.0,5.0,6.0,2.0,' negativ
44,0.0,7.0,6.0,4.0,4.0,4.0,5.0,2.0,' negativ
45,9.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,' negativ
46,0.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,' negativ
47,9.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,' negativ
48,9.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,' negativ
49,0.0,6.0,6.0,5.0,4.0,4.0,5.0,2.0,' negativ
50,0.0,6.0,6.0,5.0,4.0,3.0,4.0,2.0,' negativ
51,9.0,6.0,6.0,3.0,3.0,2.0,3.0,2.0,' negativ
52,0.0,7.0,6.0,4.0,5.0,5.0,5.0,2.0,' negativ
53,0.0,8.0,7.0,5.0,5.0,5.0,6.0,2.0,' negativ
54,5.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,' negativ
55,0.0,7.0,7.0,5.0,5.0,5.0,6.0,2.0,' negativ
56,5.0,9.0,8.0,7.0,9.0,9.0,9.0,4.0,' negativ
57,9.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
58,5.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,' negativ
59,9.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,' negativ
60,0.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,' negativ
61,5.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0,' negativ
62,0.0,6.0,6.0,4.0,5.0,5.0,9.0,2.0,' negativ
63,9.0,4.0,6.0,3.0,2.0,2.0,2.0,1.0,' negativ
64,0.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,' negativ
65,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,' negativ
66,5.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,' negativ
67,0.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0,' negativ
68,0.0,7.0,7.0,4.0,5.0,5.0,4.0,2.0,' negativ
69,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
70,5.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,' negativ
71,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
72,0.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,' positiv
73,9.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
74,5.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,' negativ
75,0.0,8.0,8.0,6.0,5.0,4.0,4.0,3.0,' positiv
76,5.0,7.0,8.0,7.0,6.0,4.0,6.0,3.0,' positiv
77,9.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,' negativ
78,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
79,0.0,8.0,8.0,6.0,7.0,7.0,8.0,3.0,' negativ
80,9.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,' negativ
81,5.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,' negativ
82,5.0,6.0,6.0,4.0,4.0,5.0,4.0,2.0,' negativ
83,0.0,7.0,7.0,2.0,5.0,4.0,6.0,2.0,' negativ
84,9.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
85,5.0,6.0,6.0,3.0,5.0,5.0,4.0,2.0,' negativ
86,5.0,8.0,8.0,5.0,7.0,7.0,7.0,4.0,' negativ
87,5.0,9.0,8.0,7.0,8.0,7.0,9.0,4.0,' negativ
88,0.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,' negativ
