,0,1,2,3,4,5,6,7,8,9,10,Class
0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0, negative
1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
2,1.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0, negative
3,1.0,1.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0, negative
4,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0, negative
5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0, negative
6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0, negative
7,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0, negative
8,1.0,2.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0, negative
9,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0, negative
10,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0, negative
11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0, negative
12,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0, negative
13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
15,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0, negative
16,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0, negative
17,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0, negative
18,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0, negative
19,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0, negative
20,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0, negative
21,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0, negative
